idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"The City of Thi appears in the 11th book of the ""Oz"" series, ""The Lost Princess of Oz"".",the eleventh,0.0011992454528808,3.5336923599243164,0.278472751379013,0.0999999999999999,0.0999999999999999,"What number is the series of ""Oz"" books does the City of Thi appear in?",1
1,Ontario Six Nations.,the Mohawk Valley,0.0014045238494873,1.1950950622558594,0.3418799340724945,0.0,0.0,Where was Janet Rogers' tribe historically based?,1
2,2013.,2013,0.0013232231140136,1.194770097732544,0.9337419867515564,1.0,1.0,When were the band that released the song Charlemagne formed ?,1
3,"1,275-965.","1,275-965",0.0012397766113281,1.4149844646453855,0.9852176904678344,1.0,1.0,What is the lifetime professional coaching record of the Hall of Fame coach that coached Tad Boyle in 2015?,1
4,The Bingham Group.,Bingham Group,0.0012586116790771,1.316842794418335,0.9564985036849976,0.8,0.8,What company did the executive who was onboard the September 11th flight to San Francisco work public relations for?,1
5,Interbol is an international space project under the leadership of the Russian Space Agency and the Space Research Institute of the Russian Academy of Sciences. The goal of the project is to study the correlations between plasma processes in the tail of the magnetosphere and in the Van Allen radiation belt.,Russian Space Agency,0.0015792846679687,3.8081843852996826,0.3474677205085754,0.1111111111111111,0.1111111111111111,"Interbol, is an international space project under the leadership of which organization, and the Space Research Institute of the Russian Academy of Sciences, the goal of the project is to study the correlations between which item, can simply be considered as a gaseous mixture of negatively charged electrons and highly charged positive ions, however, true plasma production is from the distinct separation of these ions and electrons that produces an electric field, which in turn, produces electric currents and magnetic fields, in the tail of the magnetosphere and in the Van Allen radiation belt?",1
6,NBC.,NBC,0.0013484954833984,1.205733060836792,0.9715014696121216,1.0,1.0,"The actress that played Lila Crane in the 1960 film ""Psycho"" also stars with Barbara Eden in a 1971 made-for-tv film that premiered on what network?",1
7,Yes.,yes,0.0012130737304687,1.2005057334899902,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
8,Edwina Currie,Edwina Currie,0.0012664794921875,1.3693945407867432,1.0,1.0,1.0,What former British politician played in Beyond a Joke?,1
9,Women's magazines.,magazine,0.0013089179992675,1.240771770477295,0.8122988939285278,0.5,0.5,"Moves and Heavy Metal, are which type of publication?",0
10,2010,2010,0.0013375282287597,1.1940081119537354,1.0,1.0,1.0,The album Different Strokes was produced by an American rhythm-and-blues singer who died in which year?,1
11,Eugen Bleuler.,Eugen Bleuler,0.0014731884002685,1.344794750213623,0.987130343914032,1.0,1.0,"The Roots of Coincidence is a 1972 book by Arthur Koestler, an introduction to theories of parapsychology, including extrasensory perception and psychokinesis, it is influenced by Carl Jung's concept of synchronicity, Jung, was a Swiss psychiatrist and psychoanalyst who founded analytical psychology, as a notable research scientist based at the famous Burghölzli hospital, under who?",1
12,New York.,New York,0.0013039112091064,1.1222920417785645,0.964856505393982,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?",1
13,2 years and 126 days.,"70 years, 126 days",0.0012793540954589,1.4447271823883057,0.8205686807632446,0.6666666666666665,0.6666666666666665,The king during  the 166th year of the Rattanakosin Kingdom of Thailand served for how many years and days?,0
14,Yes.,yes,0.001310110092163,1.0731794834136963,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
15,"Eugene, Oregon.",Oregon Coast,0.0013656616210937,1.2719318866729736,0.7171745300292969,0.5,0.5,"What is 50 mi east of the University of California, Berkeley's current American football coach's home town? ",0
