idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Wile E. Coyote.,getting injured in slapstick fashion.,2.156639814376831,1.9327034950256348,0.0796165168285369,0.0,0.0,The Whizzard of Ow features a coyote who is often what?,0
1,Ninlil,Ninlil,0.4038538932800293,0.3366005420684814,1.0,1.0,1.0,Who is the daughter of Haia and mother of Enbilulu?,1
2,Kindergarten Cop.,Kindergarten Cop,0.2676060199737549,0.3420195579528808,0.9807550311088562,1.0,1.0,Which movie starred Arnold Schwarzenegger as a cop and Pamela Reed as his partner?,1
3,Yes.,yes,0.4303920269012451,0.334697961807251,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
4,The Neris River.,Neris,0.2532958984375,0.4513394832611084,0.6836561560630798,0.5,0.5,What tributary of the Neman River forms the bank of Vilijampolė?,1
5,Douglas Aircraft Company.,Douglas Aircraft Company,0.3973779678344726,0.4152224063873291,0.984306812286377,1.0,1.0,Xenu was a dictator of a culture who brought people to earth in the spacecraft that was similar to one built by what company?,1
6,Yes.,no,0.4497404098510742,0.3363027572631836,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
7,Weekly Shōnen Champion.,Weekly Shōnen Champion,0.530463457107544,0.4634778499603271,0.975361943244934,1.0,1.0,Saint Seiya: Next Dimension is published in which Akita Shoten-published manga magazine?,1
8,Little Einsteins.,Annie,0.5027203559875488,0.4239599704742431,0.2781457901000976,0.0,0.0,Which character does Natalia Wójcik play in the educational preschool series which was developed by television by Douglas Wood?,0
9,"for giving short answers based on given context.
        user
        Context information is below.
        ------------------------------------------------
        Eiður Guðjohnsen: 
Eiður Smári Guðjohnsen (born 15 September 1978) is a former Icelandic professional footballer who played for the Iceland national team as a forward.

Arnór Guðjohnsen: 
Arnór Guðjohnsen (born 30 April 1961) is an Icelandic former footballer who played as a striker. He is most famous for his seven-year stint with Belgian club Anderlecht and was the top scorer in the 1986–87 season. He is the father of striker Eiður Guðjohnsen.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        When was the son of Arnór Guðjohnsen born?
        
        assistant
         15 September 1978.",15 September 1978,0.5040485858917236,0.3520288467407226,0.1029683947563171,0.0483870967741935,0.0483870967741935,When was the son of Arnór Guðjohnsen born ?,1
10,Brian Johnson,Brian Johnson,0.3011977672576904,0.3346214294433594,1.0000001192092896,1.0,1.0,"In the band ac/dc, which vocalist replaced Bon Scott?",1
11,Néstor Kirchner.,Néstor Kirchner,0.3049821853637695,0.4910340309143066,0.9848703742027284,1.0,1.0,"Until 2010, who led the electoral alliance of which Mónica Troadello was a part?",1
12,"Dennis Banks was born on April 12, 1937.","April 12, 1937",0.4932527542114258,0.7648971080780029,0.5505234003067017,0.5454545454545454,0.5454545454545454,"When was the Native American leader, teacher, lecturer, activist and author born with whom Clyde Howard Bellecourt co-founded AIM in 1968?",1
13,"Epcot's Imagination! pavilion in Walt Disney World, Bay Lake, Florida.",Bay Lake,0.955641746520996,0.9970715045928956,0.4124146997928619,0.3076923076923077,0.3076923076923077,The ImageWorks is an interactive exhibit area at a theme park located in what Florida city?,1
14,Comcast through the Universal Filmed Entertainment Group division of its wholly owned subsidiary NBCUniversal.,Comcast,0.4840087890625,0.9207453727722168,0.5582740306854248,0.1333333333333333,0.1333333333333333,"The network that airs the comedy series ""30 Rock"" is a subsidiary of what company?",1
15,"No, Genista is in the Fabaceae family, while Callicarpa is in the Lamiaceae family.",no,0.3191781044006347,1.0941853523254397,0.1329153329133987,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?,0
16,The Charge of the Light Brigade.,Charge of the Light Brigade,0.4771313667297363,0.5324480533599854,0.96110600233078,0.9090909090909092,0.9090909090909092,Canon William Murrell Lummis MC conducted research on what event led by Lord Cardigan against Russian forces in 1854?,1
17,The one mil coin.,one mil coin,0.2531635761260986,0.4524788856506347,0.9345532655715942,0.8571428571428571,0.8571428571428571,What was the smallest denomination of the official currency of the Hong Kong Special Administrative Region from 1863 to 1866?,1
18,1949.,1949,0.4632837772369385,0.382014513015747,0.9726004600524902,1.0,1.0,Which year was the author of Lord of Scoundrels born? ,1
19,Meem is the 13th letter of the Semitic language abjads.,Semitic,0.4980146884918213,0.8458542823791504,0.5624884366989136,0.1818181818181818,0.1818181818181818,What is a branch of the Afroasiatic language family and also known as the letter Mem?,0
20,Girls on Top.,"""Girls on Top""",0.3212230205535888,0.3019075393676758,0.8356606960296631,1.0,1.0,"What British sitcom, starring the English comedian and actress Jennifer Saunders, did Difford & Tilbrook write the music for?",1
21,A young couple's romance.,romantic,0.2907805442810058,0.4602739810943603,0.4945306181907654,0.0,0.0,What genre of movie is the 2014 Hindi film that was inspired by a 2003 film directed by Yann Samuell and starred Marion Cotillard and Guillaume Canet?,1
22,French.,French,0.2816393375396728,0.2075238227844238,0.9555248618125916,1.0,1.0,What nationality was the mathematician who proposed the Legendre's conjecture?,1
