idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Chartism.,the People's Charter of 1838,0.3108336925506592,1.6148924827575684,0.0968923941254615,0.0,0.0,Zephaniah Williams was a campaigner of a movement that took its name from what?,1
1,Architect.,Architect,0.3430173397064209,0.3213677406311035,0.9561157822608948,1.0,1.0,What is the second profession of the Mexican ballerina best known for the Tchaikovsky ballet that initially failed?,1
2,JetSuite.,JetSuite,0.433131456375122,0.3223090171813965,0.9804090857505798,1.0,1.0,Alex Wilcox co-founded what private jet charter company that was founded in 2006?,1
3,Film Stars Don't Die in Liverpool.,Film Stars Don't Die in Liverpool,0.4137382507324219,0.5376138687133789,0.9758617281913756,1.0,1.0,What film starting Frances Barber was based on a memoir by Peter Turner?,1
4,Rick Fox.,Rick Fox,0.5693345069885254,0.3520267009735107,0.970517873764038,1.0,1.0,Which former NBA player founded the professional eSports organization Echo Fox?,1
5,Pan-Africanism.,Pan-Africanism,0.343557596206665,0.4260168075561523,0.9883244037628174,1.0,1.0,Cyril Briggs was dedicated to advancing what  worldwide intellectual movement that aims to encourage and strengthen bonds of solidarity between all people of African descent,1
6,Joseph Dubin.,Joseph Simon Dubin,0.4803586006164551,0.387465238571167,0.8278653621673584,0.8,0.8,Who wrote the score for the television series based on a character created by John McCulley?,1
7,"Estagel, a small village near Perpignan, France.",Estagel,0.3682756423950195,0.7899410724639893,0.7152162790298462,0.25,0.25,Where was the person who headed up the 1795 Bureau des Longitudes born?,1
8,2014.,20 January 2014,0.3419110774993896,0.3322253227233886,0.6548588871955872,0.5,0.5,"When did the romantic drama based on a 2010 Julie Maroh compete against ""Venus in Fur"" for Best Film?",0
9,Debbie Meyer.,Deborah Elizabeth Meyer,0.5843935012817383,0.3555359840393066,0.7836710214614868,0.4,0.4,Katie Ledecky won three individual gold medals in the 2016 Olympics for swimming. Which famous swimmer did the same when she was 16-years-old?,1
10,Colette.,Colette,0.3005249500274658,0.3532183170318603,0.9711726307868958,1.0,1.0,"Which of these indviduals lived in France, Colette or Winston Churchill?",1
11,"No, Birthmark was formed in 2001 and Walk the Moon in 2006.",no,0.3000655174255371,0.8156697750091553,0.2599222958087921,0.1538461538461538,0.1538461538461538,Are Chris Marker and Yvonne Rainer American?,0
12,Darrelle Revis.,Darrelle Revis,0.2441918849945068,0.4302792549133301,0.9897719621658324,1.0,1.0,What player played for the 2009 New York Jets and the Tampa Bay Buccaneers?,1
13,1979,1979,0.3534426689147949,0.3489131927490234,0.9999999403953552,1.0,1.0,"In which year was this Jewish American reggae vocalist, beatboxer, and alternative rock musician who worked with Aaron Dugan born?",1
14,"Camelot Group won the National Lottery franchise in 1994, 2001, and 2007, but the text does not mention the CEO of Camelot Group.",Andy Duncan,0.3369152545928955,1.4004509449005127,0.2200124263763427,0.0,0.0,"Who is the CEO of the company that won the National Lottery franchise in 1994, 2001, and 2007?",0
15,The Glenn A. Black Laboratory of Archaeology.,Glenn A. Black Laboratory of Archaeology,0.3837394714355469,0.5893824100494385,0.9860896468162536,0.923076923076923,0.923076923076923,The Erminie Wheeler-Voegelin Collection is house in which laboratory that was dedicated to Indiana's first professional archaeologist?,1
16,"Laura Ingalls Wilder was born on February 7, 1867, and P. D. James was born on August 3, 1920.",Laura Ingalls Wilder,10.509791612625122,1.4539971351623535,0.5928966999053955,0.2727272727272727,0.2727272727272727,"Young Pioneers' Christmas, an American made-for-television movie, loosely based on the novel ""Let the Hurricane Roar"" authored by the daughter of what American writer?",0
17,Kentucky.,Kentucky,0.3399772644042969,0.3159832954406738,0.9605529308319092,1.0,1.0,"William R. Vance, was the seventh mayor of Louisville, Kentucky from 1847 to 1850, during his administration, he conveyed the tract of land that became Cave Hill Cemetery, a Victorian era National Cemetery and arboretum located at 701 Baxter Avenue, Louisville, in which U.S. state?",1
18,Germany.,Germany,0.2680282592773437,0.2915706634521484,0.9486981630325316,1.0,1.0,Ridderronde Maastricht is held in the country that  borders what country on the east?,1
19,I couldn't find any information about a person named J. W. Buckley in the provided context.,"52,419",0.2540459632873535,0.9708309173583984,-0.0136680416762828,0.0,0.0,What was the 2011 population of the home town of J. W.Buckley?,0
20,I couldn't find information about the 5th studio album released by Mindy McCready.,"""I'm Still Here""",0.2661643028259277,0.8333158493041992,0.1176987364888191,0.1111111111111111,0.1111111111111111,"What is the 5th studio album released by the singer of ""A Girl's Gotta Do (What a Girl's Gotta Do)""?",0
21,Barney & Friends.,Barney & Friends,0.528862476348877,0.40193772315979,0.9689944982528688,1.0,1.0,"Rock Mafia has worked with an American singer, songwriter, and actress who made her debut as a child actress in what show?",1
22,1913.,1913,0.3117275238037109,0.3900461196899414,0.9654048681259156,1.0,1.0,Music in My Heart is a 1940 Columbia Pictures romantic musical starring an American actor born in what year?,1
23,The Go for It! Roadshow is a health education event for children.,a health education event for children,0.3869521617889404,0.7372214794158936,0.6940670609474182,0.6666666666666666,0.6666666666666666,"What kind of event is the Go for It! Roadshow that featured an American football player, bobsledder, sprinter, and mixed martial artist?",1
24,The Flag of Georgia.,"city flag of Trenton, Georgia",0.2487568855285644,0.4255704879760742,0.7683960199356079,0.6666666666666665,0.6666666666666665,"Which flag incorporates the Confederate Battle Flag, Flag of Trenton, Georgia or Flag of Georgia?",0
25,1971,1971,0.4487283229827881,0.3219583034515381,1.0,1.0,1.0,What year was the choreographer of the ballet that was featured in a 2000 British dance drama film set during the 1984-85 coal miners' strike born?,1
26,"Shannen Doherty was in a relationship with Rick Salomon, an American poker player.",Shannen Doherty,0.3032839298248291,0.950507879257202,0.5883000493049622,0.2666666666666667,0.2666666666666667,"Which actress, who played the role of Heather Duke in ""Heathers"", was in a relationship with an American poker player?",1
27,Yankee Magazine was founded first in 1935.,Yankee,0.4502260684967041,0.5784707069396973,0.4373539388179779,0.25,0.25,Which magazine was founded first Yankee or Bop?,1
28,1967,2003,0.2989563941955566,0.2835261821746826,0.5518133640289307,0.0,0.0,In what year was the company of which American Eagle Oufitters is a subsidiary created?,0
29,"50,000.","50,000 residents",0.5522496700286865,0.427377700805664,0.709338366985321,0.8,0.8,"What was the population of Kowloon City, an area in Kowloon, Hong Kong, by 1990?",1
30,"None, the population of 1,126 is for Saylorsburg, Pennsylvania, not Haverhill, New Hampshire.",Woodsville,0.603147029876709,1.067532300949097,0.1257843673229217,0.0,0.0,"Which village in Haverhill, New Hampshire had a population of 1,126 at the 2010 census?",0
31,The Middle Kingdom.,Middle Kingdom of the Middle Bronze Age,0.7133996486663818,0.3393676280975342,0.7463067770004272,0.6,0.4,What is the name of the kingdom that followed the ancient Egypt's Fourth Dynasty?,1
