idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," A robot was used to deliver a charge of C4, which was then detonated next to the gunman.",C4,0.316678524017334,31.827168464660645,0.4369793534278869,0.1052631578947368,0.1052631578947368,"Police officers, armed with model MarkV-A1, were shot at the end of a protest against police killings of Alton Sterling in Baton Rouge, Louisiana, and Philando Castile in Falcon Heights, Minnesota, what was used to disable the shooter?  ",1
1, Dauphin County.,Dauphin County.,0.4207668304443359,27.657755613327023,1.0,1.0,1.0,In which County is the city that the radio station WHP is licensed to serve ?,1
2, Darwinia has more species.,Darwinia,0.3795158863067627,27.951261520385746,0.7552045583724976,0.4,0.4,"Which plant has more species, Heptacodium or Darwinia?",1
3, Cartoon Network and Frederator Studios.,Cartoon Network Studios and Frederator Studios,0.3762471675872803,28.15749335289001,0.965957760810852,0.9090909090909092,0.9090909090909092,James Baxter the Horse is an episode of the animated series produced by which two companies?,1
4, Indianapolis.,Indianapolis,0.3768036365509033,26.970234632492065,0.9579234719276428,1.0,1.0,Edgar Wingard was a coach at the private university in what Indiana city?,1
5, Lorenzo Bandini,Lorenzo Bandini,0.3746440410614013,27.2607810497284,1.0,1.0,1.0,Which formula one racer held their funeral in the native town of the best football manager of all time?,1
6, Don DeLillo,"Donald Richard ""Don"" DeLillo",0.3820617198944092,27.32866096496582,0.8573030233383179,0.6666666666666666,0.6666666666666666,"Which novelist was from the United States, Don DeLillo or Kingsley Amis?",1
7, Blue's Clues,Blue's Clues,0.3809993267059326,27.286928415298465,1.0000001192092896,1.0,1.0,"What children's show, premiered on Nickelodeon on Sunday, September 8, 1996, and was hosted by American entertainer Steve Burns?",1
8, Yes.,no,0.3824739456176758,26.989933252334595,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
9, 2017,winter,0.3759133815765381,27.08988904953003,0.4154658913612366,0.0,0.0,"In what season of the 2017 year is the Netflix German language series that Anatole Taubman will appear in, scheduled to be released?",0
10, MBC,SBS,0.3778808116912842,26.95756411552429,0.5632071495056152,0.0,0.0,What television network did the 2005 series starring Lee Bo-young air on?,0
11, Yes.,yes,0.3270273208618164,26.998481512069706,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
12, Tennessee.,"much of eastern Kentucky and Tennessee, and portions of northern Alabama and northwest Georgia",0.3775079250335693,26.91963267326355,0.5422897338867188,0.1333333333333333,0.1333333333333333,Ravenscroft lies on a plateau that goes through which US states ?,0
13, Quentin Tarantino,Quentin Jerome Tarantino,0.3745229244232178,27.26122093200684,0.9398661851882936,0.8,0.8,In between Trey Parker and Quentin Tarantino who's films were characterized by nonlinear storylines?,1
14, Disney–ABC Domestic Television,The Walt Disney Company,0.3862652778625488,27.713983297348022,0.5895519256591797,0.25,0.25,Who runs the park where King Arthur Carrousel is located?,0
15, medical supplies.,a shipment of gold,0.3819386959075928,27.199567079544067,0.3951771557331085,0.0,0.0,What was the Douglas C-47 Skytrain carrying in the 1951 French crime film directed by Jacques Daniel-Norman?,0
16, Yes.,yes,0.375568151473999,26.84080529212952,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
17, Texas Instruments (TI) in Silicon Valley.,Texas Instruments,0.3870472908020019,28.48729157447815,0.7269288301467896,0.5,0.5,Where did the namesake of the Kilby International Awards take part in the realization of the integrated circuit at?,0
18, 2000,2000,0.3724417686462402,27.27860164642334,1.0,1.0,1.0,"Stags' Leap Winery in California, was purchased by Australian beer group with interests in brewing and soft drinks in what year?",1
19, Bill Pullman,"William James ""Bill"" Pullman",0.3764784336090088,27.168322324752808,0.8420197367668152,0.6666666666666666,0.6666666666666666,which American actor is a cast in The End of Violence,1
20, Betty Blue,37° 2 le matin,0.3792612552642822,26.97987055778504,0.1076209992170333,0.0,0.0,What was the French title of the movie with a character named Zorg?,1
