idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,1965,1965,0.6464338302612305,1.8523249626159668,1.0000001192092896,1.0,1.0, Scott Hochberg represented District 132 which included a domed sports stadium offically opened in what year?,1
1,"Jengish Chokusu is higher at 7439m, Haramosh Peak is 7409m.",Jengish Chokusu,0.3937904834747314,1.2211806774139404,0.568994402885437,0.3333333333333333,0.3333333333333333,Which his higher Haramosh Peak or Jengish Chokusu,1
2,The Arizona Cardinals.,Arizona Cardinals,0.2975978851318359,0.5958805084228516,0.944445252418518,0.8,0.8,Brandon Johnson was drafted by which professional American football franchise based in the Phoenix metropolitan area?,1
3,Charles Manson.,Charles Manson,1.3518288135528564,0.5031929016113281,0.9667697548866272,1.0,1.0,"Helter Skelter chronicled the case of the murderer who was part of whose ""family""?",1
4,1958,1958,1.6701135635375977,0.6557502746582031,1.0000001192092896,1.0,1.0,People of the City is a novel by Cyprian Ekwensi that preempted the importance of a novel first published in what year?,1
5,Queen Elena of Italy.,Elena of Montenegro,0.3142158985137939,0.7251200675964355,0.7717089056968689,0.5714285714285715,0.5714285714285715,"When Violet Wegner became HRH Princess Pierre of Montenegro, who was her sister-in-law?",1
6,The Brooklyn Theatre fire.,The Brooklyn Theatre Fire,0.3518040180206299,0.8408482074737549,0.99214106798172,1.0,1.0,"Which catastrophic event in 1876, in Brooklyn, resulted in the death of 278 individuals and which destroyed the former Park Theatre, leased to Sarah Crocker Conway at that time but who continued in the lease on the new building in which her husband played leading parts?",1
7,1944,1944,0.2707555294036865,0.7211966514587402,1.0,1.0,1.0,What year was the the U.S. Third Army undertaking the Lorraine Campaign during World War II while the U.S. Fifth Army was engaged in Operation Diadem?,1
8,Cyclamen.,Cyclamen,0.4157512187957763,0.7668492794036865,0.9753504991531372,1.0,1.0,"Which genus has more species, Cyclamen or Ostrowskia?",1
9,Melissa Sagemiller.,Melissa Sagemiller,0.2240025997161865,0.7129843235015869,0.9883152842521667,1.0,1.0,"Aviation Survival Technician is the challenging job is featured prominently in a film that stars  Kevin Costner, Ashton Kutcher and what actress?",1
10,World War II.,World War II,0.3175265789031982,0.7432205677032471,0.9605373740196228,1.0,1.0,"Battle of Tarawa and Operation Overlord, occurred during which event?",1
11,"The Polipoli Spring State Recreation Area is on the island of Maui, and the volcano that forms more than 75% of the island is Haleakalā. They are the same location.",ten miles,0.3441262245178222,1.9486045837402344,0.0831506997346878,0.0,0.0,How many miles away is the Polipoli Spring State Recreation Area from the volcano that forms more than 75% of the Hawaiian Island of Maui?,0
12,Jeff Lynne.,Jeff Lynne,0.3552014827728271,0.6716735363006592,0.9854230880737304,1.0,1.0,"""Slipping Away"" was written and produced by which English songwriter born on December 30, 1947?",1
13,"Harriet Doerr published her debut novel at the age of 74, while John Millington Synge published his debut work at a much younger age.",Harriet Huntington Doerr,0.7730057239532471,1.772444725036621,0.3667137026786804,0.1481481481481481,0.1481481481481481,Who was born first Harriet Doerr or Nora Roberts ?,0
14,NSYNC.,NSYNC,0.3326716423034668,0.506277322769165,0.965686559677124,1.0,1.0,"Who as an American boy band formed in Orlando, Florida in 1995, that released a song on January 11, 2000 as the first single from their second studio album ""No Strings Attached""?",1
15,"The Analyst is based in Monrovia, which is located on the Atlantic Coast.",Atlantic Coast,2.439089059829712,1.3035476207733154,0.5441584587097168,0.2666666666666667,0.2666666666666667,The city in which The Analyst is based is located on which coast?,1
