idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"The Legends of the Summer Stadium Tour supported Jay Z's twelfth studio album, ""Magna Carta Holy Grail"", which was released on July 4, 2013.","July 8, 2013",0.0012123584747314,3.328205108642578,0.2494775652885437,0.1428571428571428,0.1428571428571428,"The Legends of the Summer Stadium Tour was a co-headlining concert tour by American singer-songwriter Justin Timberlake and American rapper Jay Z, the tour supported  Jay Z's twelfth studio album, it was released for retail sale on which date, by Roc-A-Fella, Def Jam and Roc Nation?",0
1,Lee Harvey Oswald.,Lee Harvey Oswald,0.0011024475097656,0.5010571479797363,0.9803491830825806,1.0,1.0,"Whose wife was housed by Ruth Hyde Paine until November 23,1963?",1
2,"Yes, Fellini's Pizza has more chains operating than Upper Crust Pizzeria.",yes,0.0008533000946044,0.981442928314209,0.1456429958343505,0.1538461538461538,0.1538461538461538,Can Fraxinus and Onoclea both be found in North America?,0
3,Left-handed.,right-handed,0.000885009765625,0.4539687633514404,0.9499926567077636,0.5,0.5,Is Bob Ojeda's 1986 teammate who is now a co-host on the MLB Network left or right-handed?,0
4,"Yes, Chernobyl Heart won the Best Documentary Short Subject award, and Bridegroom did not win an award.",no,0.000864028930664,1.1780381202697754,0.1045077145099639,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
5,Rosebud County.,Rosebud County,0.0008656978607177,0.4413838386535644,0.987901508808136,1.0,1.0,In which county was The Battle of Little Muddy Creek fought?,1
6,Christus.,Christus,0.0008869171142578,0.407306432723999,0.9669614434242249,1.0,1.0,"What is the name of the 19-th century Carrara marble statue located in a Copenhagen cathedral, situated on Frue Plads?",1
7,A Christmas Carol.,A Christmas Carol,0.0009667873382568,0.4391059875488281,0.9813527464866638,1.0,1.0,Is Khan Kluay or A Christmas Carol based off a story of the same name? ,1
8,Lady and the Tramp.,Lady and the Tramp,0.0009663105010986,0.5709934234619141,0.9872393012046814,1.0,1.0,Don DaGradi started his animated features career with what 1955 romantic musical comedy-drama?,1
9,World Boxing Organization (WBO),"San Juan, Puerto Rico",0.0008711814880371,0.5116467475891113,0.1343826502561569,0.0,0.0,Where are the headquarters of the organization through which Nedal Hussein has won the Asia Pacific super featherweight title?,0
10,"Footscray, Australia.","Footscray, Australia",0.0008561611175537,0.5450925827026367,0.9808946847915648,1.0,1.0,Where is the birthplace of the inventor of Denise Drysdale's nickname?,1
11,"No, they play different sports. Ray Ruffels is a tennis player, while Peter Curtis is a footballer.",yes,0.0008502006530761,1.1359453201293943,0.1900873184204101,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
12,Filegate.,Filegate,0.0010848045349121,0.4329969882965088,0.9657611846923828,1.0,1.0," Robert William Ray (born April 4, 1960) is an American lawyer practicing in the New York office of the Dallas-based law firm of Thompson & Knight, LLP, as the successor to Ken Starr, as the head of the Office of the Independent Counsel (1999 to 2002) he investigated and issued the final reports on the White House FBI files controversy of the Clinton Administration, often referred to as which term, arose in June 1996 around improper access in 1993 and 1994 to FBI security-clearance documents?",1
13,"""Catch-22""","""Catch-22""",0.0008983612060546,0.5039007663726807,1.0,1.0,1.0,What book contains the character Edward J. Nately III and a title whose name has become a synonym for an absurd or contradictory choice?,1
14,The Dark Crystal.,The Dark Crystal,0.0008997917175292,0.4898409843444824,0.9738848209381104,1.0,1.0,"Which film did the voice actor who plays Sam Eagle in the television show ""The Muppet Show"" co-direct with Jim Henson?",1
15,"383,822","383,822",0.0008697509765625,0.4732301235198974,1.0000001192092896,1.0,1.0,What is the population of the city which hosted the 2004 Open Canada Cup ?,1
