idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Nada Surf is an American band.,Nada Surf,0.2875452041625976,23.96835994720459,0.7908766269683838,0.5,0.5,"Which band is still touring, My Chemical Romance or Nada Surf?",0
1, Naval Submarine Base New London.,Home of the Submarine Force,0.169849157333374,23.70282506942749,0.6767405867576599,0.2,0.2,"The USS ""Illinois"" was commissioned at the United States Navy's primary East Coast submarine base, also known as what?",1
2, Daniel Myrick,Susan Luciani,0.3360207080841064,22.840134859085083,0.2519847750663757,0.0,0.0,"Who was the director of the British short film starring the actress who played Patsy Stone in the BBC sitcom ""Absolutely Fabulous""?",0
3, Borussia Dortmund,Borussia Dortmund,0.3346366882324219,22.776116609573364,1.0,1.0,1.0,What club does the player who is on the Japanese version of Pro Evolution Soccer 2012 play for? ,1
4, The Austrian Hockey League (EBEL).,Austrian Hockey League,0.1836936473846435,23.73524141311645,0.8774799704551697,0.7499999999999999,0.7499999999999999,What is the highest ice hockey league in Austria in which Orli Znojmo participate in?,1
5," The English translation to the name of the academy is ""The Vulture's Cohort"".",The Factory,0.1684231758117675,26.107773065567017,0.1085445135831832,0.125,0.125,What was the name of the punk house which served as the home base for Lou Reed's band?,0
6, Baroque music.,opera,0.330366849899292,23.11610221862793,0.439551442861557,0.0,0.0,What type of dramatic work does From the House of the Dead and Il re pastore have in common?,0
7, The Order of the Phoenix.,Death Eaters,0.1239645481109619,23.48108458518982,0.2996699213981628,0.0,0.0,"The fictional character in J. K. Rowling's ""Harry Potter"" series Severus Snape becomes a double-agent on behalf of this secret organisation to fight Voldemort and his followers known as what?",0
8, Please Take Care of My Refrigerator,Please Take Care of My Refrigerator,0.3186149597167969,23.60156297683716,1.0,1.0,1.0,Mihal Ashminov is currently in the cast of which South Korean cooking program?,1
9, Howard University Hospital,Howard University Hospital,0.3489596843719482,22.766552448272705,1.0,1.0,1.0,"Which hospital was established to cater to African Americans, Howard University Hospital or George Washington University Hospital?",1
10, Rick Perry,Rick Perry,0.2035207748413086,22.682678937911987,1.0,1.0,1.0,"""Strong"" was a political advertisement issued by which Texas Governor's presidential campaign in December 2011 for the 2012 Republican Party presidential primaries, which American author and politician who is the 14th and current United States Secretary of Energy, serving in the Cabinet of Donald Trump?",1
11, 1905,1905,0.1811933517456054,22.776550769805908,1.0,1.0,1.0,What year was person born who Tyler Dennett wrote about and won the 1934 Pulitzer Prize for?,1
12, Oxford,Oxford,0.3154263496398926,22.38494849205017,1.0,1.0,1.0,"From 1983 to 1993, Billy Brewer was the head football coach at a univeristy located in what city?",1
13, Bobby Jones and Clifford Roberts.,Bobby Jones and Clifford Roberts,0.0867142677307128,23.472776412963867,0.9858779311180116,1.0,1.0, The 1983 Masters Tournament was held at a golf club founded by what two men?,1
14, The 30th Airlift Squadron operates the Lockheed C-130 Hercules aircraft.,four-engine,0.1321995258331298,25.887245178222656,0.1339382231235504,0.0,0.0,How many engines does the aircraft operated by the 30th Airlift Squadron have?,0
15, Richard Armitage,members of the George W. Bush administration,0.3416447639465332,23.00290846824646,0.2639171779155731,0.0,0.0,Who besides Robert Novak was involved in the Plame affair?,1
16, Paris-Sorbonne University,"Université Paris-Sorbonne, Paris IV",0.1944403648376464,23.482670068740845,0.8924359083175659,0.5,0.5,What is the french name of the university that Diana Starkova attended?,1
17, Film director.,film director,0.2126996517181396,22.80322289466858,0.9636179208755492,1.0,1.0,What is the occupation of Wang Quan'an and Donald Sawyer?,1
18, 1934,1985,0.3292505741119385,22.729310512542725,0.3551669716835022,0.0,0.0,"The Afghan Cheetahs were captained by a right-handed batsman and off break bowler, who was born in what year?",0
19, Volkswagen Group.,Volkswagen,0.1297352313995361,22.655783891677856,0.7632509469985962,0.6666666666666666,0.6666666666666666,What automotive manufacturer owns Audi and the Ducati that won the 2001 British Superbike Championship?,1
20," The production run of the car that the Volkswagen Passat NMS replaced was the B6 Passat, which was produced from 2005 to 2010.",2005 to 2010,0.3173305988311767,29.408993244171143,0.3089830875396728,0.2307692307692307,0.2307692307692307,How long was the production run of the car that the Volkswagen Passat NMS replaced?,1
21, Yes.,yes,0.4135146141052246,22.579580068588257,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
22, Doncaster North.,Doncaster North,0.3661541938781738,23.078961610794067,0.9760490655899048,1.0,1.0,"Which region did this son of Marion Kozak and British politician who was Leader of the Labour Party and Leader of the Opposition in the 2010s, represent as Member of Parliament in 2005?",1
23, Patti Russo,"Patricia ""Patti"" Russo",0.1584293842315673,22.81803727149964,0.90586656332016,0.8,0.8,What is the name of Michael Lee Aday's former female lead vocalist?,1
24, Walt Disney Pictures.,Walt Disney Pictures,0.1080513000488281,23.068126916885376,0.9789448380470276,1.0,1.0,Who released the 2015 animated short film which is a inspiration Frozen Ever After in Epcot at the Walt Disney World Resort?,1
25, Fred Chase Koch,Fred Chase Koch,0.341257095336914,22.85742855072021,1.0,1.0,1.0,"Frederick Robinson Koch ( born August 26, 1933) is an American collector and philanthropist, the eldest of the four sons born to which American industrialist chemical engineer and entrepreneur who founded the oil refinery firm that later became Koch Industries?",1
26," Up is a 2009 animated film about an elderly man's journey to South America, while Munto is a 2003 Japanese OVA series about a girl who discovers a mysterious world.",co-directed by Bob Peterson,0.3018064498901367,30.563205242156982,0.2658068835735321,0.0,0.0,What is the difference beween Up and Munto?,0
27, 1980,1961,0.3474676609039306,22.79622054100037,0.4949129223823547,0.0,0.0,Racing with the Moon starred an American actress born in what year?,0
28, Quantrill's Raiders,Quantrill's Raiders,0.3083879947662353,23.5493552684784,0.9999999403953552,1.0,1.0,"Who defeated James G. Blunt at the civil bar battle that was fought near the present-day town of Baxter Springs, Kansas?",1
29," 60,000.","over 60,000",0.1648056507110595,23.207468271255493,0.892284631729126,0.8,0.8,"What is the seating capacity of the football station that is third in size after Wembley and the stadium in Greater Manchester, England?",1
30, The Austrian Hockey League.,Austrian Hockey League,0.3398318290710449,23.250280618667603,0.9606988430023192,0.8571428571428571,0.8571428571428571,What is the highest ice hockey league in Austria in which Orli Znojmo participate in?,1
31, 1821,1821,0.1640870571136474,22.83343505859375,1.0,1.0,1.0,Cliff Hague is Emeritus Professor of Planning and Spatial Development at a university established in what year?,1
