idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Battleship (2012),Battleship,0.0013387203216552,3.183915615081787,0.8611623048782349,0.6666666666666666,0.6666666666666666,"What movie did Bill Stinchcomb star in that featured a large, heavily armored warship?",1
1,"They are both film professionals, with Raj Kapoor being a renowned Indian film director, producer, and actor, and Dean Silvers being an American film producer, director, and screenwriter.",producer and director,0.0013296604156494,2.8772597312927246,0.4265258610248565,0.1935483870967741,0.1935483870967741,"Spencer Gordon Bennet and Ralph Smart, have which occupations in common?",0
2,Red Lodge.,Red Lodge,0.0012602806091308,1.1208608150482178,0.9791292548179626,1.0,1.0,"Fox is an unincorporated community in Carbon County, Montana, United States, Fox was an important stop on the Northern Pacific Railway to which city in and the county seat of Carbon County, Montana, United States?",1
3,Belgian.,British,0.0013511180877685,1.1393723487854004,0.531295895576477,0.0,0.0,Of which nationality is the co-designer of the Sea Truck?,0
4,1972,1972,0.0013434886932373,1.1908273696899414,1.0000001192092896,1.0,1.0,The film Jogan fetures a song by a musician that died in what year?,1
5,Oswald.,Tiny TV,0.0012269020080566,1.1420879364013672,0.1481849700212478,0.0,0.0,"Which show on Tiny TV aired on August 20, 2001?",0
6,Baran bo Odar and Jantje Friese.,Baran bo Odar and Jantje Friese,0.0012557506561279,1.6972157955169678,0.9863447546958924,1.0,1.0,Who created the German language Netflix series in which Anatole Taubman will appear?,1
7,"No, Crazy Magazine is a satire and humor magazine, while American Nature Association is a publisher of Nature Magazine.",no,0.0013155937194824,1.9783008098602293,0.141408622264862,0.1,0.1,Are Chris Marker and Yvonne Rainer American?,0
8,West Saxons.,West Saxon,0.0013635158538818,1.2682483196258545,0.8720310926437378,1.0,1.0,The Battle of Aclea between the West Saxons lead by Æthelwulf and the Danish Vikings resulted in which side winning?,1
9,"Béla Bartók was born on March 25, 1881. Igor Stravinsky was born on June 17, 1882.",Béla Viktor János Bartók,0.0013513565063476,2.639774799346924,0.4967285394668579,0.32,0.32,"Which composer, Mikhail Glinka or Béla Bartók, lived to a later date?",0
10,Catcha Lake is located in the central part of Nova Scotia's Halifax Regional Municipality.,Catcha Lake,0.0013403892517089,1.7630696296691897,0.6619757413864136,0.2352941176470588,0.2352941176470588,"Which one of the following, Catcha Lake or Kemess Mine, is  located in the central part of Nova Scotia's Halifax Regional Municipality?",1
11,2009.,2009,0.0012249946594238,1.1822829246520996,0.9539592266082764,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?",1
12,Chicago.,"Chicago, Illinois",0.0013501644134521,1.1456577777862549,0.865953803062439,0.6666666666666666,0.6666666666666666,In what city is both the Aon Center and the Trump Tower located in?,1
13,Maleek Berry.,Music Producer of the Year,0.0012781620025634,1.2687427997589111,0.2822560369968414,0.0,0.0,"Omo Baba Olowo is the debut album of Davido, who collaborated in production with a British-born Nigerian record producer who was nominated at the 2014 Nigeria Entertainment Awards in what category?",0
14,1932,1932,0.0012552738189697,1.245622634887695,0.9999998807907104,1.0,1.0,When was the club formed that contested the 1984 WAFL Grand Final against East Fremantle ?,1
15,Horse-chestnut tree.,"horse-chestnut tree (""Aesculus hippocastanum"")",0.0013413429260253,1.3672876358032229,0.8032042980194092,0.7499999999999999,0.7499999999999999,What is the type of tree described in a diary that was given to Otto Frank?,1
