idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Aechmea has more species (255) than Lysichiton (2).,Aechmea,0.0007364749908447,2.294096231460572,0.4432809948921203,0.2222222222222222,0.2222222222222222,"Which has more species, Lysichiton or Aechmea?",1
1,Horse & Hound.,Horse & Hound,0.000960350036621,0.3346662521362304,0.9578098058700562,1.0,1.0,Which  equestrian weekly magazine of the United Kingdom is Mark Phillips a columnist in ,1
2,"Robert Rossen was born first, on March 16, 1908.",Robert Rossen,0.0007798671722412,0.75687575340271,0.6954995393753052,0.3636363636363636,0.3636363636363636,"Who was born first, Robert Rossen or Lamont Johnson?",1
3,Jamie Lee Curtis.,Jamie Lee Curtis,0.0007040500640869,0.2920582294464111,0.9737326502799988,1.0,1.0,"What BAFTA and Golden Globe award winning actress became famous as a ""scream queen"" in the Halloween franchise?",1
4,"Elisabeth of Bohemia's father was Frederick V, Elector Palatine.","Frederick V, Elector Palatine",0.0006511211395263,0.789867639541626,0.7541158199310303,0.5714285714285715,0.5714285714285715,"Who was the father of the person ""Principles of Philosophy"" was dedicated to?",1
5,Christian Brothers University.,Christian Brothers University,0.0008051395416259,0.293947696685791,0.9852373600006104,1.0,1.0,Which of the following is located near the Liberty Bowl Memorial Stadium: San Diego State University or Christian Brothers University?,1
6,Ubisoft.,Ubisoft,0.0006558895111083,0.2148125171661377,0.9811900854110718,1.0,1.0,Desmond Miles is a character in a game developed by what company?,1
7,Chevy Chase.,"October 8, 1943",0.0006580352783203,0.2557141780853271,0.1214718446135521,0.0,0.0,What is the birthdate of the author  that Tim Jacobus illustrated for?,0
8,"No, Tomoko Kawase is Japanese, but Steve Miller is American.",no,0.0006048679351806,0.7215757369995117,0.1453225910663604,0.1818181818181818,0.1818181818181818,Are Chris Marker and Yvonne Rainer American?,0
9,David Hasselhoff.,David Hasselhoff,0.0006558895111083,0.2979774475097656,0.9852629899978638,1.0,1.0,"Nicknamed ""The Hoff"", which is actor/singer released his seventh studio album in 1993?",1
10,"There is no information about the creator of ""The World Elite"" in the given context.",Jeremy Fritz,0.0005767345428466,0.8382852077484131,0.2074921131134033,0.0,0.0,What is the real name of the creator of The World Elite,0
11,"No, they are not. The Four Horsemen refers to a wrestling stable, a film, and an album, while the Rose Kennedy Cocktail is a type of mixed drink.",yes,0.0006289482116699,1.5024607181549072,0.1523281335830688,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
