idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,The Mozilla Foundation.,Mozilla Foundation,0.452803373336792,1.8530917167663568,0.9259703159332277,0.8,0.8,What did Netscape launch in 1998?,1
1,January 2009.,January 2009,1.5576133728027344,0.4287881851196289,0.9733129739761353,1.0,1.0,When did the European Commission say they would investigate the bundling?,1
2,Electronic circuit elements.,transistors,0.306246280670166,0.3851959705352783,0.5928360223770142,0.0,0.0,Vacuum tubes in early computers were replaced by what?,0
3,A byte.,a byte,0.3398556709289551,0.3621835708618164,0.9634421467781068,1.0,1.0,A group of 8 bits is called what?,1
4,Quantum factoring.,quantum factoring,0.3431766033172607,0.2465755939483642,0.9782191514968872,1.0,1.0,By what method do quantum computers solve encryption algorithms quickly?,1
5,"I'm not aware of any information about a book called ""The Yong Mans Gleanings"" in the given context.",Richard Braithwait,0.4831166267395019,1.116322040557861,0.1179412528872489,0.0,0.0,"Who was the author of the book, The Yong Mans Gleanings?",0
6,The Z3.,the Z3,2.3510818481445312,0.3894627094268799,0.983423113822937,1.0,1.0,"What was the first automatic, digital, programmable computer created by Konrad Zuse?",1
7,The text does not provide information on the Liberal party's performance since the 2002 election.,a record five,0.2394680976867675,0.933318853378296,0.0609802976250648,0.0,0.0,How many consecutive losses has the Liberal party faced since the 2002 election?,0
8,The United States Navy.,the United States Navy,1.1390790939331057,0.4271602630615234,0.9767524600028992,1.0,1.0,What part of the US military developed an electromechanical analog computer to use on a submarine?,1
9,World War II.,"World War II,",0.293302059173584,0.388185977935791,0.9625085592269896,1.0,1.0,During what war were computers first used for military applications?,1
10,Programmer error or an oversight.,programmer error or an oversight made in the program's design,0.247507095336914,0.4570443630218506,0.8655152320861816,0.625,0.625,Bugs are usually the fault of whom or what?,1
11,Circa 1000 AD.,Persia,0.3514652252197265,0.4956405162811279,0.2402820587158203,0.0,0.0,What has the West historically referred Iran as?,0
12,Silicon.,photolithographed semiconductors,0.4864428043365478,0.3133168220520019,0.2897394895553589,0.0,0.0,Transistors are typically made up of what today?,1
13,There is no information in the text about a referendum allowing Indigenous Australians to be counted in the Census.,1967 Referendum,0.4549324512481689,0.967693567276001,0.3217115402221679,0.0952380952380952,0.0952380952380952,Which Referendum allowed Indigenous Australians to be counted in the Census?,0
14,There is no mention of Grace Hopper or the Harvard Mark II being shorted by a moth in the provided text.,September 1947,0.5442821979522705,1.1079447269439695,0.0670634508132934,0.0,0.0,When was Grace Hopper's Hardvard Mark II shorted by a moth?,0
