idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Hanover College.,Hanover College,0.0008988380432128,1.7047889232635498,0.9807752966880798,1.0,1.0,In which college Stephen Earl attended which was affiliated with the Presbyterian Church?,1
1,Patricia Birch.,Patricia Birch,0.0008749961853027,0.2563467025756836,0.9809669256210328,1.0,1.0,"Maureen Teefy's films include an American musical romantic comedy that was produced by Allan Carr and Robert Stigwood, and was directed by who?",1
2,Foreign Affairs (1922) was founded earlier than Amazing Heroes.,Foreign Affairs,0.0006978511810302,0.64241623878479,0.4800552129745483,0.3636363636363636,0.3636363636363636,"Which magazine was founded the earliest, Foreign Affairs or Amazing Heroes?",1
3,The Navy Exchange Service Command.,Navy Exchange,0.0007383823394775,0.3713443279266357,0.8328720331192017,0.5714285714285715,0.5714285714285715,What is the retail store chain owned and operated by the United States Navy that requires eligibility verification at VetVerify.org?,1
4,Oklahoma Sooners.,Oklahoma Sooners,0.000711441040039,0.2943201065063476,0.983741819858551,1.0,1.0,What football team represented the University of Oklahoma and was featured as  #11 (BCS ranked) on the The 80th annual Sugar Bowl?,1
5,17 July 1971 (Josh Frydenberg),17 July 1971,0.0006377696990966,0.6034812927246094,0.6939531564712524,0.7499999999999999,0.7499999999999999,When was the  Australian politician who is  the Minister for the Environment and Energy born,1
6,real estate investment trust (REIT),shopping mall operator,0.0006623268127441,0.4508552551269531,0.0247425995767116,0.0,0.0,"The non-profit organization, Simon Youth Foundation's parent company is an American commercial real estate company and also the largest what in the United States?",0
7,Karlsruher FV.,1908,0.0006682872772216,0.3729100227355957,0.1508543342351913,0.0,0.0,When was the football team became active which was represented by Manfred Eglin in 1956 Summer Olympics?,0
8,Film director.,film director,0.0006065368652343,0.2561266422271728,0.9636179208755492,1.0,1.0,What is the occupation of Wang Quan'an and Donald Sawyer?,1
9,The Dakota.,Edward Severin Clark,0.000622272491455,0.2568197250366211,0.1938604563474655,0.0,0.0,"Who is the owner of the cooperative apartment building located on the northwest corner of 72nd Street and Central Park West in the Upper West Side of Manhattan in New York City, built in 1884?",0
10,KBS2,KBS2,0.0005977153778076,0.2149019241333007,1.0,1.0,1.0,What network aired the series where Kim Woo-bin took on his first leading role?,1
11,Aircraft.,military aircraft,0.0005939006805419,0.1975438594818115,0.8136621117591858,0.6666666666666666,0.6666666666666666,What did Brooklands produce that Forrestburn Hillclimb did not?,0
12,I don't have information on the birth year of Darren Criss.,1987,0.0005791187286376,0.6836750507354736,0.3100173473358154,0.0,0.0,"Of the games Mega Man and 140, what year was the oldest of the two, released?",0
13,The Dakar Rally.,Amaury Sport Organisation,0.0006625652313232,0.3329975605010986,0.3072122633457184,0.0,0.0,The 2016 Africa Eco Race replaced a rally raid organised by who?,0
14,Craig.,Craig,0.0006637573242187,0.2150568962097168,0.9622198939323424,1.0,1.0,What is the middle name of successful candidate in The 2004 United States Senate election in Alabama ?,1
15,World War II.,World War II,0.0006098747253417,0.2926385402679443,0.9605373740196228,1.0,1.0,"Battle of Tarawa and Operation Overlord, occurred during which event?",1
16,"None, the text does not mention a song about a shoemaker.",Jimmy Choo,0.0005803108215332,0.6794281005859375,0.1507588773965835,0.0,0.0,American producer K.E. on the Track worked with Fetty Wap on a song named after which shoemaker?,0
17,"Yes, both are native to the Palaearctic region.",no,0.0006380081176757,0.6432394981384277,0.1365917026996612,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
18,New Jersey.,"Newark, New Jersey",0.0005903244018554,0.2535223960876465,0.7292029857635498,0.8,0.8,What was the departure of the flight on which Susan Wehle died? ,1
19,Let's Get Lost was made in the 20th century.,Let's Get Lost,0.0006024837493896,0.6440074443817139,0.5469452142715454,0.5714285714285715,0.5714285714285715,"Which was made in the 20th century, Let's Get Lost or Red State?",1
20,1903.,1903,0.0007362365722656,0.2938289642333984,0.9729830622673036,1.0,1.0,Atınç Nukan plays as a centre-back for a sports club founded in what year?,1
21,The Empire State Building is taller.,Empire State Building,0.0006270408630371,0.4100959300994873,0.7869081497192383,0.6666666666666666,0.6666666666666666,"Of the two New York buildings, Time Warner Center and the Empire State Building, which one is taller?",1
22,"Yes, both bands have Canadian members.",no,0.0006914138793945,0.4307894706726074,0.170000672340393,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
23,NASA.,National Advisory Committee for Aeronautics,0.0006625652313232,0.2177779674530029,0.4347499907016754,0.0,0.0,What is the organization whose founding members include the Serbian-American physicist that lends his name to the asteroid 57868 Pupin?,0
24,"Max Born was born on December 11, 1882.",9 October 1879,0.0006258487701416,0.6445343494415283,0.3225011825561523,0.0,0.0,What is the birthdate of this German physicist who won the Nobel Prize in Physics and was part of the Gottingen Manifesto against arming the West German Army?,0
25,"Kalamazoo, Michigan.","74,262",0.0006365776062011,0.4112236499786377,0.0710439682006836,0.0,0.0,Waldo Stadium is located in a city that had how many inhabitants in 2010 ?,0
26,The 2015 UEFA Champions League Final.,2015 UEFA Champions League Final,0.0006191730499267,0.4877216815948486,0.966381847858429,0.9090909090909092,0.9090909090909092,which match was played between Italian side Juventus and Spanish side Barcelona on 6June 2015?,1
27,There is no information about Richard Wright winning a Pulitzer Prize.,Thomas Loren Friedman,0.0006046295166015,0.6010262966156006,0.0404776781797409,0.0,0.0,"Name the journalist and author, a three time Pulitzer Prize winner, whose international best selling book, The World is Flat, analyzes globalization?",0
28,The CILIP Carnegie Medal.,2012 CILIP Carnegie Medal,0.0006108283996582,0.3930013179779053,0.9108425378799438,0.75,0.75,Ashes in the Snow is based on a novel that was nominated for what?,0
29,"February 22, 1512.","1454February 22, 1512",0.000666856765747,0.4500975608825683,0.7488350868225098,0.6666666666666666,0.6666666666666666,"When did the cartographer, that the Américo Vespucio Avenue is named after, die?",1
30,L. Frank Baum.,L. Frank Baum,0.0006568431854248,0.3348276615142822,0.9869771003723145,1.0,1.0,Who created the fictional character that is the main protagonist and has an Uncle Henry in the Oz novels?,1
31,Vanessa White.,Vanessa White,0.0006072521209716,0.2565877437591553,0.9763919115066528,1.0,1.0,"Ester Dean is an American singer, songwriter, record producer, and actress, who co-wrote a song with what English singer-songwriter, dancer and actress, who rose to fame in 2008 as a member of the group The Saturdays? ",1
32,"""We Were Soldiers Once and Young""",We Were Soldiers Once and Young,0.0005929470062255,0.4501292705535888,0.8364568948745728,1.0,1.0,"Myron F. Diduryk, was described by Hal Moore in which book?",1
33,Mound Laboratories.,Miami Indian burial mound.,0.0005722045898437,0.2758603096008301,0.4833933413028717,0.3333333333333333,0.3333333333333333,"What was the laboratory, in which Albert Attalla worked, named after ? ",1
34,Underworld: Awakening.,Shelter,0.0006554126739501,0.3336942195892334,0.2894378006458282,0.0,0.0,The star of Velvet Goldmine is also known for his role in what movie directed by Måns Mårlind and Björn Stein? ,0
35,19th century.,19th century,0.0006482601165771,0.3335537910461426,0.9663059115409852,1.0,1.0,"The Blue Lacy, official breed of Texas, and Chesapeake Bay Retriever, are both dog breeds developed during which century?",1
36,Hedy West.,Hedy West,0.0006105899810791,0.2967565059661865,0.9806551933288574,1.0,1.0,Wee Cooper O'Fife is a folk song also recorded by which folksinger that died in 2005?,1
37,"No, only Halldór Laxness has won the Nobel Prize in Literature.",no,0.0005834102630615,0.8010654449462891,0.1404037177562713,0.1538461538461538,0.1538461538461538,Are Chris Marker and Yvonne Rainer American?,0
38,Grand Theft Auto IV.,action-adventure video game,0.0007109642028808,0.3347578048706054,0.4353213906288147,0.0,0.0,What game featured In the Streets to Africa?,0
39,Saludos Amigos.,Saludos Amigos,0.0007660388946533,0.3122937679290771,0.9856505393981934,1.0,1.0,Was Freaky Friday or Saludos Amigos released first?,1
40,Lido Pimienta.,Lido Pimienta,0.0007781982421875,0.4142537117004394,0.9813336730003356,1.0,1.0,"Which Colombian-Canadian electronic musician incorporates a variety of styles and influences and released the album La Papessa, which won the 2017 Polaris Music Prize?",1
41,1984.,1984,0.0006909370422363,0.2970545291900635,0.9573519229888916,1.0,1.0,Mr. Peregrine Percival is a fictional character in a children's tv series that was first broadcast in Great Britian in what year?,1
