idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,The term for the liberal groups appearing at this time is not explicitly mentioned in the given context.,New Left,0.0008294582366943,2.4878084659576416,0.2475136816501617,0.0,0.0,What was the term for the liberal groups appearing at this time?,0
1,Cotton yarn can be used in crochet and knitting.,crochet and knitting,0.0010735988616943,0.817312479019165,0.7793648838996887,0.5,0.5,For what can cotton yarn be used?,1
2,"""Superheroes in the real world"" approach.","""superheroes in the real world""",0.0009036064147949,0.7995405197143555,0.9100666046142578,0.9090909090909092,0.9090909090909092,The emphasis on relatable settings and character motivations in Marvel's 1960s comics is called what?,1
3,18th and 19th centuries.,late 18th and early 19th,0.0008711814880371,0.7558143138885498,0.7712532877922058,0.6666666666666665,0.6666666666666665,During what centuries did British rule effect Indian cotton production?,1
4,The FBI and the CIA had a lack of cooperation.,"FBI, CIA",0.0007894039154052,0.8527827262878418,0.533152163028717,0.3333333333333333,0.3333333333333333,What two agencies had a lack of co-operation?,1
5,"42,094.","42,094",0.0008995532989501,0.5686502456665039,0.9812428951263428,1.0,1.0,Between August 24th and October 26th how many German's left the Oblast to the Soviet Occupation zone?,1
6,Real-life cities.,real-life cities,0.0008528232574462,0.5190434455871582,0.972354769706726,1.0,1.0,Fictional placements within this setting are modeled off what?,1
7,Egypt.,Egyptian,0.0007572174072265,0.4431700706481933,0.8043161630630493,0.0,0.0,What religious life was the Ptolemaic Kingdom?,0
8,6000-5000 BCE.,Neolithic,0.0007710456848144,0.7029845714569092,0.4285635948181152,0.0,0.0,What geologic period came after the Mesolithic period in India?,0
9,The U.S Supreme Court.,Supreme Court,0.0007917881011962,0.6097276210784912,0.8750542402267456,0.5714285714285715,0.5714285714285715,What is Liberia's highest judicial authority? ,0
10,"Ladybirds, lacewings, and spiders.","ladybirds, lacewings and spiders",0.0009000301361083,0.8030333518981934,0.9756391048431396,1.0,1.0,What did the 2012 study say was doubled by the use of GM cotton?,1
11,Some of Marvel's genre titles were published in larger-format black and white magazines under its Curtis Magazines imprint.,"larger-format black and white magazines, under its Curtis Magazines imprint",0.0007858276367187,1.3851385116577148,0.8177821636199951,0.7096774193548387,0.7096774193548387,How were some of Marvel's genre titles published in the 1970s?,1
12,The text does not mention an agency asking Marvel to tackle an issue.,drug abuse,0.0009074211120605,0.9178879261016846,0.0344546064734458,0.0,0.0,What issue was Marvel asked to tackle for this agency?,0
13,The FBI is a federal law enforcement agency.,FBI is primarily a domestic agency,0.0008258819580078,0.7542819976806641,0.8439191579818726,0.5714285714285715,0.5714285714285715,What kind of agency is the FBI?,0
14,"""Seekers of the Weird""","""Seekers of the Weird""",0.0008420944213867,0.6661145687103271,0.9999998807907104,1.0,1.0,What was the first title published in that joint line of comics?,1
15,Guardians of the Galaxy.,Guardians of the Galaxy,0.0007822513580322,0.4924418926239013,0.972819209098816,1.0,1.0,What Marvel movie featured Star-Lord and Gamora?,1
16,"4 men were allowed to be convicted of the March 1965 gangland murder of Edward ""Teddy"" Deegan.",four,0.0009140968322753,1.5580072402954102,0.2098098397254943,0.0,0.0,In how many directions does the Buddha of Swayambhu look?,0
17,"The US government reacted by investigating and prosecuting the Soviet spies, and also by re-evaluating and reforming the FBI's policies and procedures, including the organized crime informant program, following the discovery of its failures.","The country was ""jolted""",0.0009517669677734,2.3656723499298096,0.1940982490777969,0.0499999999999999,0.0499999999999999,How did the US react to these discoveries?,0
18,Pocket Books.,Pocket Books,0.0009088516235351,0.4414286613464355,0.9722139835357666,1.0,1.0,"In 2005, Marvel dropped it's own publishing rights for novelization and instead partnered with what publisher?",1
19,1764 (James Hargreaves' spinning jenny),1738,0.0008378028869628,0.9924912452697754,0.359862744808197,0.0,0.0,When was a new spinning machine patented that boosted cotton production?,0
20,"The Image versions of Marvel characters, as part of the ""Heroes Reborn"" crossover, were set in a parallel universe with a distinct history from the mainstream Marvel Universe.",a parallel universe with a history distinct from the mainstream,0.0009043216705322,1.939401149749756,0.4968389272689819,0.5263157894736842,0.4736842105263158,How was the setting for the Image versions of Marvel characters different from the official comics?,1
21,3300-1300 BCE.,3300 and 1300 BCE,0.0008618831634521,0.7138049602508545,0.9734699726104736,0.8571428571428571,0.8571428571428571,When did the Indus Valley Civilization cover parts of India and Pakistan?,1
22,1466,1466,0.0008423328399658,0.4706933498382568,1.0,1.0,1.0,What year was the Second Treaty of Thorn enacted?,1
23,Windy conditions.,windy,0.0007538795471191,0.5414395332336426,0.8928344249725342,0.6666666666666666,0.6666666666666666,What weather conditions mandate the planting of stripper types of cotton?,1
24,An assistant director heads an office or division.,an assistant director,0.0007236003875732,0.7590105533599854,0.8165291547775269,0.5454545454545454,0.5454545454545454,Who heads an office or division?,1
25,Cotton can be blended with other fibers such as rayon and synthetic fibers like polyester to make various fabrics.,knitted or woven,0.0009140968322753,1.3243613243103027,0.4779687523841858,0.0,0.0,What kinds of fabrics can be made from blended fibers?,0
26,"The FBI Laboratory was located in the J. Edgar Hoover Building until its completion in 1974, and it also maintained a second lab at the FBI Academy.",J. Edgar Hoover Building,0.0008533000946044,1.858964920043945,0.6332606077194214,0.2580645161290322,0.2580645161290322,Where was the FBI lab?,1
27,10.6 million hectares.,10.6 million hectares,0.0008788108825683,0.6677069664001465,0.9912165403366088,1.0,1.0,How much area was planted in India in GM cotton in 2011?,1
28,"The FBI Academy in Quantico, Virginia.",The FBI Academy,0.0009491443634033,0.7575724124908447,0.837432324886322,0.6666666666666666,0.6666666666666666,Where are agents sent to become FBI Special Agents?,1
29,"800,000.","800,000",0.0008411407470703,0.5685434341430664,0.974596917629242,1.0,1.0,how many members did the America First Committee have?,1
30,Imperial Russian troops.,Russian troops,0.0008821487426757,0.5168554782867432,0.873579740524292,0.8,0.8,What military overran much of East Prussia?,1
31,Diamond Comic Distributors Inc.,Heroes World Distribution,0.0008151531219482,0.6352856159210205,0.3668670356273651,0.0,0.0,What channel did Marvel buy to self-distribute its own comics in the 1990s?,0
32,The United States Senate.,United States Senate,0.00089693069458,0.564354658126831,0.9147611260414124,0.8571428571428571,0.8571428571428571,What legislative body confirms FBI directors?,1
33,The X-Files.,X-Files,0.0009520053863525,0.5590214729309082,0.8907632827758789,0.8,0.8,What notable TV show was concerned with FBI investigations of the paranormal?,1
34,The Treaty of Versailles.,Versailles,0.0009219646453857,0.6139822006225586,0.6756105422973633,0.4,0.4,What well known treaty would eventually would grant West Prussia to Poland?,1
35,The text does not explicitly state when Marvel was founded.,1939,0.0008001327514648,0.8716387748718262,0.2114003896713256,0.0,0.0,When did World War II start?,0
36,West Germany.,West Germany,0.0008749961853027,0.4733533859252929,0.9686709642410278,1.0,1.0,What country was made a full partner in NATO as the result of the failure of EDC?,1
37,Frank Miller.,Frank Miller,0.0008788108825683,0.4689888954162597,0.9760807156562804,1.0,1.0,What noted artist and writer made brought Daredevil to the forefront during the 1980s?,1
38,"The updating of the Comics Code in 1971 allowed Marvel to expand into more adult-themed genre stories, such as horror, martial arts, and science fiction.",the updating of the Comics Code,0.0007803440093994,1.7733142375946045,0.6195555329322815,0.375,0.375,What situation allowed Marvel to expand into more adult-themed genre stories?,1
