idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, No.,no,0.0503592491149902,8.270338773727417,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,1
1, The Northern Great Plains of North America.,the Northern Great Plains of North America,0.0605196952819824,9.011905431747437,0.9788336157798768,1.0,1.0,"Where are the group of people, which Dolly Akers belongs to, originally from?",1
2, World War I,seven million,0.0465655326843261,8.361806154251099,0.180635780096054,0.0,0.0,"How many civilians died in the war during which USS ""Felicia"" was acquired by the U.S. Navy?",0
3, San Juan,San Juan,0.0496594905853271,8.273341417312622,1.0000001192092896,1.0,1.0,A Primera División team plays in which city that is located in the Cyuo region of Argentina?,1
4, Wild Man Blues (1997),Wild Man Blues,0.0470037460327148,8.87267017364502,0.7913011908531189,0.8571428571428571,0.8571428571428571,"Which documentary film came out first, Wild Man Blues or China Blue?",1
5, Yes.,yes,0.0553197860717773,8.258162498474121,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
6," 1,324,108","1,324,108",0.048027753829956,8.765239715576172,0.9999999403953552,1.0,1.0,DeSoto County is located in a metropolitan area that had how many inhabitants in 2010 ?,1
7, Anushka Shetty,Anushka Shetty,0.0464594364166259,8.649976253509521,1.0000001192092896,1.0,1.0,What Indian actor/actress born in 1981 had a lead role in Lakshyam?,1
8, Yes.,yes,0.04874849319458,8.265068769454956,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
9, Senior officer.,senior officer,0.0496017932891845,8.398102283477783,0.9751384258270264,1.0,1.0,Was the honoree of the Earl Haig memorial a junior or senior officer of the British Army?,1
10, Jeepers Creepers.,Jeepers Creepers,0.0469007492065429,8.784756422042847,0.9873523712158204,1.0,1.0,"Victor Ronald Salva, the director of ""Powder"" also directed what horrow film based on a song from 1938 and set in rural Florida?",1
11, The Living Desert (1953),The Living Desert,0.0513999462127685,8.88942813873291,0.7904308438301086,0.8571428571428571,0.8571428571428571,"Which film is a documentary, The Last Flight of Noah's Ark or The Living Desert?",1
12, Francesco Baracca.,Count Francesco Baracca,0.0467689037322998,8.634223222732544,0.8498319387435913,0.8,0.8,The Prancing Horse was used by which top Italian fighter ace?,1
13," Cethlenn is the wife of Balor, the king of the Fomorians.",wife,0.0469517707824707,10.405620098114014,0.2805109620094299,0.1666666666666666,0.1666666666666666,What is the relation between Cethlenn (Old Irish) and the king of named Fomorians who is a interpreted as a god?,1
14, Rosie Cooper,Rosie Cooper,0.0475664138793945,8.281468152999878,1.000000238418579,1.0,1.0, Colin Pickthall was Labour Member of Parliament for a constituency currently represented by who?,1
15, Emmitt Smith,Emmitt Smith,0.0522201061248779,8.369131803512573,1.0000001192092896,1.0,1.0,"What all-time leading NFL rusher was one of ""The Triplets""?",1
