idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Brewery.,a brewing company,0.421640396118164,1.9315221309661863,0.7622309923171997,0.0,0.0,What is company that makes beer typically known as? ,1
1,"Glastonbury was the site of King Arthur's final resting place, Avalon.",Avalon became associated with Glastonbury Tor when monks at Glastonbury Abbey claimed to have discovered the bones of King Arthur and his queen,0.5110073089599609,0.9382014274597168,0.725771963596344,0.3428571428571428,0.2857142857142857,What does Artharian legend claim about Glastonbury,1
2,Sugars.,sugars,0.3216841220855713,0.3641226291656494,0.9714799523353576,1.0,1.0,"In brewing, what do starches become during the mashing process?",1
3,There is no mention of the Cathedral of Spoleto in the given text.,Solsternus,0.2935273647308349,0.8605186939239502,0.1073318496346473,0.0,0.0,The Cathedral of Spoleto is signed by who?,0
4,1836,1848,2.741340398788452,0.36358642578125,0.5938161611557007,0.0,0.0,What year were the Cambridge Rules first drawn up?,0
5,0.13 seconds.,0.13 seconds,0.6123313903808594,0.4767594337463379,0.9743090867996216,1.0,1.0,How long does it take a typical 100-watt bulb to achieve 90% of its brightness?,1
6,Tile.,tile,2.426585912704468,0.3268094062805176,0.933769941329956,1.0,1.0,What would later become the main Islamic form of wall decoration?,1
7,RIBA Enterprises,RIBA Enterprises,0.3076975345611572,0.2236223220825195,1.0000001192092896,1.0,1.0,What is the name of the Royal Institute's business operation?,1
8,2,two ways,0.4010486602783203,0.324399471282959,0.4155121445655823,0.0,0.0,How many different ways can a species be added to the endangered list?,1
9,Helios.,Helios,0.3224668502807617,0.3648402690887451,0.978829562664032,1.0,1.0,What figure is dominant in the mosaic at Sepphoris?,1
10,Multan.,Multan,0.3215575218200683,0.3388025760650635,0.9794173836708068,1.0,1.0,Where is Zakria's shrine?,1
11,Grade 1,usually a BPS-22 Civil Servant,0.524686336517334,0.1835317611694336,0.1138671934604644,0.0,0.0,What rank is the Chief Secretary?,0
12,The former main lines of the Great Western Railway (GWR) are still in use today.,"The former main lines of the GWR are still in use today, although many of its branch lines were scrapped under the notorious Beeching Axe",0.703972578048706,0.9725210666656494,0.6443676352500916,0.6,0.6,What railways lines are still in use today ,1
13,Tesserae.,emblemata,0.467067003250122,0.2207963466644287,0.2591818273067474,0.0,0.0,What were small panel mosaics known as?,0
14,Holland.,Holland,0.4661142826080322,0.1832668781280517,0.9607134461402892,1.0,1.0,Where were the vast majority of French language periodicals produced?,1
15,"Yes, his work ""Nude Descending a Staircase, No. 2"" was rejected by the hanging committee and caused a scandal, even amongst the Cubists.",caused a scandal,0.5951559543609619,1.6200542449951172,0.2843962013721466,0.2307692307692307,0.2307692307692307, Was Duchamp's work considered controversial when displayed in 1912?,1
16,A fire damaged the mosque extensively in 1893.,a fire,0.4211483001708984,0.6703860759735107,0.3342266678810119,0.4,0.4,What happened in 1893 that destroyed most of the mosaics in the mosque?,1
17,Newcastle upon Tyne.,15 Bonhill Street in London,0.3665857315063476,0.4385397434234619,0.3332533836364746,0.0,0.0,Where does RIBA's business group have its headquarters office?,0
18,"The text does not provide the lumens per watt value for a typical 100-watt, 120-volt lamp.",17.1 lumens per watt,0.3146684169769287,1.2033638954162598,0.6689783334732056,0.2608695652173913,0.2608695652173913,"How many lumens per watt does a typical 100-watt, 120-volt lamp produce?",0
19,Egypt.,Iran,0.2893528938293457,0.3286356925964355,0.628554105758667,0.0,0.0,"Along with Guatemala, what country's government did Eisenhower order overthrown?",0
20,London.,London,0.6379361152648926,0.149327278137207,0.9624133110046388,1.0,1.0,In what city did the US and Russia conduct nuclear talks in 1955?,1
21,52.1% to 64.5% in the Service Sector.,is higher than the regional and national average,0.314354658126831,0.865959882736206,0.359388917684555,0.1176470588235294,0.1176470588235294,What percentage of the population is economically active ,0
22,"Hisham's Palace, Palestine.",the bath house of Hisham's Palace,0.3949618339538574,0.5625877380371094,0.6965058445930481,0.5454545454545454,0.5454545454545454,Where can the most superb example of Umayyad mosaic floor paneling?,1
23,1000 hours.,1000 hours,0.3354740142822265,0.447556734085083,0.9439005255699158,1.0,1.0,What was the artificially low limit on bulb life placed by the cartel?,1
24,There is no mention of a prayer used in Mesopotamia to remember a beer recipe in the given text.,The Hymn to Ninkasi,0.2892162799835205,1.1320934295654297,0.2513753771781921,0.1739130434782608,0.0869565217391304,What prayer did people use in Mesopotamia to remember a beer recipe?,0
25,Less.,much less,0.2816123962402344,0.3340282440185547,0.8138306736946106,0.6666666666666666,0.6666666666666666,Are tidewater glaciers more or less affected by climate change than other glaciers?,1
26,Ghazals and light music.,Ghazals and folk songs,0.3371360301971435,0.4126760959625244,0.7942357063293457,0.5,0.5,What kind of music does Roshen Ara Begum perform?,0
27,There is no information about the Basilica di San Frediano in Lucca in the given context.,Christ,0.3225452899932861,1.0629675388336182,0.0251919962465763,0.0,0.0,Who is king of God's kingdom in heaven?,0
28,"Inert gas conducts heat from the filament, cooling it and reducing efficiency.","conducts heat from the filament, thereby cooling the filament",0.3178012371063232,0.8283047676086426,0.7463840842247009,0.5714285714285715,0.5714285714285715,Why does inert gas reduce efficiency?,1
29,Ravenna.,Ravenna,0.3192789554595947,0.3754479885101318,0.9746361374855042,1.0,1.0,In the 5th century what was the capital of the Western Roman Empire?,1
30,1909-1914.,1909 to 1914,0.2909791469573974,0.4949305057525635,0.950654149055481,0.8,0.8,From what years did High Cubism take place? ,1
31,200-2000 hours.,"1,000 hours",0.2400548458099365,0.5267267227172852,0.7860934138298035,0.3333333333333333,0.3333333333333333,How long does a typical incandescent light bulb last?,0
32,Urns.,fairs held at the shrines of Sufi saints,0.4408514499664306,0.1862061023712158,0.0797221809625625,0.0,0.0,What are urs?,0
33,There is no mention of the Gelati Monastery in the provided text.,Demetrius I of Georgia,0.3076937198638916,0.8295273780822754,-0.009281899780035,0.125,0.125,Who eventually oversaw completion of the Gelati Monastery?,0
34,"Besides Seurat, the beginnings of Cubism can be found in the works of Georges Braque, Paul Cézanne, and the Impressionists, as well as the styles of African, Polynesian, Micronesian, and Native American art.",in the two distinct tendencies of Cézanne's later work,0.2406139373779297,2.280797481536865,0.3022783398628235,0.2666666666666666,0.2222222222222222,Besides Seurat where else are the beginnigs of Cubism found?,0
35,Ethyl alcohol.,ethyl alcohol,0.2672233581542969,0.4115724563598633,0.9688552618026732,1.0,1.0,What type of alcohol is found in wine and distilled spirits?,1
36,Elijah.,Elijah,0.3240554332733154,0.336212158203125,0.9682337045669556,1.0,1.0,Who do the mosaics at the the basilica of San Lorenzo depict as being abducted?,1
37,1920.,early as 1920,0.43072509765625,0.3793349266052246,0.8495855927467346,0.5,0.5,In what year was the assertion made that the flat canvas supported Cubism?,1
38,CAD (Computer Aided Design) software.,CAD,0.4966797828674316,0.4832642078399658,0.8085414171218872,0.3333333333333333,0.3333333333333333,Which software can aid in the design of robotically created mosaics?,1
39,There is no mention of a light bulb cartel being broken up in the provided text.,1953,0.2634670734405517,0.9084537029266356,0.0914941355586052,0.0,0.0,In what year did Joseph McCarthy declare that the federal government was employing communists?,0
40,There is no information in the given context about the percentage of Pakistan's population that lives in Punjab.,Nearly 60%,0.3010001182556152,1.021599531173706,0.2712852358818054,0.0,0.0,How much of Pakistan's population lives in Punjab?,0
41,Reduces filament evaporation.,reduces filament evaporation,0.2990260124206543,0.4860455989837646,0.9674053192138672,1.0,1.0,What is the advantage of using inert gas in a light bulb?,1
42,The horse races are held at Wincanton and Taunton in Somerset.,Horse racing courses are at Taunton and Wincanton,0.5998239517211914,0.684208869934082,0.8677983283996582,0.7368421052631579,0.5263157894736842,Where are the horse races held ,1
43,"Carbon, tantalum, and graphite were combined with tungsten.","potassium, silicon, and aluminium oxides",0.5373132228851318,0.7558512687683105,0.4266518056392669,0.1538461538461538,0.1538461538461538,What other materials were combined with tungsten?,0
44,Italy.,Rome,0.6709578037261963,0.3372304439544678,0.5784327387809753,0.0,0.0,Of what were Roman camps diminutive versions?,0
45,"Architects (Registration) Acts, 1931 to 1938.","the Housing Grants, Construction and Regeneration Act",0.2692267894744873,0.7921066284179688,0.3436029553413391,0.1538461538461538,0.1538461538461538,What was the name of the legistlation leading to the change in ARCUK's name?,0
46,The Pantokrator supported by angels.,"prophets, saints and patriarchs",0.3375234603881836,0.6020388603210449,0.3543888330459595,0.0,0.0,The tympana under the dome had images of whom displayed?,0
47,There is no mention of a specific festival in the given context.,The national horse and cattle show,0.2675952911376953,0.755732536315918,0.2092700600624084,0.1111111111111111,0.1111111111111111,What is Punjab's biggest festival?,0
48,1971.,1971,0.3612377643585205,0.4106419086456299,0.9627463817596436,1.0,1.0,In what year was the Taragaon Museum built?,1
