idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, The Rock and Roll Hall of Fame.,Rock and Roll Hall of Fame,0.0005147457122802,3.879166603088379,0.9602616429328918,0.923076923076923,0.923076923076923,Where was the guitarist whose song became a hit by Santana inducted into?,1
1, Documentary,documentary,0.0005462169647216,0.8889374732971191,1.0,1.0,1.0,WHat genre are both Game Face and Junket Whore?,1
2, Sai Zhenzhu,Sai Zhenzhu,0.0004975795745849,2.5498945713043213,0.9999999403953552,1.0,1.0,"What is the Chinese name of the wife of the editor of the popular American magazine ""Asia"" who spent a significant portion of her life in Zhenjiang, China?",1
3, The spotted hyena.,spotted hyena,0.0005035400390625,2.5374367237091064,0.9482872486114502,0.8,0.8,Ngong Forest is home to which sole member of the genus Crocuta?,1
4, Robert Conrad,Robert Conrad Falk,0.0005044937133789,1.317152738571167,0.7922263145446777,0.8,0.8,"Who may be best known for his role in the 1965–69 television series ""The Wild Wild West"" who also starred in an action 1977 film costarring Thayer David?",1
5," 1,500 feet",1500 ft above sea level,0.0005052089691162,2.54123854637146,0.5874711871147156,0.0,0.0,"What is the average elevation of the sandstone plateau upon which the community of Beaty Crossroads, Alabama is built?",1
6, Gene Wilder,Gene Wilder,0.0005137920379638,1.711423397064209,1.0,1.0,1.0,"Who has written more songs, Gene Wilder or Ken Annakin?",1
7, 1976,2016,0.0005066394805908,1.7336812019348145,0.5562722682952881,0.0,0.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?,0
8," The New Joint Endeavor for Welfare, Education, and Liberation (NJM)",New JEWEL Movement,0.0005033016204833,7.084579944610596,0.2132934331893921,0.1538461538461538,0.1538461538461538,"What movement led by Maurice Bishop in Grenada involved areas of socio-economic development, education and Black liberation?",1
9, France,France,0.0005059242248535,0.8929111957550049,1.0,1.0,1.0,In which country does the singer who co-hosted the2012 Echo Klassik Awards with Nina Eichinger  live ?,1
10, Dean Holden,Dean Thomas John Holden,0.0004999637603759,1.3045454025268557,0.9095078110694884,0.6666666666666666,0.6666666666666666,What footballer took over Lee Johnsons management position with Barnsley and Oldham Athletic?,1
11, 1945,"April 6, 1929",0.0004975795745849,1.7071864604949951,0.442628413438797,0.0,0.0,The music for Coco was by a man born when?,0
12, Romeo and Juliet,Romeo and Juliet,0.0004956722259521,1.7181005477905271,1.0,1.0,1.0,What ballet by Sergei Prokofiev was also used in the theme music for Chambers?,1
13, Oslo,Grotten,0.0005061626434326,0.8950941562652588,0.2391979694366455,0.0,0.0,"A Norwegian composer who received numerous awards, lived in what residence that is located in the capital of Norway?",0
