idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,An old-fashioned glass.,old-fashioned,0.510514497756958,1.758610486984253,0.5980428457260132,0.6666666666666666,0.6666666666666666,Both the Jack and Coke and Orange Tundra can can be poured into what kind of glass?,1
1,1971,1977,0.5157411098480225,0.348917007446289,0.706868052482605,0.0,0.0,"American Eagle Outfitters, Inc. is an American clothing and accessories retailer, headquartered in the Southside Works Neighborhood of Pittsburgh, Pennsylvania, it was founded in which year, by brothers Jerry and Mark Silverman as a subsidiary of Retail Ventures, Inc.?",0
2,New York.,New York,0.7172718048095703,0.3532896041870117,0.964856505393982,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?",1
3,Yes.,yes,0.6047253608703613,0.3149218559265136,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
4,Labour Party MP.,the Member of Parliament (MP),0.7818560600280762,0.3865389823913574,0.6853494048118591,0.25,0.25,"Crewe and Nantwich is a constituency in Cheshire represented in the House of Commons of the UK Parliament since 2017, by Laura Smith, elected as what for Crewe and Nantwich at the 2017 general election?",1
5,Maxim Gorky.,Maxim Gorky,0.6027970314025879,0.4242405891418457,0.977499544620514,1.0,1.0,"Who proclaimed that the author of the play ""The Twelve Months"" was the founder of Russia's children's literature?",1
6,George Mikan.,George Mikan,0.6226563453674316,0.3862226009368896,0.9827281832695008,1.0,1.0,Which round spectacle wearing basketball player played with the Lakers during the 1947-48 National Basketball League championship ?,1
7,American.,American,0.2512457370758056,0.2829270362854004,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8,Azara is in the family Salicaceae.,Azara,0.6658508777618408,0.5723311901092529,0.6171838045120239,0.2857142857142857,0.2857142857142857,"Which of these is in the family Salicaceae, Calophyllum or Azara?",1
9,Film and radio & television production.,films,0.3736453056335449,0.4942705631256103,0.5923324227333069,0.3333333333333333,0.3333333333333333,"Fred Savage and Patrick Bokanowski, are in which mutual occupation industry?",1
10,1823,1823,0.3325998783111572,0.2981407642364502,1.0000001192092896,1.0,1.0,What year was the man from Rock City Falls known as the Paper Bag King born in?,1
11,Casco Bay.,Casco Bay,0.6707684993743896,0.384042739868164,0.9846950769424438,1.0,1.0,Which inlet on the Gulf of Maine is home to House Island?,1
12,Game Designers' Workshop.,Game Designers' Workshop,0.3397684097290039,0.399726390838623,0.976625919342041,1.0,1.0,What company released the Minion Hunter board game in 1992 in conjunction with a near-future horror role-playing game (RPG) in 1991?,1
13,2016,2016,0.4057526588439941,0.3274769783020019,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?,1
14,Studio albums.,album,0.2426526546478271,0.3530199527740478,0.6850351095199585,0.6666666666666666,0.6666666666666666,"What does ""Angel"" and ""Fifth Harmony"" have in common?",1
15,1955,Steve Jobs,0.5604536533355713,0.322270393371582,0.2164785265922546,0.0,0.0,"Before Playing It My Way was launched, Walter Isaacson, who wrote biographies on people such as Benjamin Franklin and Albert Einstein, wrote a biography on this man, which held the record in India for most preordered book?",0
