idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Stanislav Petrov,Stanislav Yevgrafovich Petrov,95.20405507087708,100.67543935775755,0.8669019937515259,0.8,0.8,"Who was revealed as ""the man who single-handedly saved the world from nuclear war"" in memoirs by Yury Votintsev?",1
1, The University of Georgia,Sonny Seiler,95.48036479949953,100.70763111114502,0.1934209167957306,0.0,0.0,Who owns the lineage of dogs in which Damn Good Dog is a documentary about?,0
2, Walmart,Wal-Mart,95.62607717514038,99.48923873901369,0.94041907787323,0.0,0.0,Alex Black has appeared on the 2007 film Ocean's Thirteen as well as a commercial for what major retail store?,1
3, The World Without US.,The World Without US,94.71868562698364,100.35367846488953,0.9791380763053894,1.0,1.0,"Which documentary, The World Without US or Year at Danger, explores what might happen if the United States were to leave the international arena?",1
4," November 24, 1963","November 24, 1963",95.86055159568788,102.37431931495668,1.0,1.0,1.0,"Ruby is a feature film, released in the United States on March 27, 1992, about Jack Ruby, was a Dallas, Texas nightclub owner who fatally shot Lee Harvey Oswald on which date, while Oswald was in police custody after being charged with assassinating U.S. President John F. Kennedy two days earlier?",1
5," The Demographics of Kenya and Bantu peoples are related in that the Bantu peoples are one of the ethnic groups that inhabit Kenya, making up a significant portion of the country's population.",Africa,95.40177965164185,115.29849362373352,0.4149371683597564,0.0,0.0,Which Country are both Carthamus and Artabotrys found in?,0
6," ""It's My Life"".",It's My Life,95.7110559940338,101.74971890449524,0.7177237272262573,1.0,1.0,"""Have a Nice Day"" is a song by American rock band Bon Jovi, it received a positive reception from critics, some of whom praised the song's arrangement and message; both favorable and unfavorable comparisons were made to which band's previous hit, the  first single from the album ""Crush""?",1
7, 2016,2016,95.47598266601562,100.22001075744627,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?,1
8, The 86th Flying Training Squadron.,The 85th Flying Training Squadron,95.24115180969238,102.17148065567017,0.9255661964416504,0.8000000000000002,0.8000000000000002,Which squadron part of the 47th flying training wing operates a single-engine turbopop aircraft built by Raytheon?,0
9, Rick Santelli,Rick Santelli,95.32737612724304,100.09257864952087,1.0,1.0,1.0,The 9/12 Tea Party was a political rally sparked after a 2009 call from which reporter?,1
