idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Korean radish (mu),Korean radish,0.0474605560302734,9.104814291000366,0.9119182229042052,0.8,0.8,"A diced radish kimchi that is a popular side dish, does not contain a traditional type of Chinese cabbage that originates near the Beijing region of China, but is replaced with what?",1
1, India,India,0.04923677444458,8.438620567321777,1.0,1.0,1.0,What country is home to both Don and Priyanka Chopra?,1
2, New York City,New York City,0.0530130863189697,8.682600498199463,1.0,1.0,1.0,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City,1
3, Lèvres de Sang,La Bête,0.047966718673706,9.08690619468689,0.5015705823898315,0.0,0.0,Lisbeth Hummen stared in which 1975 French erotic fantasy horror film?,0
4, Ivan Allen Jr. Prize for Social Courage.,Ivan Allen Jr. Prize for Social Courage,0.2165455818176269,9.499906778335571,0.9780887365341188,1.0,1.0,"What award is issued by the Georgia Institute of Technology's previously known as Ivan Allen Jr. Prize for Progress & Service until 2010 which recognizes the late Ivan Allen Jr,. A Georgia Tech alumnus who became a pivotal leader during America's struggle for racial integration during the 1960s?",1
5," 'Frida, en trotjänarinna'","Frida, en trotjänarinna",0.0490221977233886,9.855185270309448,0.9720128774642944,1.0,1.0,"Which documentary aired first, Frida, en trotjänarinna or Saigon, U.S.A.?",1
6," No, they are not from the same city. Greek Fire is from St. Louis, Missouri, and Lifehouse is from Los Angeles.",no,0.0545036792755126,11.850759744644163,0.1004422307014465,0.0909090909090909,0.0909090909090909,Are Chris Marker and Yvonne Rainer American?,0
7, Christopher Riffe,Col. William Casey,0.0492169857025146,8.685986757278442,0.3202708065509796,0.0,0.0,"Who was the great-grandfather of the author of the ""Adventures of Huckleberry Finn"" and went to Kentucky with the first State Representative of Casey County?",0
8, Bob Hoskins,Robert William Hoskins,0.2121415138244629,8.688881397247314,0.7550967931747437,0.4,0.4,"What English actor who's work included lead roles in ""Pennies from Heaven"", stared in a 1988 American live-action/animated fantasy film directed by Robert Zemeckis?",1
9, Eric Roberts,Eric Roberts,0.0508985519409179,8.585318803787231,1.0,1.0,1.0,"Which actor in ""Inherent Vice"" was also in ""Star 80""?",1
10, Elliott County,Sandy Hook,0.0559854507446289,8.567418336868286,0.1277502924203872,0.0,0.0,What barrier spit in New Jersey is also a part of the Waquoit Bay National Estuarine Research Reserve?,0
11, The mall is Summit Place Mall.,designed by Charles N. Agree,0.0567622184753418,9.20053505897522,0.0927608013153076,0.0,0.0,Who designed the mall where the ballpark Diamond at the Summit is tenatively named for?,0
12, Dustin Hoffman.,Kramer vs. Kramer,0.2109766006469726,8.691571950912476,0.3702784776687622,0.0,0.0,Runaway Jury is a 2003 American legal thriller film starring an actor who won the  Academy Award for Best Actor in 1980 for what movie?,0
13, The George Cross.,George Cross,0.052466869354248,8.857812643051147,0.8971503973007202,0.8,0.8,"Able Seaman Colin Grazier, GC was posthumously awarded what, for ""bravery and steadfast devotion to duty"", he displayed on 30 October 1942 in action in the eastern Mediterranean when capturing codebooks vital for the breaking of the German naval ""Shark"" Enigma cipher from the sinking, the Enigma machines were a series of electro-mechanical rotor cipher machines developed and used in the early- to mid-20th century to protect commercial, diplomatic and military communication?",1
14, Stephen King.,Stephen King,0.0624070167541503,8.701037645339966,0.947106659412384,1.0,1.0, A novel by who is about a time traveler who attempts to prevent the assassination of President John F. Kennedy that has a a fictional town reappeared as late as his  novel?,1
15, The Holland Tunnel.,Holland Tunnel,0.0609998703002929,8.85022783279419,0.9606586694717408,0.8,0.8,What tunnel runs under the Hudson River and has a ventilation system innovated by Ole Knutsen Singstad?,1
