idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Luke Rockhold,Luke Rockhold,0.0004911422729492,0.5615508556365967,1.0,1.0,1.0,"What is the name of the American mixed martial artist competing in the UFC, born in 1984, and winning the Middleweight Championship against Chris Weidman?",1
1, 1998,1998,0.0005037784576416,0.5144598484039307,1.0,1.0,1.0,When was the inception of J. D. Martinez' team?,1
2, The Brabham BT46.,The Brabham BT46,0.0004959106445312,0.988306999206543,0.9849663972854614,1.0,1.0,"Which Formula One car besides the Tyrrell P34 was one of the most radical entries ever to succeed in F1 competition, that used flat panel heat exchangers? ",1
3, Grey Gardens (1975),Grey Gardens,0.0004801750183105,0.8531548976898193,0.8381017446517944,0.8,0.8,"Of Grey Gardens and In the Basement, which was released first?",1
4, Jean Eustache was born first.,Jean Eustache,0.0004820823669433,1.0912091732025146,0.7651416063308716,0.5714285714285715,0.5714285714285715,"Which filmmaker was born first, Jean Eustache or Valeria Sarmiento?",1
5, Emma Thomas,Emma Thomas,0.0004866123199462,0.3760266304016113,1.0000001192092896,1.0,1.0,Which British film producer co-produced a film starring Leonardo DeCaprio as a thief?,1
6, Norwegian,Norwegian,0.0004770755767822,0.2574110031127929,1.0000001192092896,1.0,1.0,What nationality is Odds Ballklubb?,1
7, Hermann Göring,Hermann Göring,0.0004897117614746,0.615802526473999,1.0,1.0,1.0,"Which officer of the World War II with which Karl Bodenschatz was a liaison officer was the last commander of ""Jagdgeschwader"" 1?",1
8," ""Who Fears Death""",Michaelmas,0.0004792213439941,0.8587243556976318,0.1554276645183563,0.0,0.0,"Which science fiction novel was written by a Lithuanian-American science fiction author, editor, and critic",0
9, Popalzai,Popalzay,0.000497817993164,0.6150186061859131,0.7176903486251831,0.0,0.0,What is an alternative name for the tribe that Abdul Ahad Karzai belongs to?,1
10, Imam Shakeel Begg.,Shakeel Begg,0.0006606578826904,0.8539166450500488,0.6737507581710815,0.8,0.8,What imam worked to release the hostage whose beheading was the fourth to be videotaped?,1
11, Islamabad.,Islamabad,0.0004761219024658,0.3841931819915771,0.9794905185699464,1.0,1.0,"Where is the head office of the company that developed No issue, lelo tissue located?",1
12, flowering plants.,plants,0.0004792213439941,0.5653409957885742,0.793998658657074,0.6666666666666666,0.6666666666666666,What type of vegetation does Ceratostigma and Crocosmia have in common?,1
13, Red Hot Chili Peppers,Red Hot Chili Peppers,0.0005137920379638,0.7411119937896729,1.0,1.0,1.0,who sings By the way and Universally speaking?,1
14, Tittenhurst Park.,Tittenhurst Park,0.0004856586456298,0.7330048084259033,0.9884076118469238,1.0,1.0,Imagine was filmed at which Grade II listed house?,1
15, C31,C31,0.0004744529724121,0.3764405250549316,1.0000001192092896,1.0,1.0,ACE TV was superseded by the station that was previously known as what on analog television?,1
