idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Norman Taurog directed the 1950 MGM musical film, choreographed by Eugene Loring, in which James Mitchell, the actor who played Palmer Cortlandt on the soap opera ""All My Children"", starred.",Norman Taurog,0.0013206005096435,4.50270938873291,0.4530933499336242,0.125,0.125,"Who has a star on the Hollywood Walk of Fame, Norman Taurog or Steve James, director of Hoop Dreams?",1
1,"director on many films starring Clint Eastwood, he was then given the chance to direct the third Dirty Harry film, ""The Enforcer"", in 1976. Later he also directed Eastwood in 1978's ""Every Which Way but Loose"". It would be his final film working with Eastwood. Fargo has also directed other films such as ""Caravans"", ""A Game for Vultures"", ""Voyage of the Rock Aliens"", as well as two Chuck Norris films.

Powder (film): 
Powder is a 1995 American fantasy drama film, written and directed by Victor Salva and starring Sean Patrick Flanery in the titular role, with Jeff Goldblum, Mary Steenburgen, Bradford Tatum and Lance Henriksen in supporting roles.

Kudirithe Kappu Coffee: 
Kudirithe Kappu Coffee (""English"":""Cup Coffee, If possible"") is a 2011 Telugu film directed by Ramana Salva who has worked as a cinematographer for the movie Village Lo Vinayakudu. He makes his debut as a director with this film. The duo Mahi and Shiva who also produced Village Lo Vinayakudu, are jointly producing this movie under the banner of Shiva Productions and Moon Water Pictures. Varun Sandesh acts in the lead role along with the debutant actress Suma Bhattacharya in the opposite lead role. Yogeshwara Sharma, who is the son of acclaimed lyricist Sirivennala Seetha Rama Sastry, debuts himself as the music composer for this film. The producers of the movie have announced the start of the film and also remarked that the film would be an entertaining film as nice as a cup of hot coffee during the rains.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        Samira Khashoggi was the first wife of a billionaire who owns which hotel in Paris?
        
        assistant
         Mohamed Al-Fayed.",Hôtel Ritz Paris,0.0014529228210449,1.3248190879821775,-0.0194462444633245,0.0070422535211267,0.0070422535211267,Samira Khashoggi was the first wife of a billionaire who owns which hotel in Paris ?,0
2,Shecky Greene.,Shecky Greene,0.0011873245239257,1.3243894577026367,0.9804316759109496,1.0,1.0,What Actor is known for his role in Love Machine and Tony Rome? ,1
3,"The hotel west of St Peter's Square in Manchester is the Midland Hotel, which first opened in September 1903.",September 1903,0.0012800693511962,2.3185360431671143,0.2347913831472396,0.1818181818181818,0.1818181818181818,When did the hotel west of St Peter's Square in Manchester first open?,1
4,Dubstar was formed first in 1992.,Dubstar,0.0012223720550537,1.528825044631958,0.6599423289299011,0.2857142857142857,0.2857142857142857,"Which band was formed first, Dubstar or Audioslave?",1
5,Alfonso Cuarón.,Alfonso Cuarón Orozco,0.001338243484497,1.4272892475128174,0.8421381115913391,0.8571428571428571,0.8571428571428571,"Which screenwriter is best known for his dramas ""A Little Princess"", Mike Hodges or Alfonso Cuarón?",1
6,The Truth Beneath.,The Truth Beneath,0.0011930465698242,1.2159414291381836,0.9518285989761353,1.0,1.0,Kim Eui-sung starred in what thriller film directed by Lee Kyoung-mi?,1
7,The 36th (Ulster) Division.,Army,0.0012311935424804,1.610424280166626,0.3508654236793518,0.0,0.0,George Drouillard was an interpreter in an expedition which also utilized a specially-established unit of which United States miltary branch?,0
8,1993.,1993,0.0012118816375732,1.2779252529144287,0.9678646326065063,1.0,1.0,In what year was Bradley Orr's football playing nephew born?,1
9,Michelle Pfeiffer,Marie Pfeiffer,0.0013129711151123,1.2789640426635742,0.7732830047607422,0.5,0.5,Who is the actress that is the lead role in ImageMovers' first released movie?,0
10,Electronic music producers and singers.,an English singer,0.0012364387512207,1.412309169769287,0.460509330034256,0.25,0.25,Lil Silva and Damon Albarn are both which kind of singers?,1
11,"""Jeepers Creepers"".",Jeepers Creepers,0.0012543201446533,1.5078275203704834,0.9411847591400146,1.0,1.0,"Victor Ronald Salva, the director of ""Powder"" also directed what horrow film based on a song from 1938 and set in rural Florida?",1
12,Hurricane Charley (1986),Hurricane Charley,0.0012810230255126,1.322482347488403,0.8846280574798584,0.8,0.8,"Which event caused limited damage in North Carolina and Massachusetts, which was the first hurricane to threaten the East Coast of the United States, since Hurricane Gloria the previous year?",1
13,Marc Ecko.,"Marc Louis ""Eckō"" Milecofsky",0.0013513565063476,1.3188538551330566,0.8182665109634399,0.3333333333333333,0.3333333333333333,Droga5 has completed advertisement campaigns for what founder and Chief Creative Officer of Ecko Unlimited?,1
14,The Vicente Calderón Stadium.,Vicente Calderón Stadium,0.0012223720550537,1.3985810279846191,0.9771586656570436,0.888888888888889,0.888888888888889,"What stadium with a current seating capacity of 54,907, held he 110th staging of the Copa del Rey?",1
15,M. Night Shyamalan.,M. Night Shyamalan,0.0012564659118652,1.487065076828003,0.9910938739776612,1.0,1.0,"Which movie director, known for making movies with contemporary supernatural plots and surprise endings, co-wrote ""Stuart Little"" with Greg Brooker? ",1
