idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Wolfgang Puck,Wolfgang Puck,0.0004897117614746,0.5512897968292236,1.0000001192092896,1.0,1.0,"Who is this Austrian-born American celebrity chef, restaurateur, and occasional actor at whose restaurant Ed LaDou helped develop California pizzas?",1
1, Christopher Nolan.,Christopher Nolan,0.00050950050354,0.5027191638946533,0.974437952041626,1.0,1.0,R U Professional was a satirical song that partly referenced the 2008 superhero film directed by whom?,1
2, Minneapolis,Minneapolis,0.0004990100860595,0.2560758590698242,1.0000001192092896,1.0,1.0,"Felt, Vol 2: A Tribute to Lisa Bonet is an album from a hip hop duo that consists of a rapper from what Minnesota town?",1
3, A fraternal benefit order.,mutual aid,0.0004999637603759,0.8456037044525146,0.487428069114685,0.0,0.0,The American Legion of Honor was a type of society that provides what? ,1
4," Norfolk County, Massachusetts.",Norfolk County,0.0004999637603759,0.7265980243682861,0.8237125873565674,0.8,0.8,The Quincy Police Station is in a city located in which county ?,1
5, Alternative rock,rock,0.000490665435791,0.3742256164550781,0.7255392074584961,0.6666666666666666,0.6666666666666666,"Shihad and Violent Soho, have which genre in common?",1
6," The author of the 91st episode of Bob's Burgers, Steven Davis, is a writer, but I couldn't find any information about his first international debut.",2005,0.0004982948303222,4.158092498779297,0.208207830786705,0.0,0.0,"In which year was this former Detroit City Council member, with whom Sheila Cockrel had a fractious relationship with, first elected to the council?",0
7, Eugene Levy,Eugene Levy,0.0004894733428955,0.3724145889282226,1.0000001192092896,1.0,1.0,"What Canadian actor acted with Catherine O'hara in ""Waiting for Guffman""?",1
8, S. Sowmya,S. Sowmya,0.0004963874816894,0.8514699935913086,1.0,1.0,1.0,Which singer who co-authored the first comprehensive reference CD-ROM on Carnatic music is also a notable Asthana Vidushi?,1
9, The Broadway theatre located at 245 West 44th Street in midtown Manhattan.,245 West 44th Street,0.0005016326904296,2.1519968509674072,0.6412933468818665,0.5,0.5,Where is the Broadway theatre located which was the third home to a musical with music and lyrics by Sherman Edwards?,1
10, Martin Shaw,Lewis Collins,0.0004956722259521,0.372455358505249,0.3775857090950012,0.0,0.0,What English actor starred in the British crime action series The Professionals?,0
11, Walk the Moon,Walk The Moon,0.0005049705505371,0.4967560768127441,0.9999999403953552,1.0,1.0,"what bands Lead singer Nicholas Petricca started the band in 2006, The Kooks or Walk the Moon ?",1
12, The Breeders.,The Breeders,0.0004968643188476,0.6090073585510254,0.979984700679779,1.0,1.0,Which American alternative rock band formed in 1999 performed in concerts opened by Mulchmen?,1
13, Yes.,yes,0.0004980564117431,0.3729200363159179,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
14, Confederate Railroad,Confederate Railroad,0.0004982948303222,0.3721928596496582,1.0,1.0,1.0,"Which  American country rock–Southern rock band recorded ""Queen of Memphis""",1
15," Árran comes out quarterly, while Contempo Magazine is a monthly print and daily online magazine.",Contempo Magazine,0.000504732131958,2.496614456176758,0.6895489692687988,0.2352941176470588,0.2352941176470588,"Which magazine comes out most often, Contempo Magazine or Árran?",1
