idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Carroll County.,Carroll,0.0484519004821777,8.800496578216553,0.6295450329780579,0.6666666666666666,0.6666666666666666,Kennett High School serves the students of a town in what New Hampshire county?,1
1, Britney Spears,Britney Spears,0.2095897197723388,8.800384521484375,1.0,1.0,1.0,"The Outsyders were a production team that were first featured on a song by what female artist on her sixth studio album released on November 28, 2008, by Jive Records?",1
2, Oklahoma Sooners,2000 Oklahoma Sooners football team,0.0492887496948242,8.799428701400757,0.8229674100875854,0.5714285714285715,0.5714285714285715,"The 2000 NCAA Division I-A football season ended with the Oklahoma Sooners claiming their first national championship and their first conference championship since the departure of head coach Barry Switzer, which football team represented the University of Oklahoma in the 2000 NCAA Division I-A football season, the 106th season of Sooner football?",1
3," Seattle, Washington.","Seattle, Washington",0.2114131450653076,8.989665031433105,0.9763107299804688,1.0,1.0,Pabst Brewing Company is the holding company for the defunct Pacific Northwest company that was based in what city?,1
4," Detroit, Michigan.",Detroit,0.0481500625610351,8.925580263137817,0.8563942313194275,0.6666666666666666,0.6666666666666666,Khadijah Farrakhan is the wife of the Supreme Leader of a movement founded in what city?,1
5, copper,trusts,0.0589861869812011,8.553257942199707,0.2511850595474243,0.0,0.0,Joseph Moore Dixon was unsuccessful as governor and recourses were mobilized to defeat reform during his term by an American company that was one of the largest what of the early 20th century? ,0
6, Jimmie Johnson,the No. 48 Chevrolet SS,0.0479001998901367,8.798791408538818,0.2197998166084289,0.0,0.0,What car does the driver who finished third in The 2010 Pepsi Max 400 currently drive ?,0
7, India.,India,0.2168138027191162,8.702219009399414,0.9400805234909058,1.0,1.0,What country is home to both Don and Priyanka Chopra?,1
8, St. Louis Lambert International Airport,St. Louis Lambert International Airport,0.0484507083892822,9.20422649383545,1.0000001192092896,1.0,1.0,"Which international airport serving Greater St. Louis, Missouri is supported by the St. Louis Lambert Airport Police?",1
9, Ghana Air Force.,Ghana Air Force,0.0481171607971191,8.948284149169922,0.9720833897590636,1.0,1.0,What force does Maxwell Nagai work for?,1
10," No, they are not located in the same state. George Washington University is located in Washington, D.C., and Carnegie Mellon University is located in Pennsylvania.",no,0.0637235641479492,12.39881682395935,0.038395669311285,0.074074074074074,0.074074074074074,Are Chris Marker and Yvonne Rainer American?,0
11," 39,502","39,502",0.2155823707580566,8.934843301773071,1.0,1.0,1.0,What is the 2010  population of the city where Cameron was manufactured? ,1
12, The Musterschule.,Musterschule,0.0485377311706543,9.199199676513672,0.9298993349075316,0.6666666666666666,0.6666666666666666,Which school founded by the founder of Rothschild banking dynasty is a neighbor of the Philantropin in Frankfurt am Main?,1
13, Walt Disney Pictures,Walt Disney Pictures,0.0486707687377929,8.796731233596802,1.0,1.0,1.0,Who released the 2015 animated short film which is a inspiration Frozen Ever After in Epcot at the Walt Disney World Resort?,1
14, England.,England,0.0567007064819335,8.702497959136963,0.9507434368133544,1.0,1.0,"What country Clock Tower, St Albans and Eleanor cross have in common?",1
15, 147 games.,147,0.2132337093353271,8.934986591339111,0.6941488981246948,0.6666666666666666,0.6666666666666666,Michael Dukmejian is the publisher of a financial magazine that has readers in how many countries?,0
