idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"The relational model improved over time as computing hardware became more powerful, allowing for the wide deployment of relational systems in the mid-1980s.",without constant rewriting of links and pointers,0.0010867118835449,2.8783974647521973,0.1322371065616607,0.064516129032258,0.064516129032258,How was the relational model able to improve over time?,0
1,1840s.,1840s,0.0009636878967285,0.512641429901123,0.9609662294387816,1.0,1.0,What decade does the sulfite process date to?,1
2,The database's conceptual and external architectural levels.,database related application,0.0008292198181152,0.6563057899475098,0.5931810140609741,0.1818181818181818,0.1818181818181818,"In order to merge, what must the database maintain?",0
3,Two forms of aspiration: unaspirated and aspirated.,allophonic or phonemic,0.0008530616760253,0.7697153091430664,0.2269139140844345,0.0,0.0,What two forms can aspiration be in?,0
4,Less than 6% moisture.,6,0.0008800029754638,0.6073546409606934,0.1457238346338272,0.4,0.4,"Starting in the center of Kathmandu, how many kilometers must one travel to reach Tribhuvan International Airport?",0
5,CODASYL.,Database Task Group,0.0008785724639892,0.4788277149200439,0.0713214427232742,0.0,0.0,What group discovered COBOL?,1
6,Degrees of aspiration.,degrees of aspiration,0.0008842945098876,0.448582649230957,0.9481090307235718,1.0,1.0,There are no IPA symbols for what?,1
7,Primarily by voicing.,voicing,0.0008256435394287,0.5479223728179932,0.7427157759666443,0.5,0.5,How are stops distinguished?,1
8,QUEL.,QUEL,0.0008652210235595,0.4388644695281982,0.903600573539734,1.0,1.0,What computer language was used in INGRES to access data?,1
9,A special kind of felt.,felt,0.0008504390716552,0.5700550079345703,0.7356632947921753,0.3333333333333333,0.3333333333333333,"Besides a blotter sheet, what can be used to collect water?",1
10,Acid-free.,acid-free,0.0009050369262695,0.4358077049255371,0.9661557078361512,1.0,1.0,What level of acid is usually found in the paper used by book publishers?,1
11,Object-relational impedance mismatch.,object-relational impedance mismatch,0.0008990764617919,0.571502685546875,0.9925756454467772,1.0,1.0,What term is used for the difficulty in database table and programmed object translation?,1
12,"dBASE was unique because it had already done a lot of the ""dirty work"" for the user, allowing them to focus on the task at hand rather than managing file operations.",data manipulation is done by dBASE,0.0008537769317626,1.6553082466125488,0.5509428977966309,0.1081081081081081,0.054054054054054,Why was dBASE unique?,0
13,Edgar F. Codd.,Codd,0.0008516311645507,0.5494871139526367,0.5961281061172485,0.5,0.5,Who used tuple calculus to show the functionality of databases?,1
14,A special kind of felt.,felt,0.0008685588836669,0.5701894760131836,0.7356632947921753,0.3333333333333333,0.3333333333333333,"Besides a blotter sheet, what can be used to collect water?",1
15,Laidlines.,Laidlines,0.0008630752563476,0.4931461811065674,0.9563372135162354,1.0,1.0,"Which is lines are commonly higher in density, laidlines or chainlines?",1
16,Consonant clusters.,consonant clusters,0.0008797645568847,0.5101251602172852,0.980768859386444,1.0,1.0,What other type of endings do Catalan words have?,1
17,sizing.,sizing,0.0008990764617919,0.4238412380218506,0.9221678972244264,1.0,1.0,Early papermakers added alum to help in what process?,1
