idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, 2004,2004,0.0005064010620117,0.960202693939209,1.0,1.0,1.0,"Polar Golfer is a PC based video game released by WildTangent in which year, it is sometimes bundled with Dell computers, a multinational computer technology company based in Round Rock, Texas?",1
1, John Holmes.,John Holmes,0.0005347728729248,0.8774502277374268,0.9691365957260132,1.0,1.0,"After which porn star was the main character modeled for 1997 film starring Mark Wahlberg, Julianne Moore, Burt Reynolds and others?",1
2," Theobald Walter, 1st Chief Butler of Ireland",High Sheriff of Lancashire,0.0005056858062744,2.7241029739379883,0.273535668849945,0.1818181818181818,0.1818181818181818,"What is the name of the ancient officer position once held by Theobald Walter, 1st Chief Butler of Ireland",0
3, Yes.,yes,0.0005080699920654,0.6495471000671387,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
4, American,American,0.000495433807373,0.4444332122802734,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
5, Negasonic Teenage Warhead,Negasonic Teenage Warhead,0.0005011558532714,1.4746434688568115,1.0000001192092896,1.0,1.0,Which character created by Grant Morrison and Frank Quitely did Brianna Hildebrand play?,1
6, Joel Pott (born 1979) is older than Yannis Philippakis (born 1986).,Joel Laslett Pott,0.0005011558532714,4.772151470184326,0.5469894409179688,0.2857142857142857,0.2857142857142857,"Who is older, Yannis Philippakis or Joel Pott?",1
7, Socks,Socks,0.0005030632019042,0.6605854034423828,1.0,1.0,1.0,What is the name of the pet cat of the U.S. President Bill Clinton's family during his presidency and part of the 1998 children's book written by First Lady Hillary Clinton?,1
8, Maumee River,Maumee River,0.0004918575286865,1.0638043880462646,1.0000001192092896,1.0,1.0,Tom Amstutz is a native of a city founded on the west bank of what river?,1
9, Gomphrena,Bromelia,0.0004947185516357,1.064107894897461,0.2418177127838134,0.0,0.0,Which of the following is named after a Swedish medical doctor and botanist: Bromelia or Prunella?,0
10, New Barbadoes Township,New Barbadoes Township,0.0005006790161132,1.2681427001953125,1.0000001192092896,1.0,1.0,What was the original name of the city served by the Hackensack Water Company?,1
11, TAM – Transporte Aéreo Militar,Transporte Aéreo Militar,0.0004944801330566,2.1324656009674072,0.9092199802398682,0.888888888888889,0.888888888888889," What is owned by the Bolivian Air Force, and was established to offer flights to rural communities is serviced by a public use airport slightly northwest of Uyuni, in the southwestern Potosí Department of Bolivia?",1
12, Scribner's,Scribner's,0.0004956722259521,1.0855016708374023,1.0000001192092896,1.0,1.0,Who was Hemingway's publisher for the novel that brought the festival of San Fermin to the attention of English speakers?,1
13," ""Grit""","""America's Greatest Family Newspaper""",0.0005068778991699,1.0793817043304443,0.1121073067188263,0.0,0.0, Michael R. Rafferty served as an editor of a weekly newspaper that had what subtitle?,0
14, A school teacher.,a school teacher,0.0004997253417968,1.0814073085784912,0.98306405544281,1.0,1.0,Martin Ohm's brother was working at what profession when he began his research with the new electrochemical cell?,1
15, His Dark Materials,The Golden Compass,0.0004942417144775,0.8749325275421143,0.2220395356416702,0.0,0.0,What novel trilogy written in 1995 has won a number of awards and had a film made from it's first novel?,0
16, 1950,1950,0.0005218982696533,0.8754429817199707,1.0000001192092896,1.0,1.0,Curtis Williams ws given his first Go-Kart on live television by a man born in what year?,1
17, Pioneer,Pioneer,0.0005104541778564,0.453275203704834,1.0,1.0,1.0,What Christian rock band featuring Chad Shirrell released their self titled debut in January 2012?,1
18, Hiphop Tamizha,Hiphop Tamizha,0.0004959106445312,1.5010216236114502,1.000000238418579,1.0,1.0,"International Tamizhan is the upcoming second album of which Indian music duo, consisting of Adhi and Jeeva?",1
19, Ohio.,Ohio,0.0004997253417968,0.6656596660614014,0.9470069408416748,1.0,1.0,Todd Wilson is an organist in what state at one of the largest home in the US?,1
20, Mayor of Greater Manchester.,Mayor of Greater Manchester,0.0005068778991699,1.2900817394256592,0.9643970727920532,1.0,1.0,In 2017 Jo Platt replaced Andy Burnham as Labour MP for Leigh after he left to take which office?,1
21, Kelly Reichardt is American.,Kelly Reichardt,0.0005161762237548,1.703569412231445,0.8069157004356384,0.6666666666666666,0.6666666666666666,Of Scott Treleaven and Kelly Reichardt which is American?,1
22, Yes.,yes,0.0005059242248535,0.6560378074645996,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
23, The 2017 AFL season.,30 September,0.0005049705505371,1.7133510112762451,0.2491792142391204,0.0,0.0, After what date are additions to each club's playing list allowed for the 121st season of the Austrailian Football League (AFL)?,0
24, Rick Rubin and Jacknife Lee.,Rivers Cuomo and Shawn Everett,0.0004940032958984,1.913467168807984,0.2844542264938354,0.2,0.2,"Who produced the album that features the song ""Memories"" by Weezer?",0
25, United States Armed Forces,United States Armed Forces,0.0005106925964355,1.0881154537200928,0.9999999403953552,1.0,1.0,What is the name of the military forces that are headed by the President of the United States and whose development of new technology is led by The Microsystems Technology Office?,1
