idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Sally Bowles in the 1972 musical film ""Cabaret"".",Sally Bowles,0.0014047622680664,2.938760280609131,0.6908953785896301,0.4,0.4,What is the Academy Award-winning role of the actress who also starred Stepping Out?,1
1,"No, Black Stone Cherry is an American hard rock band, while Gene Loves Jezebel is a British rock band.",no,0.0013189315795898,2.3001368045806885,0.2018032819032669,0.1,0.1,Are Chris Marker and Yvonne Rainer American?,0
2,Marlene Dietrich.,Marlene Dietrich,0.0012059211730957,1.315656661987305,0.977912187576294,1.0,1.0,Inger Stender earned the description of being Denmark's version of what German actress?,1
3,1955,1955,0.0011990070343017,1.2105684280395508,0.9999999403953552,1.0,1.0,Google's rival santa tracker has existed since what year?,1
4,"No, Walk the Moon is from Cincinnati, Ohio, and After Midnight Project is from Los Angeles, California.",no,0.0012116432189941,2.215784788131714,0.1846763491630554,0.1111111111111111,0.1111111111111111,Are Chris Marker and Yvonne Rainer American?,0
5,"No, they are not. Portsmouth International Airport at Pease is in New Hampshire, and Fort Smith Regional Airport is in Arkansas.",no,0.001260757446289,2.39561128616333,0.1443873047828674,0.0909090909090909,0.0909090909090909,Are Chris Marker and Yvonne Rainer American?,0
6,"Over 3,000 employees.","over 3,000",0.0012159347534179,1.4242429733276367,0.6173616051673889,0.8571428571428571,0.8571428571428571,How many employees does Denise Coates's business have?,1
7,Osage County.,Osage County,0.0012335777282714,1.2872488498687744,0.984826385974884,1.0,1.0, U.S. Route 60 in Oklahoma runs through a city that is the county seat of what county?,1
8,Ron Weasley.,"Ronald Bilius ""Ron"" Weasley",0.0013349056243896,1.278639316558838,0.7337749004364014,0.6666666666666666,0.6666666666666666,"Yūki Tokiwa (常盤 祐貴 , Tokiwa Yūki , born on August 16, 1991 in Hyōgo-ken) is a Japanese voice actor, he  is the official Japanese voice dub-over artist for actor: ""Rupert Grint"" as which fictional character in J. K. Rowling's ""Harry Potter"" series?",1
9,"ABX Air, headquartered in Wilmington Air Park, contracts with Amazon Prime Air.",contracts through,0.0013396739959716,1.908454179763794,0.152299165725708,0.1428571428571428,0.1428571428571428,A airline headquartered in Wilmington Air Park does what for Amazon Prime Air?,1
10,"No, they do not. The Telescopes are an English band, while Ubiquitous Synergy Seeker is a Canadian band.",no,0.001340627670288,2.492583513259888,0.0967369452118873,0.1052631578947368,0.1052631578947368,Are Chris Marker and Yvonne Rainer American?,0
11,1998.,1991,0.0013766288757324,1.3065991401672363,0.5994592905044556,0.0,0.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?,0
12,David Walliams.,David Walliams,0.0013785362243652,1.1747887134552002,0.9866042137145996,1.0,1.0,Who hosted Wall of Fame that the daughter of Bernie Ecclestone was featured in?,1
13,Russian.,Armenian and Russian descent.,0.0012266635894775,1.1551547050476074,0.5640657544136047,0.4,0.4,"What is the origin of the conductor of Where are You, my Brothers?",0
14,The A160.,the A160,0.0012333393096923,1.2825806140899658,0.988386332988739,1.0,1.0,"Lindsey Oil Refinery lies to the north of a British oil refinery in South Killingholme, that is situated south of the railway line next to what?",1
15,Robin Pingeton.,Robin Pingeton,0.00136399269104,1.3076541423797607,0.987462282180786,1.0,1.0,Who was the coach of the Missouri Tigers women's basketball team that was hired in 2010?,1
