idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,The Mozilla Foundation.,Mozilla Foundation,0.0013418197631835,2.513920307159424,0.9259703159332277,0.8,0.8,What did Netscape launch in 1998?,1
1,January 2009.,January 2009,0.001319408416748,1.3970470428466797,0.9733129739761353,1.0,1.0,When did the European Commission say they would investigate the bundling?,1
2,Transistors.,transistors,0.0012190341949462,1.322929859161377,0.9459264278411864,1.0,1.0,Vacuum tubes in early computers were replaced by what?,1
3,A byte.,a byte,0.0012183189392089,1.2725872993469238,0.9634421467781068,1.0,1.0,A group of 8 bits is called what?,1
4,Quantum factoring.,quantum factoring,0.0012803077697753,1.3505260944366455,0.9782191514968872,1.0,1.0,By what method do quantum computers solve encryption algorithms quickly?,1
5,Richard Braithwait.,Richard Braithwait,0.0012381076812744,1.3646337985992432,0.9869220852851868,1.0,1.0,"Who was the author of the book, The Yong Mans Gleanings?",1
6,The Z3.,the Z3,0.0012645721435546,1.351809024810791,0.983423113822937,1.0,1.0,"What was the first automatic, digital, programmable computer created by Konrad Zuse?",1
7,The Liberal Party has faced 5 consecutive losses in state elections since the 2002 election.,a record five,0.0012621879577636,2.072648048400879,0.2452223747968673,0.0,0.0,How many consecutive losses has the Liberal party faced since the 2002 election?,1
8,The United States Navy.,the United States Navy,0.0012736320495605,1.3977253437042236,0.9767524600028992,1.0,1.0,What part of the US military developed an electromechanical analog computer to use on a submarine?,1
9,World War II.,"World War II,",0.0012416839599609,1.3436706066131592,0.9625085592269896,1.0,1.0,During what war were computers first used for military applications?,1
10,"Computers merely execute the instructions they are given, so bugs are usually the result of programmer error or an oversight made in the program's design.",programmer error or an oversight made in the program's design,0.0012223720550537,2.543340921401977,0.630783200263977,0.5945945945945945,0.5945945945945945,Bugs are usually the fault of whom or what?,1
11,Persia (modern-day Iran) in 1235 by Abi Bakr of Isfahan.,Persia,0.0012612342834472,2.198414802551269,0.7062361240386963,0.1666666666666666,0.1666666666666666,What has the West historically referred Iran as?,1
12,Semiconductors.,photolithographed semiconductors,0.0012383460998535,1.3628888130187988,0.5725104808807373,0.6666666666666666,0.6666666666666666,Transistors are typically made up of what today?,0
13,The 1967 Referendum.,1967 Referendum,0.0012502670288085,1.493072509765625,0.9671088457107544,0.8,0.8,Which Referendum allowed Indigenous Australians to be counted in the Census?,1
14,September 1947.,September 1947,0.001288890838623,1.3955318927764893,0.9769178628921508,1.0,1.0,When was Grace Hopper's Hardvard Mark II shorted by a moth?,1
15,The University of Pennsylvania.,University of Pennsylvania,0.0012497901916503,1.3906056880950928,0.9653996229171752,0.8571428571428571,0.8571428571428571,Where was ENIAC located?,1
16,The SAGE system.,SAGE system,0.0012595653533935,1.4089038372039795,0.9098179340362548,0.8,0.8,What system of the U.S. military's was the first large-scale system to coordinate information between several locations?,1
17,Tommy Flowers.,Flowers,0.001218557357788,1.2921335697174072,0.5954682230949402,0.6666666666666666,0.6666666666666666,Who built the first Colossus in 1943?,1
18,1936.,1936,0.0012717247009277,1.3433401584625244,0.9675049185752868,1.0,1.0,In what year was Studio Misr founded?,1
19,Problems with interoperability.,problems with interoperability,0.0012264251708984,1.359604835510254,0.9787808060646056,1.0,1.0,Non-standard dialects led to what?,1
20,A severe drought.,a severe drought,0.001260757446289,1.3040931224822998,0.978617787361145,1.0,1.0,What environmental consequence affected the Australian economy by 1983?,1
21,"AND, OR, XOR, and NOT.","AND, OR, XOR, and NOT",0.0012080669403076,1.5968315601348877,0.9921127557754515,1.0,1.0,Boolean logic consists of what?,1
22,The 1770s.,In the 1770s,0.0012810230255126,1.4443774223327637,0.9207605123519896,0.8,0.8,When did Pierre Jaquet-Droz build a mechanical doll that could hold a pen?,1
23,Derek J. de Solla Price.,Derek J. de Solla Price.,0.0012528896331787,1.5428617000579834,1.0000001192092896,1.0,1.0,The Antikythera mechanism was thought to be the first computer according to whom?,1
24,1888.,1888,0.0012340545654296,1.3188538551330566,0.9602977633476256,1.0,1.0,When did NYC buy land for its parks?,1
25,12 September 1958.,12 September 1958.,0.0012314319610595,1.4713082313537598,0.9999999403953552,1.0,1.0,When was the first functional IC demonstrated?,1
26,Bob Hawke led the Australian Labor Party.,Bob Hawke,0.0012238025665283,1.5579767227172852,0.7286994457244873,0.4444444444444445,0.4444444444444445,Who did Frazer eventually lose to in 1983?,0
27,"The Z2, created by German engineer Konrad Zuse in 1939.",The Z2,0.0012240409851074,1.9970786571502688,0.6960930228233337,0.3333333333333333,0.3333333333333333,What is one of the first electromechanical relay computers?,1
28,Firmware.,software,0.0012435913085937,1.1981072425842283,0.5430688261985779,0.0,0.0,What specifically did his son work on?,0
29,1950s,50s,0.0012602806091308,1.3477866649627686,0.5666390657424927,0.0,0.0,By what decade were analog computing devices rendered obsolete?,1
30,Artificial Intelligence and Machine Learning.,artificial intelligence,0.0012407302856445,1.442657709121704,0.7557907104492188,0.5714285714285715,0.5714285714285715,In 1956 the company demonstrated the first example of what?,0
31,2004,late 2004,0.0011961460113525,1.2638933658599854,0.896721363067627,0.6666666666666666,0.6666666666666666,When was Firefox released?,1
32,private networks or file systems.,private networks,0.0013172626495361,1.4442245960235596,0.7272402048110962,0.5714285714285715,0.5714285714285715,"In addition to accessing the Internet, browsers can also access info that is put there by web servers in what?",0
33,Time-sharing.,"""time-sharing""",0.0012705326080322,1.266772747039795,0.90303635597229,1.0,1.0,"A method of multitasking that takes a ""slice"" of time in turn is called what?",1
34,Internet Explorer.,Internet Explorer,0.0012619495391845,1.2966890335083008,0.7528218030929565,1.0,1.0,What was bundled for free with the Windows OS?,1
35,Windows operating system.,Windows,0.0012269020080566,1.336916208267212,0.7984075546264648,0.5,0.5,What was bundled with Internet Explorer?,1
36,Central Processing Unit.,central processing unit,0.0012474060058593,1.2998576164245603,0.9755199551582336,1.0,1.0,The CPU is an abbreviation for what?,1
37,Don Chipp.,Don Chipp,0.0012643337249755,1.3393325805664062,0.9812923669815063,1.0,1.0,Which former liberal founded the Australian Democrats in 1977?,1
38,competition between web browsers.,competition between web browsers,0.0012304782867431,1.392082452774048,0.9714312553405762,1.0,1.0,The Commission felt that bundling the browser with Windows computers harmed what?,1
39,Gigaflops.,(gigaflops),0.0012347698211669,1.341761350631714,0.8775871992111206,1.0,1.0,Billions of instructions per second are called what in computer terms?,1
40,consumer choice.,product innovation,0.0012221336364746,1.261899471282959,0.3475976586341858,0.0,0.0,The Commission felt that the bundling undermined what?,0
41,The BIOS chip is located on the motherboard.,the motherboard,0.0012259483337402,1.590057373046875,0.633732795715332,0.4,0.4,A BIOS chip is located where in a computer?,1
