idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, They are both prefecture-level cities in China.,China,0.0004820823669433,1.483626365661621,0.4438644051551819,0.2222222222222222,0.2222222222222222,"What country does Yushu City, Qinghai and Zunhua have in common?",1
1, L. Frank Baum,L. Frank Baum,0.0005004405975341,0.6342048645019531,1.0,1.0,1.0,Who created the fictional character that is the main protagonist and has an Uncle Henry in the Oz novels?,1
2," The 2017 East Asian Games was scheduled to take place in Fukuoka, Japan, but was later scrapped and will make a new event in 2019.","August 24 to 31, 2019",0.0004851818084716,4.337658882141113,0.2249614000320434,0.1333333333333333,0.1333333333333333,"What dates will the games preceded by the 2017 games scheduled in Fokuoka, Japan occur?",0
3, 15th,the 15th century,0.0004758834838867,0.5093152523040771,0.5579445958137512,0.5,0.5,The principal building in the village of Guthrie dates back to what century?,1
4," A ""comune"" (municipality) in the Province of Pordenone in the Italian region Friuli-Venezia Giulia.","""comune""",0.0008270740509033,3.6951725482940674,0.558621883392334,0.125,0.125,"What is Fanna, located about 100km northwest of Trieste, Italy known as?",1
5, Danny Elfman.,Danny Elfman,0.000464916229248,0.6407113075256348,0.9786641597747804,1.0,1.0,"Who composed the musical score of this 1988 American Christmas comedy film that starred Bill Murray and had The Love You Take, as part of its soundtrack?",1
6, Tom Ford,A Single Man,0.0004713535308837,0.3864157199859619,0.2268556058406829,0.0,0.0,Herieth Paul is a Tanzanian fashion model who has walked for an American fashion designer who directed what 2009 film?,0
7, 1864-1868,1804 to 1868,0.0004718303680419,0.8778817653656006,0.7263268232345581,0.4,0.4,When the city was the capital of Georgia where John Milledge Academy campus is located on?,0
8, Streetwise,Streetwise,0.0006685256958007,0.387235164642334,1.0000001192092896,1.0,1.0,"Which film came out first, Ring of Fire or Streetwise?",1
9, Tim & Eric,Tim & Eric,0.0004782676696777,0.5303008556365967,1.0,1.0,1.0,Which comedy duo is one of the creators of Jash best known for being half of?,1
10, The Royal Charity Gala concerts.,Royal Charity Gala,0.0004851818084716,0.8779208660125732,0.7972502112388611,0.7499999999999999,0.7499999999999999,What two Royal concerts were performed by Sir Richard Henry Simpson Stilgoe collaborator Romany Wood?,1
11, 1976,1976,0.0004961490631103,0.5832290649414062,1.0,1.0,1.0,"Rhythm Heritage and a one eyed singer recorded the theme music for ""Keep Your Eye On The Sparrow"" in which year?",1
12, Gillian Chung,Gillian Chung,0.000467300415039,0.5144708156585693,1.0,1.0,1.0,What Hong Kong singer and actress was born Chung Dik-san and starred in The Twins Effect?,1
13, Terry Gilliam,Terry Gilliam,0.0004825592041015,0.5096995830535889,1.0000001192092896,1.0,1.0,"The actor that played Herman Stiles on ""Evening Shade"" also stars with Robin Williams and Jeff Bridges in a 1991 film directed by who?",1
14, Celtic,Celtic tribe,0.0004780292510986,0.2737581729888916,0.7563186883926392,0.6666666666666666,0.6666666666666666,"From which ethnic tribe hail the Catuvellani, a settlement of whose can be found near the city of St Albans in Hertfordshire?",1
15, Dynasty,Peaky Blinders,0.0004739761352539,0.2676360607147217,0.1607826650142669,0.0,0.0,Which of the historical crime drama television series on which Charlie Murphy will appear was created by Steven Knight and produced by Caryn Mandabach Productions and Tiger Aspect Productions?,0
