idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Contessina de' Bardi.,Contessina de' Bardi,0.0012209415435791,2.224440574645996,0.986336886882782,1.0,1.0,"What is the name of the Italian noblewoman from the House of Bardi, who was played by the English actress Annabel Scholey in an 8 part television series with Dustin Hoffman and Richard Madden?",1
1,James Gunn.,James Gunn,0.0011346340179443,0.6588327884674072,0.970685601234436,1.0,1.0,"Tania Saulnier is a Canadian actress, perhaps best known for her role in a 2006 American science fiction-comedy horror film that was the directoral debut of who?",1
2,Kansas City.,"Overland Park, Kansas",0.0009441375732421,0.6574234962463379,0.6883466243743896,0.4,0.4,In what city is the school where the Kansas City Spartans play their home games located?,0
3,Anthony Pini was a teacher at the Guildhall School of Music and Drama.,Carlos Antonio Pini OBE,0.0008630752563476,1.1713507175445557,0.5081427097320557,0.1176470588235294,0.1176470588235294,Who was a teacher at an independent music and dramatic arts school founded in 1880 in London?,1
4,There is no information about Ponsonby baronet serving as a Prime Minister.,Prime Minister of the United Kingdom from 1955 to 1957,0.0008418560028076,1.2195615768432615,0.3942427039146423,0.1818181818181818,0.1818181818181818,What years did ponsonby baronet serve a conservative politician before they became a prime minister,0
5,Plains Indians.,Plains Indians,0.0008983612060546,0.6588201522827148,0.976196825504303,1.0,1.0,"This group of natives in North America were indigenous to the Interior Plains, historically nomadic, and relied on bison hunting.",1
6,P.O.D. is a band.,P.O.D.,0.0007879734039306,0.8623807430267334,0.7047035694122314,0.6666666666666666,0.6666666666666666,"Which band would be classified as Christian nu metal, P.O.D. or Swervedriver?",0
7,Central Africa.,Africa,0.0008573532104492,0.6052770614624023,0.8440004587173462,0.6666666666666666,0.6666666666666666,Which Country are both Carthamus and Artabotrys found in?,1
8,"1,200 sites across 50 countries.","1,200",0.0008883476257324,0.8766787052154541,0.348208487033844,0.5,0.5, West Edmonton Mall is  the tenth largest in the world along with a mall that includes how many shops?,0
9,Roger Ebert.,Roger Ebert,0.0010888576507568,0.7517497539520264,0.981746792793274,1.0,1.0,A character named Lance Rocke appeared in a 1970 film co-written by Russ Meyer and what other person?,1
10,Wichita State University.,Wichita State University,0.0009741783142089,0.6644690036773682,0.98555326461792,1.0,1.0,"Which university is located in Kansas, the Holy Cross of Davao College or Wichita State University?",1
11,"No, Kelly Cherry is a novelist, poet, and essayist, while Edna Ferber was a novelist, short story writer, and playwright.",no,0.0009350776672363,1.696695327758789,0.0996558666229248,0.0952380952380952,0.0952380952380952,Are Chris Marker and Yvonne Rainer American?,0
12,Michelle Wie.,Michelle Sung Wie,0.0009393692016601,0.6492962837219238,0.855185329914093,0.8,0.8,Mike Cowan was the caddie for which LPGA player in 2003?,1
13,The northwestern part of the state.,the northwestern part,0.0008571147918701,0.863004207611084,0.8954023122787476,0.6666666666666666,0.6666666666666666,Texas Tech university is located in what part of the state of Texas?,1
14,Eastern Algonquian.,Eastern Algonquian languages,0.0009183883666992,0.765831470489502,0.7617610096931458,0.8,0.8,"The Patapsco River is a 39 mi river in central Maryland, Patapsco is derived from which subgroup, of the Algonquian languages?",1
15,20th Century Fox.,20th Century Fox,0.00103759765625,0.7797548770904541,0.9862917065620422,1.0,1.0,"Which movie studio located in Los Angeles released the 1939 movie ""The Jones Family in Hollywood""?",1
16,Blitz.,Blitz,0.0008997917175292,0.5761227607727051,0.9666762948036194,1.0,1.0,Paddy Considine had a supporting role in which 2011 Elliott Lester film?,1
17,Armando Iannucci and Valeriy I. Potapenko were born in 1963.,Armando Iannucci,0.0008633136749267,1.4177861213684082,0.58990478515625,0.3333333333333333,0.3333333333333333,The British sitcom starring Sharon Horgan and Rob Delaney is produced by a man known for his collaborations with who?,0
18,Bob Knight.,The General,0.0010051727294921,0.6485908031463623,0.2548550963401794,0.0,0.0,What was the nickname of the reserve forward of the Ohio State Buckeyes who was entered in the Hall of Fame?,0
19,PA-28R-200 IFR.,PA28R-200 IFR,0.0009276866912841,0.9077634811401368,0.8592417240142822,0.5714285714285715,0.5714285714285715,What model of aircraft is part of the PA-28 family of aircrafts and can also be rented from the Freeway Airport?,1
20,They are both early personal computers.,computer,0.0009317398071289,0.818744421005249,0.4852044284343719,0.2857142857142857,0.2857142857142857,what does Exidy Sorcerer and Heathkit H11 have in common?,1
21,Scottish Widows.,Scottish Widows,0.000993013381958,0.6205565929412842,0.9682257771492004,1.0,1.0,"Chris Phillips (1956–2007) was a Chief Executive of which life, pensions and investment company located in Edinburgh, Scotland, and is a subsidiary of Lloyds Banking Group?",1
22,Saturday Night Live.,Saturday Night Live,0.0008678436279296,0.697930097579956,0.9659030437469482,1.0,1.0,"Gilda Radner, star of Gilda Live, was a founder members of which iconic comedy TV show?",1
23,James T. Kirk.,"James Tiberius ""Jim"" Kirk",0.0008711814880371,0.7303440570831299,0.7509626150131226,0.5714285714285715,0.5714285714285715, Dwellers in the Crucible was a novel that spoke of the friendship between Spock and which captain of the Enterprise?,1
24,Scotland.,Scotland,0.0008912086486816,0.6116039752960205,0.9459118843078612,1.0,1.0,What country are both the Dunans Castle and Dunans Bridge located in?,1
25,Silicon photonics.,silicon photonics,0.0009758472442626,0.6505618095397949,0.9402015209197998,1.0,1.0,Rony Abovitz is the  founder and CEO of a U.S. startup company that is attempting to construct a light-field chip using what?,1
26,Abetifi-Kwahu is in the Kwahu East district.,Kwahu East district,0.0008182525634765,1.005113124847412,0.8318032026290894,0.5454545454545454,0.5454545454545454,"In the capital of what district is The Presbyterian University College, Ghana?",1
27,Old Yeller (1957) was released before Flight of the Navigator (1986).,Old Yeller,0.0009546279907226,1.2395665645599363,0.5304335355758667,0.3076923076923077,0.3076923076923077,"Which film was released first, Old Yeller or Flight of the Navigator?",1
28,Makoto Shinkai.,Makoto Shinkai,0.0009455680847167,0.7762579917907715,0.9853770136833192,1.0,1.0,"Who directed a film that used ""Zenzenzense"" as a theme song?",1
29,"Sord Computer Corporation was founded in 1970, while the TRS-80 MC-10 was produced in the early 1980s.",Sord Computer Corporation,0.0009009838104248,1.7259399890899658,0.6546165943145752,0.2727272727272727,0.2727272727272727,"Between TRS-80 MC-10 and Sord Computer Corporation, which was founded/produced earlier?",1
30,The Chevrolet Tahoe platform.,The Chevrolet Tahoe,0.0009481906890869,0.700716495513916,0.8892685174942017,0.8571428571428571,0.8571428571428571,Which full-size SUV from General Motors platform was  Hummer H2  based on ,1
31,"Oscar Micheaux directed more than 44 films, while P. J. Castellaneta directed only 2 films.",Micheaux,0.0009489059448242,1.5480234622955322,0.3333698511123657,0.125,0.125,"Between P. J. Castellaneta and Oscar Micheaux, who directed more films?",1
32,Felicity.,Felicity,0.0009918212890625,0.657933235168457,0.9729182124137878,1.0,1.0,Barefoot is a romantic comedy-drama film starring an actor known for playing Ben Covington in what television series?,1
33,"Aleksander Ford was born on November 24, 1908, and Pablo Trapero was born on October 4, 1971.",Aleksander Ford,0.0009031295776367,1.7672488689422607,0.4926455616950989,0.2105263157894736,0.2105263157894736,"Who was born first, Pablo Trapero or Aleksander Ford?",1
34,Katniss Everdeen.,Katniss Everdeen,0.0010099411010742,0.7950339317321777,0.9888107776641846,1.0,1.0,"Which fictional charater portrayed by Jennifer Lawrence, is from a trilogy wirtten by American novelist Suzanne Collins?",1
