idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,1965,1967,0.0011959075927734,3.387150287628174,0.8575846552848816,0.0,0.0,What year was the ice hockey team who defeated the Nashville Predators in the 2017 Stanley Cup Finals established?,0
1,1945,5 July 1945,0.0013341903686523,1.256612777709961,0.8305239081382751,0.5,0.5,John Sandeman Allen was part of the South Norfolk constituency in the UK general election held on what date?,0
2,8 September 2010.,8 September 2010,0.0012409687042236,1.454301834106445,0.977126121520996,1.0,1.0,"Senior is the fourth studio album by Norwegian electronic music duo Röyksopp, released on which date?",1
3,Lisbon.,Lisbon,0.0012176036834716,1.1912457942962646,0.9658610820770264,1.0,1.0,Hi Fly Malta is a subsidiary of a charter airline headquartered in what city?,1
4,"No, they are not. Peniocereus is found in the southwestern United States and Mexico, while Anthericum is found in the tropics and southern Africa, but also in Europe.",no,0.0011820793151855,2.8741672039031982,0.0756185948848724,0.0689655172413793,0.0689655172413793,Are Chris Marker and Yvonne Rainer American?,0
5,Mitsubishi A5M.,The Mitsubishi A5M,0.0012695789337158,1.2872858047485352,0.9708598852157592,0.8,0.8,"Which Japanese fighter was the predecessor of the ""Reisen?""",1
6,Geoffrey Chaucer.,Geoffrey Chaucer,0.0012450218200683,1.3227880001068115,0.9879741072654724,1.0,1.0,"Which person Derek Pearsall wrote about was also known as ""the Father of English literature""?",1
7,Lloyd Noble Center.,Lloyd Noble Center,0.0012571811676025,1.2459282875061035,0.9878194332122804,1.0,1.0,What is the name of the college basketball stadium that opened in 1975 and whose university's current athletic director is Joe Castiglione?,1
8,Tulips originated in Turkey and Central Asia.,Tulips,0.0012054443359375,1.4471383094787598,0.6692765951156616,0.25,0.25,"Which, or both, originated in Turkey and Central Asia; Tulips or Virgilia trees?",1
9,1795,1795,0.0012257099151611,1.2447106838226318,1.0000001192092896,1.0,1.0,What was the birth year of the founder of the spiritualistic philosophy codified in the 19th century?,1
10,Cléo from 5 to 7.,Cléo from 5 to 7,0.0012004375457763,1.4819252490997314,0.9813441038131714,1.0,1.0,What is the name of the 1962 French film starring Corinne Marchand which portarys the actress waiting to hear of a medical diagnosis?,1
11,Shanghai Stock Exchange.,The Stock Exchange of Hong Kong Limited,0.0012514591217041,1.2400541305541992,0.7168289422988892,0.4,0.4,What is the name of the third largest East Asian stock exchange that once featured the New World Department Store China?,0
12,Dungeons & Dragons.,Dungeons & Dragons,0.0012252330780029,1.2448315620422363,0.9618784785270692,1.0,1.0,The Gates of Firestorm Peak was an adventure written by the author who worked on which game series for Wizards of the Coast?,1
13,English.,English,0.0012271404266357,1.191300868988037,0.9305142164230348,1.0,1.0,What language is spoken at both Lipscomb University and University of Debrecen?,1
14,Peter Daou,Peter Daou,0.0012085437774658,1.1277532577514648,1.0,1.0,1.0,Which Clinton campaign adviser is the creator of the website Verrit? ,1
15,Judd Hirsch.,Judd Hirsch,0.0012314319610595,1.2077367305755615,0.9783570766448976,1.0,1.0,"The American television series Delvecchio starred what actor, known for playing Alex Rieger on Taxi, as the title character?",1
