idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,To symbolize the blood of Christ and Christian martyrs.,to symbolize the blood of Christ and the Christian martyrs,0.0011372566223144,2.073629856109619,0.9685169458389282,0.9473684210526316,0.9473684210526316,Why did the Popes of the middle ages wear red?,1
1,1295.,1295,0.0010178089141845,0.514270544052124,0.9551343321800232,1.0,1.0,In what year did cardinals in the Roman Catholic church start wearing red?,1
2,There is no information in the provided context about the standardization of red as a color for stop lights.,1968,0.0008354187011718,1.1555829048156738,0.0248591341078281,0.0,0.0,When was the Terry v. Ohio case?,0
3,The study of fluid flows in the high vacuum regime.,study of fluid flows,0.0008621215820312,0.7487590312957764,0.6581950187683105,0.5714285714285715,0.5714285714285715,What is particle gas dynamics?,0
4,Kyoto.,Kyoto,0.0008783340454101,0.4078919887542724,0.9672473669052124,1.0,1.0,Where was the military academy located?,1
5,By a key switch located inside the elevator on the centralized control panel.,Phase-two mode can only be activated by a key switch located inside the elevator on the centralized control panel,0.0008759498596191,0.8597691059112549,0.6161851286888123,0.787878787878788,0.787878787878788,How is the Phase-two mode enabled?,1
6,"Red, Green, and Blue.","red, green and blue",0.0009293556213378,0.6120707988739014,0.949793577194214,1.0,1.0,Which colors are part of the RGB model?,1
7,"Increased performance in competitions, including professional sport and multiplayer video games.",increased performance,0.0008270740509033,0.8226099014282227,0.6351094245910645,0.3076923076923077,0.3076923076923077,"Wearing red is connected to what result in humans, in terms of sport?",1
8,1853.,1853,0.0009589195251464,0.4820835590362549,0.9680261015892028,1.0,1.0,When did Washington University secure its charter?,1
9,Reduce it by around 20%.,reduce air pressure by around 20%,0.0008907318115234,0.5932648181915283,0.5618721842765808,0.7272727272727272,0.7272727272727272,A typical vacuum cleaner produces enough suction to do what to air pressure?,1
10,"A red flag in the Middle Ages signaled that the defenders of a town or castle would fight to defend it, or that a warship would show no mercy to its enemy.",defenders of a town or castle would fight to defend it,0.0008587837219238,1.6516656875610352,0.5459845066070557,0.5116279069767442,0.5116279069767442,What did a red flag signal in the Middle Ages?,1
11,The grooves in the drive sheave controlled the traction.,a motor mechanic utilizing a system of toothed wheels,0.0008480548858642,0.7770612239837646,0.3631759285926819,0.0,0.0,What controlled the traction?,0
12,"Approximately 300,000.","300,000",0.0008645057678222,0.5560123920440674,0.7606668472290039,0.8,0.8,How many Super Famicoms were produced in the first run?,1
13,A tiny grain.,a tiny grain,0.0008389949798583,0.4841387271881103,0.9812091588974,1.0,1.0,What does Kokkos mean in english?,1
14,10 torr to 10−3 torr.,10 torr to 10−3 torr,0.0008752346038818,0.783780574798584,0.9750394821166992,1.0,1.0,A Pirani gauge is accurate within what ranges?,1
15,Complicated programs could be developed and debugged in days rather than the weeks required for plugboarding the old ENIAC.,programs could be developed and debugged in days rather than the weeks,0.000908613204956,1.274017095565796,0.6864473819732666,0.7741935483870968,0.7741935483870968,What were advantages for programming new ENIAC?,1
16,Violet.,violet,0.0008537769317626,0.4037246704101562,0.9618127942085266,1.0,1.0,Which color is opposite of red on the visible spectrum?,1
17,The elevator will shut down.,"The doors then close after an adjustable time period and the car remains unusable until reset, usually by cycling the elevator main power switch",0.000845193862915,0.5496020317077637,0.4296596646308899,0.1379310344827586,0.1379310344827586,"Once the passengers have exited, what happens?",0
18,"Pure mathematics (60 papers), physics (20 papers), and applied mathematics (60 papers).","60 in pure mathematics, 20 in physics, and 60 in applied mathematics",0.0009331703186035,1.032078742980957,0.8067021369934082,0.75,0.5,"Of his published works, what topics were they covering?",1
19,"Red lake was made from mixing organic dyes, made from insects or plants, with white chalk or alum.","insects or plants, with white chalk or alum",0.0008537769317626,1.1573574542999268,0.5072134733200073,0.6153846153846153,0.6153846153846153,What was red lake composed of?,1
20,The ground state of matter.,the ground state of matter.,0.0009200572967529,0.560081958770752,1.0000001192092896,1.0,1.0,The Vacuum state is considered what?,1
21,Einstein's field equations.,Einstein,0.0009057521820068,0.5402138233184814,0.6223654747009277,0.4,0.4,Who's equations  helped to imply vanishing of the Ricci tensor?,1
22,Hot cathode and cold cathode.,hot cathode and cold cathode.,0.0009129047393798,0.6307046413421631,1.0000001192092896,1.0,1.0,What are the two types of Ion gauges?,1
23,Tissues are elastic and porous enough to prevent rupture.,tissues are elastic and porous,0.0009541511535644,0.7604396343231201,0.8080534338951111,0.7142857142857143,0.7142857142857143,What prevents body rupture at low altitude when human body is bloated by gas bubbles?,1
