idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," March 29, 1939",29 March 1939,0.0008411407470703,1.9582645893096924,0.9830617904663086,1.0,0.6666666666666666,"Lazzarella, is a 1957 Italian comedy film directed by Carlo Ludovico Bragaglia and starring Alessandra Panaro and Mario Girotti (later best known as Terence Hill), Hill is an Italian actor, film director, screenwriter and film producer, born on which date? ",1
1, 1692,2005,0.0005371570587158,0.9436664581298828,0.3092597126960754,0.0,0.0,"In which year was this former Detroit City Council member, with whom Sheila Cockrel had a fractious relationship with, first elected to the council?",0
2," Fish Creek, Wisconsin.","Fish Creek, Wisconsin",0.0005154609680175,1.3985180854797363,0.9848634600639344,1.0,1.0,"Which town is home to Peninsula Players, a summer stock theatre founded in 1935?",1
3, Both Fothergilla and Clerodendrum are flowering plants.,plants,0.0005099773406982,3.46797513961792,0.5387663841247559,0.25,0.25,What type of vegetation does Ceratostigma and Crocosmia have in common?,0
4, 1970s,It was declared a heritage building by both countries in the 1970s.,0.0005033016204833,1.1863465309143066,0.4300925731658935,0.1538461538461538,0.1538461538461538,What era was the well known buliding on the border of United States and Canada declared a heritage building by both?,1
5, Greeneville,"Tusculum, Tennessee",0.0005049705505371,0.7167129516601562,0.4712048768997192,0.0,0.0,"On February 1, 2004 the University of South Carolina Upstate Spartans baseball team played a team from what city?",1
6, Joan Bennett,Joan Bennett,0.0004971027374267,0.7177307605743408,1.0000001192092896,1.0,1.0,Which actress starred alongside an actor known for portraying gangsters in a 1940 film?,1
7," The New York Review of Books is a semi-monthly magazine with articles on literature, culture, economics, science, and current affairs. Lindy's Sports is a sports magazine.",magazine,0.0005016326904296,8.451969146728516,0.5341540575027466,0.0689655172413793,0.0689655172413793,"Moves and Heavy Metal, are which type of publication?",0
8, Ulli Lommel,Ulli Lommel,0.0004992485046386,1.400303840637207,1.0000001192092896,1.0,1.0,"Who is older, Edgar Wright or Ulli Lommel?",1
9, Central State University,Central State University,0.0005030632019042,0.9470856189727784,1.0000001192092896,1.0,1.0,"Tirrel Burton was the assistant football coach at which historically black college in Wilberforce, Ohio?",1
10, Jennifer Lopez,Brooke Elliott,0.0005052089691162,0.726010799407959,0.3344638347625732,0.0,0.0,"What actress and singer appeared in a musical with music by Alan Menken, lyrics by Howard Ashman and Tim Rice, and book by Linda Woolverton?",0
11, Knocking,Knocking,0.0005085468292236,0.7313570976257324,1.0,1.0,1.0,"Which 2006 documentary film tells the stories of three Jehovah's witnesses who, amongst other Witness teachings, claim the right to refuse to perform military service on the grounds of freedom of religion?",1
12, University of Illinois at Urbana–Champaign,West Point,0.0005011558532714,2.3131754398345947,0.1772838532924652,0.0,0.0,Where did the runner up in the Arizona Democratic primary of 2004 graduate college from?,0
