idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Roberto Benigni is older, born in 1952, while Ringo Lam was born in 1955.",Roberto Remigio Benigni,0.4505219459533691,2.596832513809204,0.5029242634773254,0.2352941176470588,0.2352941176470588,"Which director is older, Ringo Lam or Roberto Benigni?",1
1,"""Tie a Yellow Ribbon Round the Ole Oak Tree""","""Tie a Yellow Ribbon Round the Ole Oak Tree""",0.2436122894287109,0.7288126945495605,1.0,1.0,1.0,What is the name of the song that both Johnny Carver and Michael Anthony Orlando Cassavitis both sang?,1
2,Sidney Morgan.,Sidney Morgan,0.3581955432891845,0.3163645267486572,0.9810505509376526,1.0,1.0,"Who appeared in the Alfred Hitchcock film ""Juno and the Paycock"", Michelangelo Antonioni or Sidney Morgan ?",1
3,The Silmarillion.,Húrin,0.3389439582824707,0.4530277252197265,0.2001223266124725,0.0,0.0,Who was the hero of the book by J.R.R. Tolkien published in 1977?,0
4,"Jello Biafra has a more extensive career in the entertainment industry, with a longer history of music and spoken word performances.",Pierre Charles Bouvier,0.3236455917358398,1.196052312850952,0.0282305721193552,0.0,0.0,who has more entertainment prowell Pierre Bouvier:or Jello Biafra,0
5,Composer and organist.,composer,0.2729480266571045,0.4216921329498291,0.7329118251800537,0.5,0.5,What were Vincent McEveety and Peer Raben known for?,0
6,The National Amateur Body-Builders' Association (NABBA).,National Amateur Body-Builders' Association (NABBA),0.3689579963684082,0.8054602146148682,0.9875801205635072,0.923076923076923,0.923076923076923,"The Universe Championships are annual worldwide bodybuilding events organised by which organization, notable previous winners include bodybuilder, actor, and former governor of California Arnold Schwarzenegger and bodybuilder and actor Steve Reeves?",1
7,Neal S. Blaisdell Center.,Ward Estate,0.3176922798156738,0.6062819957733154,0.1568279862403869,0.0,0.0,On which former estate was the venue of Aloha from Hawaii Via Satellite located?,0
8,2000,2000,0.5833544731140137,0.3722732067108154,1.0,1.0,1.0,"Stags' Leap Winery in California, was purchased by Australian beer group with interests in brewing and soft drinks in what year?",1
9,Natalie Gumede.,Natalie Gumede,0.3828632831573486,0.4152863025665283,0.9856122732162476,1.0,1.0,"Tyrone Dobbs, the character from ""Coronation Street"", had a storyline with what actress who was a runner-up in the 2013 series of ""Strictly Come Dancing"" on BBC One?",1
10,Tampa Bay Lightning.,Tampa Bay Lightning,0.3615639209747314,0.299830675125122,0.9791580438613892,1.0,1.0,What hockey team is Wesley Walz the former assistant coach and has one Stanley Cup championship?,1
11,Yes.,yes,0.3468062877655029,0.3343749046325683,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
12,Florence Delorez Griffith Joyner.,Florence Griffith Joyner,0.3295276165008545,0.568364143371582,0.9174344539642334,0.8571428571428571,0.8571428571428571,What was the full name of the record-breaking American sprinter known as Flo-Jo?,1
13,1964.,1964,0.4827070236206054,0.4159512519836426,0.9599661827087402,1.0,1.0,"What year  was this wrestler who was the challenger to the Undertaker  WWF World Heavyweight Championship on May 11, 1997, was born?",1
