idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Eriostemon has more species.,Eriostemon,0.3096575736999511,25.60135769844055,0.6978172063827515,0.4,0.4,"Which has more species, Thunbergia or Eriostemon? ",1
1, Grey,Grey,0.3502812385559082,23.995079040527344,1.0000001192092896,1.0,1.0,"Starving, is a song by American actress and singer Hailee Steinfeld, and which American electronic music duo group?",1
2, Oklahoma,Oklahoma Sooners,0.343790054321289,24.15041565895081,0.7633768320083618,0.6666666666666666,0.6666666666666666,What football team represented the University of Oklahoma and was featured as  #11 (BCS ranked) on the The 80th annual Sugar Bowl?,1
3, Yes.,yes,0.3797523975372314,24.202897548675537,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
4, Kelly McGillis,Charlie,0.3756055831909179,24.556634187698364,0.3279926776885986,0.0,0.0,"In the series of children's books written and drawn by Ian Whybrow and Adrian Reynolds, who is the best friend of the character voiced by Emma Tate?",0
5, Bruno Ganz,Bruno Ganz,0.3682191371917724,24.55434441566468,1.0,1.0,1.0,Laurent Petitgand appeared alongside which actor in the 1987 film Wings of Desire?,1
6, Palais Garnier,Right Bank,0.3753297328948974,24.741838455200195,0.1515399515628814,0.0,0.0,"Which bank is the 1,979 seat opera house located?",0
7, United States.,American,0.2733609676361084,24.51271629333496,0.5898011326789856,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8, The Marshall Mathers LP.,The Marshall Mathers LP,0.3594450950622558,25.210500240325928,0.9859282970428468,1.0,1.0,So Far... was a song that contained a sample of the lead single from which other Eminem album?,1
9, 1969,1969,0.3650128841400146,24.49366307258606,1.0000001192092896,1.0,1.0,"What year was Jack Noseworthy, who starred in The Sterling Chase, also known as ""Graduation Week"", born?",1
10," He was named ""one of the world's leading rocket scientists"".","""one of the world's leading rocket scientists""",0.2973263263702392,26.74502635002136,0.8430007100105286,0.8421052631578948,0.8421052631578948,"What did the World Land Speed Record holder say to ""The Times"" about Daniel Jubb?",1
11, No.,no,0.3607313632965088,24.32429313659668,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
12, Czech,Czech,0.2974627017974853,24.02128005027771,1.0,1.0,1.0,What nationality was the composer and conductor of choral music Pavel Křížkovský?,1
13, Gainsborough.,"22,117",0.3484489917755127,24.79000663757324,-0.0573263429105281,0.0,0.0,What was the population in 2015 of the town nearest to the West Burton power stations ?,0
14, 1943,"September 1, 1942",0.3680057525634765,24.546549797058105,0.6109186410903931,0.0,0.0,"What is the birth date of the person who wrote the science fiction novel ""Cuckoo's Egg""?",0
15, 1994,1994,0.4465615749359131,24.429206371307373,1.0000001192092896,1.0,1.0,"It's OK, It's All Good is an album by a band that formed in which year ?",1
16, 29km,29km,0.3651199340820312,24.56862759590149,0.9999999403953552,1.0,1.0,How long is the bicycle trail that is near the Melbourne Zoo?,1
17, Scott Dann,Wilfried Zaha,0.279383897781372,24.317179918289185,0.2613946199417114,0.0,0.0,Which winger for Premier League club Crystal Palace club Crystal Palace won two Crystal Palace Football Club Player of the Year award?,0
18, The Holy Roman Empire.,the Kalmar Union,0.3655121326446533,24.96084976196289,0.2407053858041763,0.2857142857142857,0.2857142857142857,Under what union did the king who created Duchy of Holstein serve?,0
19, AD Alcorcón,AD Alcorcón,0.3566489219665527,24.921282529830933,1.0000001192092896,1.0,1.0,"Daniel 'Dani' Jimenez plays as a goalkeeper for which ""Segunda Division"" team?",1
20, Anaximander,Anaximander,0.3723406791687011,24.832224130630493,0.9999998807907104,1.0,1.0,The Ionian school produced which scholar who was a pre-Socratic Greek philosopher who lived in Miletus?,1
21, Shrub,shrub,0.3655989170074463,24.327858924865723,1.0,1.0,1.0,"Which is sweeter, Shrub or Jagertee?",1
22, $1.4 billion.,$1.4 billion,0.3227381706237793,25.18569827079773,0.9851727485656738,1.0,1.0,"Michael ""Mickey"" Goldmill is a fictional character in a film series that has grossed more than how much at the worldwide box office?",1
23, Kim Tae-woo,Kim Tae-woo,0.3771219253540039,24.97087287902832,1.0000001192092896,1.0,1.0,"Who is best known as the lead vocalist of the popular boy band g.o.d., Jim Morrison or Kim Tae-woo?",1
24, George VI,Stanley Baldwin,0.3695054054260254,24.20200824737549,0.3325992822647095,0.0,0.0,Who formed the government that had a king that was the last Emperor of India?,0
25, American,American,0.4481019973754883,24.0181884765625,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
26, Infomercials.,infomercials,0.3395490646362304,25.055238962173465,0.98147451877594,1.0,1.0,Kives' catch phrase was used in advertising shows known as what?,1
27, Deontay Wilder,The Bronze Bomber,0.3602244853973388,25.02486777305603,0.1927260160446167,0.0,0.0,What is the nickname of the professional boxer Krzysztof Zimnoch beat in an amatuer fight?,0
28, Invicta France and Caisse d'Épargne.,Invicta France,0.3514719009399414,27.22015619277954,0.7480155229568481,0.5,0.5,Sedan is sponsored by whom?,0
29," Melbourne, Victoria.",Melbourne,0.3682281970977783,24.65122675895691,0.9056973457336426,0.6666666666666666,0.6666666666666666,In what city did the team that won premierships in both 1992 and 1994 lose in the Grand Final to Hawthorn for the first time?,1
30, Daredevil,Daredevil,0.3582973480224609,24.271865129470825,1.0,1.0,1.0,Which Netflix Web TV series features Scott Glenn in Marvel's universe?,1
31, Fox network.,Fox,0.3729040622711181,24.46767020225525,0.7972009181976318,0.6666666666666666,0.6666666666666666," ""A Father's Watch"" is the 614th episode of an animated television series that airs on what network?",1
