idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Selena,Selena,0.0005345344543457,1.40952730178833,1.0,1.0,1.0,The album Éxitos y Recuredos spotlights which American singer known as the Queen of Tejano music?,1
1, Liberia,Liberia,0.000547170639038,0.8971707820892334,1.0000001192092896,1.0,1.0,The Geotrypetes pesudoangeli is found near what English speaking country?,1
2, Son of Flubber,Splash,0.000535249710083,2.139559507369995,0.2623999714851379,0.0,0.0,"In between Splash and Son of Flubber, which one was directed by Ron Howard?",0
3, Fulco Ruffo di Calabria,Fulco VIII,0.0005064010620117,4.209219932556152,0.5353886485099792,0.3333333333333333,0.3333333333333333,Who was the grandfather of the seventh King of the Belgians?,1
4, District 13,District 13,0.0005016326904296,1.746809959411621,0.9999999403953552,1.0,1.0,"Pierre Morel (born 12 May 1964) is a French film director and cinematographer, His work include which 2004 French action film directed by Pierre Morel, and written and produced by Luc Besson?",1
5, 1988,1991,0.0005204677581787,1.7269763946533203,0.642723023891449,0.0,0.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?,0
6, Joe Montana,Joseph Clifford Montana Jr.,0.0005078315734863,1.3086597919464111,0.7519740462303162,0.3333333333333333,0.3333333333333333,"Dwight Clark caught the pass thrown by which quarterback known as ""Joe Cool"" in the play known simply as ""The Catch""?",1
7, The Terminator,The Terminator,0.0005195140838623,1.3132805824279783,1.0000001192092896,1.0,1.0,In what movie did Michael Connell Biehn play  a solider from the future sent back in time to protect Sarah Conner?,1
8, Cocktail,Cocktail,0.0005073547363281,0.8965330123901367,1.0,1.0,1.0,"Which 1988 romantic comedy-drama film directed by Roger Donaldson contained a number one hit  in the United States, Japan and Australia recorded by the Beach Boys in its soundtrack?",1
9, 1968,2011,0.0005056858062744,1.7246220111846924,0.7527509927749634,0.0,0.0,"Ikemen desu ne, released in which year, is a Japanese television series, it is the Japanese remake of the Korean musical romantic comedy television drama ""You're Beautiful""?",0
10, 1,No. 1,0.000497817993164,1.3094139099121094,0.6196209192276001,0.6666666666666666,0.6666666666666666,"Some Days You Gotta Dance was released on this album, which debuted in which position on the Billboard 200?",1
11, 1944,1944,0.0005066394805908,1.7229900360107422,1.0,1.0,1.0,What year was the the U.S. Third Army undertaking the Lorraine Campaign during World War II while the U.S. Fifth Army was engaged in Operation Diadem?,1
12," King Edward's School, Birmingham.","King Edward's School, Birmingham",0.0005111694335937,3.387723922729492,0.9834340214729308,1.0,1.0,"What school did the British sports businessman, who attempted to ban the British athlete who has the fourth fastest time by a British sprinter, go to?",1
13, SATA Air Açores,SATA Air Açores.,0.0005261898040771,2.1379315853118896,0.9741371273994446,1.0,1.0,What Sao Sebastiao based airline also manages Corvo Airport?,1
14, Ogunquit,Ogunquit,0.0005052089691162,1.7216715812683103,1.0,1.0,1.0,"What town does the Mount Agamenticus region covers has the summer resort's name means ""beautiful place by the sea""?",1
15, 1968,1968,0.0004968643188476,1.749911546707153,1.0,1.0,1.0,"In which year, was this English rock band formed in Hertford that the lead vocalist Ian Gillan of Sabbath is best known for collaborating with?",1
16, Neil Diamond,Neil Diamond,0.0005016326904296,1.308248519897461,1.0000001192092896,1.0,1.0,"James Edwin Haas is an American singer who has performed vocals for which artist born on January 24, 1941 ?",1
17, EuroTrip,Schaffer,0.0005149841308593,1.307190179824829,0.2053864002227783,0.0,0.0,Who directed the 2004 American teen comedy adventure film in which Jacob Pitts has His most notable performance?,0
18, Alternative rock,rock,0.0005433559417724,1.3079469203948977,0.7255392074584961,0.6666666666666666,0.6666666666666666,"Shihad and Violent Soho, have which genre in common?",1
19, Steven Spielberg,Steven Spielberg,0.0005180835723876,1.308211326599121,1.0000001192092896,1.0,1.0,"Someone who went to school with actor-director Ron Howard, developed special effects for Jurassic Park, as well as a 1989 American action-adventure film that was co-written by George Lucas, and directed by who?",1
20," ""2 Wicky""",2 Wicky,0.0004973411560058,2.5884206295013428,0.8768749237060547,1.0,1.0,"A New Stereophonic Sound Spectacular is the first album by the Belgian band Hooverphonic when the band was only known as ""Hoover"", which song, was featured in the movies ""Stealing Beauty"", a 1996 drama?",1
21, 2002,1922,0.0005013942718505,1.7335350513458252,0.3737708330154419,0.0,0.0,What year was the chancellor of the State University System of Florida E.T. York born in?,0
22, 1885,1878,0.0005078315734863,1.730180025100708,0.748400092124939,0.0,0.0,In what year was the complex where the 2005 World Matchplay was held first opened?,0
23, Sigismund Kęstutaitis,Sigismund Kęstutaitis,0.0005114078521728,4.237127304077148,1.0,1.0,1.0,What son of Grand Duke Lithuania Kęstutis went on to defeat Švitrigaila and his Livonian allies?,1
24," ""They Drive by Night""",One Million B.C.,0.0005123615264892,2.9748475551605225,0.0411043465137481,0.0,0.0,The Long Haul starred the actor who also starred in what 1940 film?,0
25, 1949,1949,0.00050950050354,1.737475872039795,1.0000001192092896,1.0,1.0,Which year was the author of Lord of Scoundrels born? ,1
26, United States,American,0.0005264282226562,1.3104619979858398,0.6264461278915405,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
27, 2013,1992,0.0004961490631103,1.802998781204224,0.5888144373893738,0.0,0.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?,0
