idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, October 2014,October 2014,0.3460094928741455,25.84847068786621,0.9999998807907104,1.0,1.0,"When was Una Foden confirmed as a judge for the 4th series of ""The Voice of Ireland""?",1
1," Franklin Square, New York.",Garden City South,0.3614909648895263,26.45568561553955,0.4210448861122131,0.0,0.0,Where is H. Frank Carey Junior-Senior High School?,0
2, Q48,New York City Bus: Q48,0.3741297721862793,25.571141719818115,0.6079802513122559,0.3333333333333333,0.3333333333333333,"If you want to see Cowbell Man at a New York Mets game, what bus would you take to get to Citi Field?",1
3, World War I,World War I,0.3780994415283203,25.905072927474976,1.0,1.0,1.0,The British L-class submarine is an improved version of a submarine that served throughout which war ?,1
4, Davy and the Goblin,Davy and the Goblin,0.3749096393585205,26.31165337562561,1.0,1.0,1.0,What novel by Charles E. Carryl is a pastiche imitation of Alice's Adventures in Wonderland?,1
5, The North Atlantic Conference.,NCAA ’s Division III,0.3750791549682617,26.250709772109985,0.4597179591655731,0.0,0.0,what is the athletic conference which Whitingham is also the headquarters of affiliated with  ,0
6," 45,760 acres.",1232981 ha,0.3762507438659668,26.429296016693115,0.1525077074766159,0.0,0.0,How large an area does the mountain range that contains Mount Feathertop comprise?,0
7, Guangdong Province,Chaoyang District,0.3749608993530273,25.795796871185303,0.4597736299037933,0.0,0.0,"Which is part of the Guangdong Province, Tumen, Jilin or Chaoyang District, Shantou?",0
8, The Battle of Pusan Perimeter occurred first.,Lorraine Campaign,0.3704514503479004,27.35577130317688,0.0918283835053443,0.0,0.0,"Which occurred first, the Lorraine Campaign or the Battle of Pusan Perimeter?",0
9," Aunt Marge in ""Harry Potter and the Prisoner of Azkaban"".",Aunt Marge,0.3779478073120117,28.63527488708496,0.7747327089309692,0.3333333333333333,0.3333333333333333,What character did Pam Ferris play in the film based on a J.K Rowling novel?,1
10," Broken Hill, New South Wales.","Broken Hill, New South Wales",0.3728125095367431,26.67001962661743,0.9760308861732484,1.0,1.0,Near where in Australia did the battle that Mullah Abdullah helped perpetrate take place?,1
11, 1949,1946,0.3626201152801513,25.84743905067444,0.7332739233970642,0.0,0.0, RuneQuest is a fantasy role-playing game created by a game designer born in what year ?,0
12, Yes.,no,0.3670601844787597,25.62342882156372,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
13, Shutter,"""Good To Me""",0.3921842575073242,25.58985447883606,0.1048054248094558,0.0,0.0,What song did Lisbeth Scott co-write and perform for a movie which grossed nearly 6 times its budget despite generally negative reviews?,0
14, Guillermo del Toro.,Guillermo del Toro,0.3774669170379638,26.21653699874878,0.9862099885940552,1.0,1.0,Daniel Giménez Cacho starred in a 1993 Mexican horror drama film written and directed by who?,1
15, United States,the United States,0.3741626739501953,25.57685899734497,0.9223206639289856,0.8,0.8,The song Doctor Robert by the Beatles was released on the album Yesterday and Today in what country?,1
16, Rick Perry,Rick Perry,0.3770020008087158,25.549018621444706,1.0,1.0,1.0,"""Strong"" was a political advertisement issued by which Texas Governor's presidential campaign in December 2011 for the 2012 Republican Party presidential primaries, which American author and politician who is the 14th and current United States Secretary of Energy, serving in the Cabinet of Donald Trump?",1
17, South Park,South Park,0.3853833675384521,25.52988886833191,1.0,1.0,1.0,"""The End of Serialization as We Know It"" is the tenth episode and the season finale in the twentieth season of which American animated sitcom, that premiered on Comedy Central on September 14, 2016?",1
18, Ecuador,Canada,0.3809773921966553,25.333861827850345,0.5014929175376892,0.0,0.0,"Afrophilya, is an international music festival founded in Montreal, Quebec, in which country, notable artists who have performed at the festival include South African Lorraine Klaasen daughter of Nelson Mandela's favourite singer Thandi Klaasen?",0
19, Cristiano Ronaldo,Cristiano Ronaldo,0.3725113868713379,25.430911540985107,0.9999998807907104,1.0,1.0,What Portuguese professional footballer starred in a 2010 Nike advert?,1
20, A life sentence plus 30 years.,life sentence plus 30 years,0.3589413166046142,26.940003395080566,0.95420241355896,0.9090909090909092,0.9090909090909092,What was the penalty given to the defendant convicted of murdering his girlfriend in Cristina Gutierrez's 1993 case? ,1
21, Edward VI,Henry VIII,0.368992805480957,25.420212984085083,0.4227627515792846,0.0,0.0,Which monarchy had this English peeress executed whose adult life is depicted in the 2014 historical novel The King's Curse?,0
22, Kim Ki-duk.,Lee Chang-dong,0.3654029369354248,26.10351610183716,0.508039653301239,0.0,0.0,Third Window Films was a distributor for the 2002 South Korean film directed by whom?,0
23, Prince Christian,Princess Helena,0.3851618766784668,25.573627710342407,0.3569929599761963,0.0,0.0,The president of the Rehearsal Club came into royalty because of his marriage to which person?,0
24, 2015,68th,0.3646109104156494,25.72896265983581,0.3015952110290527,0.0,0.0,At what number film festival was A Perfect Day screened?,0
25, The Longitude Act in 1714.,Longitude Act,0.3738570213317871,26.966047525405884,0.729962170124054,0.5714285714285715,0.5714285714285715,What act did the writer of A New Theory of the Earth help instigate?,1
26, Film director.,director,0.3569860458374023,25.78133130073548,0.8329695463180542,0.6666666666666666,0.6666666666666666,What role did both Gene Nelson and Sebastian Gutierrez play in the film industry?,1
27, Georgia Tom.,Georgia Tom,0.3830435276031494,25.821341037750244,0.9804477095603944,1.0,1.0," ""Take My Hand, Precious Lord""  is a gospel song written by a man who earlier in his life was a leading blues pianist known as who?",1
28, Costas Mandylor,Costas Mandylor,0.3744339942932129,26.12043833732605,1.0000001192092896,1.0,1.0,What Saw V star also had a role in Picket Fences?,1
29," John Carney directed a 2016 musical filmed in Howth, ""Sing Street"".",John Carney,0.3667881488800049,29.256178855896,0.5844482183456421,0.3076923076923077,0.3076923076923077,Falling Slowly was featured in the soundtrack of the Irish musical written by whom?,0
30, Framing Hanley,The Operation M.D.,0.3652770519256592,25.905916929244995,0.0564685091376304,0.0,0.0,"Which of the following had a debut album entitled ""We Have an Emergency"": Hot Hot Heat or The Operation M.D.?",0
31, Yes.,no,0.3745307922363281,25.40344929695129,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
