idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, James Traficant,"James A. Traficant, Jr.",0.0004975795745849,0.8733775615692139,0.8842041492462158,0.6666666666666666,0.6666666666666666,Which expelled politician is partially to thank for the current home of the Youngstown Phantoms?,1
1, W. C. Handy,Father of the Blues,0.0005004405975341,0.8195505142211914,0.1264685988426208,0.0,0.0,Aunt Hagar's Blues was written by someone born November 16 who was known as what?,0
2, No,no,0.0004847049713134,0.2882320880889892,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
3, Dirk Nowitzki,Dirk Werner Nowitzki,0.0004951953887939,0.7220950126647949,0.9323686957359314,0.8,0.8,"The 1998–99 NBA season was the Mavericks' 19th season in the NBA, in the offseason, the Mavericks traded their top draft pick Robert Traylor to the Milwaukee Bucks for which rookie, a German professional basketball player for the Dallas Mavericks of the National Basketball Association (NBA), and considered to be one of the greatest power forwards of all time?",1
4, Larry Coker,Larry Coker,0.0005040168762207,0.5540273189544678,1.0,1.0,1.0,What Roadrunners coach ended his season with a Rose bowl victory in 2001?,1
5, Big Boy Restaurants.,regional franchisees,0.0004994869232177,0.6901893615722656,0.4346180558204651,0.0,0.0,"Shoney's dropped is affiliation with a restaurant whose name, design aesthetic, and menu were previously licensed to who? ",0
6, United States.,U.S.,0.0004987716674804,0.5611441135406494,0.8812195062637329,0.0,0.0,In which country was the Woman's Club of Evanston founded?,1
7, Film industry.,film,0.0005116462707519,0.5530979633331299,0.7330793738365173,0.6666666666666666,0.6666666666666666,"Food, Inc. and Triumph of the Will, are which form of entertainment?",1
8, Georgia Institute of Technology.,Georgia Institute of Technology,0.000514268875122,0.8191201686859131,0.9860899448394777,1.0,1.0,"Which institution has the most campuses, Georgia Institute of Technology or Budapest University of Technology and Economics?",1
9," January 19, 1946","January 19, 1946",0.0004928112030029,1.091174840927124,1.0000001192092896,1.0,1.0,When was the star of Unlikely Angel born?,1
10," Daryl Braithwaite's home country, Australia, is closer to India.",Daryl Braithwaite,0.0005064010620117,2.417015790939331,0.6840066909790039,0.3333333333333333,0.3333333333333333,Who was born first  Daryl Braithwaite or Gabe Saporta?,0
11, vocal range.,vocal range,0.0005114078521728,0.5531063079833984,0.9504658579826356,1.0,1.0,Barcelona is the second solo album recorded by a singer known for his four-octave what?,1
12," ""Old Smoke""",Old Smoke,0.0005340576171875,0.6853044033050537,0.90742689371109,1.0,1.0,Yankee Sullivan lost a fight to the bare-knuckle boxer who went by what nickname?,1
13, Kastellet.,Kastellet,0.0005035400390625,0.8182456493377686,0.9773379564285278,1.0,1.0,What well preserved star fortress is St. Alban's Church in Copenhagen next to?,1
14, Waldo County.,Waldo County,0.0005168914794921,0.6926848888397217,0.9823755621910096,1.0,1.0,"What county in Maine contains both the unincorporated village of Sandy Point, Fort Point State Park, and Fort Point Light?",1
15, Stewart Douglas Wieck,Stewart Douglas Wieck,0.0004928112030029,0.6904003620147705,1.0000001192092896,1.0,1.0,"Who founded the publishing company White Wolf , Inc., in which the role-playing game King Arthur Pendragon was originally published ",1
