idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, 1910,1910,0.0005128383636474,0.5519680976867676,1.000000238418579,1.0,1.0,The Cierva C.8 was built by Juan de la Cierva in association with a company founded in what year?,1
1, Colt M4 carbine,M4 carbine,0.0005171298980712,0.7308740615844727,0.9246493577957152,0.8,0.8,Heckler & Koch HK416 is a rifle largely based on what variant of the M16A2?,1
2, Limp Bizkit,Limp Bizkit,0.0005073547363281,0.6116228103637695,1.0,1.0,1.0,Which rock group released a cover song off of a pop singers 1987 debut solo album?,1
3, Monarcas Morelia,Grupo Salinas,0.0005106925964355,0.7288804054260254,0.2530083060264587,0.0,0.0,In 2009 Christian Sánchez was transferred to a football team owned by who?,0
4, Yes.,yes,0.0005130767822265,0.3740530014038086,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
5, Switzerland,Switzerland,0.0005102157592773,0.2649641036987304,1.000000238418579,1.0,1.0,The 204th overall pick in the 2010 NHL draft played for a European club located in which country?,1
6," No, Derrick Green is the lead singer of the band Sepultura, while Joey Tempest is the lead singer of the band Europe.",no,0.0005130767822265,3.453073501586914,0.1655964851379394,0.0869565217391304,0.0869565217391304,Are Chris Marker and Yvonne Rainer American?,0
7, United States,United States,0.0005192756652832,0.3736724853515625,1.0000001192092896,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?,1
8, Albania national team.,Albania national team,0.0005140304565429,0.61128830909729,0.9859601855278016,1.0,1.0,For what team features manager Paolo Rodolfi and former player/current head coach Christian Panucci?,1
9, La La Land,La La Land,0.0005128383636474,0.501849889755249,0.9999999403953552,1.0,1.0,Which movie that was a major winner during the 2016-2017 film award season was directed by Damien Chazelle?,1
10, 1993,1993,0.0005099773406982,0.499096155166626,1.0000001192092896,1.0,1.0,In what year was Bradley Orr's football playing nephew born?,1
11, Norman.,Norman,0.0005192756652832,0.3732171058654785,0.9637793302536012,1.0,1.0,Lynn McGruder attended college in what town?,1
12, Jon Favreau,Jon Favreau,0.0005140304565429,0.5023384094238281,1.0,1.0,1.0,Who directed the 2014 American comedy-drama film that is being remade as a Hindi film directed by Raja Krishna Menon?,1
13," The subsidiaries of the National Dairy Development Board in India sell various frozen food products, including frozen vegetables, fruits, and other edible products.",frozen vegetables,0.0005149841308593,3.3381922245025635,0.6093576550483704,0.16,0.16,What frozen food products are sold by the subsidiaries of the National Dairy Development Board in India?,0
14," ""Danny Boy""","""The Impossible Dream""",0.0005228519439697,0.6164560317993164,0.253462553024292,0.0,0.0,"What popular song composed by Mitch Leigh, with lyrics written by Joe Darion was included on Elvis Inspirational?",0
15, Bazil Ashmawy,Bazil Ashmawy,0.0004994869232177,0.7286844253540039,1.0000001192092896,1.0,1.0,"Which Irish radio and television personality is featured in ""50 Ways to Kill You Mammy"" and also appears in his own television series Baz's Culture Clash?",1
