idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,1958,1958,0.3633151054382324,1.798487663269043,1.0000001192092896,1.0,1.0,People of the City is a novel by Cyprian Ekwensi that preempted the importance of a novel first published in what year?,1
1,Emma Goldman first published her work in 1906.,Emma Goldman,0.2736034393310547,1.0930559635162354,0.6212213039398193,0.4,0.4,"Road to Freedom was a monthly anarchist political journal published by Hippolyte Havel, the journal is known as the successor to Mother Earth"" by which anarchist political activist and writer?",0
2,Hamlet.,Hamlet,0.3955812454223633,0.6258537769317627,0.9712940454483032,1.0,1.0,"Valerio Binasco, played which character in the self-titled adaption directed by Carlo Cecchi in 1999?",1
3,Film Stars Don't Die in Liverpool.,Film Stars Don't Die in Liverpool,0.3769454956054687,0.9675419330596924,0.9758617281913756,1.0,1.0,What film starting Frances Barber was based on a memoir by Peter Turner?,1
4,East Is East.,East Is East,0.430828332901001,0.6847529411315918,0.9932225346565248,1.0,1.0,"Directed by Damien O'Donnell, what 1999 movie was written by one of the titular characters of ""Sammy and Rosie Get Laid""?",1
5,Idaho and Montana.,Idaho and Montana,0.2722930908203125,0.7310216426849365,0.9853710532188416,1.0,1.0,What states does the wilderness containing the Bad Luck Creek span?,1
6,The Hills Have Eyes (2006 film),The Hills Have Eyes,0.3266551494598388,0.8648428916931152,0.8775667548179626,0.8,0.8,What horror film that was a remake of a 1977 Wes Craven film did Robert Joy act in?,1
7,"Nur ul-Haq Ulumi was a former member of the People's Democratic Party of Afghanistan, which was established in 1965.",Nur ul-Haq Ulumi,0.4647505283355713,1.4925434589385986,0.6183854341506958,0.32,0.32,Who is a former member of a Afghan party established in 1965?,1
8,"850,996.","850,996",0.3095581531524658,0.7177135944366455,0.974493443965912,1.0,1.0,What is the population of the French island that the village of Quartier-Français is located?,1
9,Mata Hari.,Mata Hari,0.5085399150848389,0.7179512977600098,0.9818705320358276,1.0,1.0,Georges Ladoux was famous for recruiting which exotic dancer as a French spy?,1
10,"Nearly 1.2 billion people speak Chinese, the language of Wang Dong (the swimmer).",Nearly 1.2 billion people,0.3597798347473144,1.2704250812530518,0.5222452878952026,0.5263157894736842,0.5263157894736842,How many people speak the same language as Wang Dong?,1
11,Newcastle United.,Newcastle United,0.2993857860565185,0.7275826930999756,0.971900463104248,1.0,1.0,Sports Direct is owned by an English billionaire that owns which football/soccer club?,1
12,"No, Tim O'Brien is American and Erica Jong is American.",yes,0.5532045364379883,0.9477276802062988,0.1315462291240692,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
13,Christian Schneider.,Christian Schneider,0.3991546630859375,0.7499001026153564,0.9801068902015686,1.0,1.0,"Gummibar is most notable for a novelty dance song that was first released in Hungary, and was written by who?",1
14,Scotter.,Scotter,0.31770920753479,0.6442902088165283,0.9589618444442748,1.0,1.0,What is the name of the large village situated bewteen Scunthorpe and Gainsborough that is near to the village of Scotton?,1
15,Richard Adams.,Richard Adams,5.642205953598023,0.6437563896179199,0.9766381978988647,1.0,1.0,Bunnies & Burrows is an RPG inspired by the novel by which author?,1
