idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Atlanta,"Atlanta, Georgia",0.0005202293395996,0.7570645809173584,0.9040421843528748,0.6666666666666666,0.6666666666666666,"Robert Edward ""Ted"" Turner III founded CNN and another network located in what city?",1
1, Victor Mature.,Victor John Mature,0.0005645751953125,0.9866995811462402,0.8407564163208008,0.8,0.8,"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",1
2, Troy Denning,Troy Denning,0.0007338523864746,0.974733829498291,1.0000001192092896,1.0,1.0,"Which science fiction author and game designer wrote the ""Star Wars"" novel ""Crucible""?",1
3, Clint Eastwood,Clint Eastwood,0.0009374618530273,0.9803175926208496,1.0,1.0,1.0,"This japanese actor lent his voice to the fourth and fifth installments of the ""Transformers"" franchise and was in a  2006 Japanese-American war film directed and co-produced by who?",1
4, James and the Giant Peach (1996),James and the Giant Peach,0.0005240440368652,2.379911184310913,0.8704529404640198,0.9090909090909092,0.9090909090909092,Which film came first James and the Giant Peach or Alice Through the Looking Glass?,1
5, The Rite of Spring,Different Drummer,0.0007104873657226,1.4418065547943115,0.0759823471307754,0.0,0.0,What one-act ballet's music was written by an Austrian composer and conductor?,0
6, Yes,João Guimarães Rosa (] ; 27 June 1908 – 19 November 1967) was a Brazilian,0.0005512237548828,0.5060899257659912,0.0289910547435283,0.0,0.0,Is João Guimarães Rosa or Harry Stephen Keeler Brazilian?,0
7, Growing Pains,Growing Pains,0.0005247592926025,0.971616506576538,1.0,1.0,1.0, Hope and Gloria is an American sitcom that stared a Canadian actor best known for his roll on what ABC television series?,1
8, percussion,clash cymbals,0.0005292892456054,0.5031032562255859,0.5168138742446899,0.0,0.0,Dihanaam uses type of hand instrument that could be considered what?,1
9, King Gimp,King Gimp,0.0005354881286621,0.9713115692138672,1.0,1.0,1.0,"Which film debuted first, King Gimp or American Jobs?",1
10, The Manhattan Project,The Manhattan Project,0.0005271434783935,0.9859228134155272,1.000000238418579,1.0,1.0, Development of Substitute Materials was otherwise known as?,1
11, Shadow Hunters.,1986 board game,0.0005850791931152,0.969472885131836,0.1660078763961792,0.0,0.0,Did the inspiration for Transformers or Shadow Hunters come first?,0
12, The Massachusetts Department of Conservation and Recreation (DCR) manages the Douglas State Forest.,Massachusetts Department of Conservation and Recreation,0.0005133152008056,4.282968521118164,0.6186186075210571,0.631578947368421,0.631578947368421,"Who manages the Douglas State Forest located in Worcester County, Massachusetts?",1
13, The Three Stooges Go Around the World in a Daze,The Three Stooges Go Around the World in a Daze,0.0005459785461425,3.38438367843628,0.9999998807907104,1.0,1.0,In which film did the father of Rocky Iaukea appear ?,1
14, Corvallis.,Corvallis,0.0005311965942382,1.309279441833496,0.98018479347229,1.0,1.0,"The 1896 Oregon Agricultural Aggies football team represented Oregon Agricultural College, now known as Oregon State University, as an independent during the 1896 college football season, OSU is a coeducational, public research university in the northwest United States, located in Oregon, in which city?",1
15, Scotland,Unst,0.0005183219909667,0.5029895305633545,0.2795889675617218,0.0,0.0,Where is the castle built by Laurence Bruce of Cultmalindie located?,0
16, Spaniels,dog,0.0005159378051757,0.9723360538482666,0.4859108924865722,0.0,0.0,What animal does Lhasa Apso and Skye Terrier have in common?,0
