idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Bluegrass music.,Bluegrass music,0.0005033016204833,1.258812665939331,0.9685222506523132,1.0,1.0,"Bruce Hornsby's ninth studio album, a collaboration with the legend Ricky Skaggs, worthy of note is the cover of ""Super Freak"", here turned into a version, and form of American roots music, and a related genre of country music, influenced by the music of Appalachia?",1
1, 972 hectares.,972 ha,0.0005309581756591,1.145541429519653,0.5083508491516113,0.5,0.5,How large is the forest near the village of Cuddington?,1
2, 1995,22 July 1995,0.0004968643188476,0.9254860877990724,0.8199841976165771,0.5,0.5,The son of Daboo Malik was born on what date? ,0
3, Curtis Woodhouse,Curtis Woodhouse,0.0005197525024414,0.9384276866912842,0.9999999403953552,1.0,1.0,What English fomer professional footballer fought for the welterweight title in boxing against Dave Ryan?,1
4, Civilian Conservation Corps (CCC),Civilian Conservation Corps,0.0005180835723876,1.8552827835083008,0.901642680168152,0.8571428571428571,0.8571428571428571,"Monte Sano State Park has cottages built in the era of which public work relief program that operated from 1933 to 1942 in the United States for unemployed, unmarried men from relief families as part of the New Deal?",1
5, Hit the Floor.,Hit the Floor,0.0005195140838623,1.177088499069214,0.9496848583221436,1.0,1.0,"Don Stark is an American actor known for his role as Bob Pinciotti on the Fox Network sitcom ""That '70s Show"" as well as on what American sports drama television series on VH1 series, created by James LaRosa?",1
6, Tennis,tennis,0.0004866123199462,0.4840583801269531,0.9999999403953552,1.0,1.0,Which sport do both John Austin and Todd Woodbridge play?,1
7, The Waldorf Astoria New York.,Manhattan,0.0004951953887939,2.071274280548096,0.5481405258178711,0.0,0.0,"from 1969 to 1979, Arno Schmidt was the executive chef of a hotel located in which neighborhood in New York ?",0
8, United States,America,0.0004918575286865,0.7077875137329102,0.8094144463539124,0.0,0.0,"Where did the prince whose name means ""fortunate"" sailed to in 1170?",1
9, All Things Must Pass,All Things Must Pass,0.0004923343658447,1.20880389213562,0.9999999403953552,1.0,1.0,"A Sideman's Journey is the first solo album by German musician and artist Klaus Voormann, released in July 2009, he played bass on a large number of well-known albums by ex-Beatles, including which triple album, by English musician George Harrison?",1
10, Kentucky Route 8 and U.S. Route 23 intersect.,highway,0.0004973411560058,3.200030565261841,0.3319924771785736,0.0,0.0,The European route E67 and the Estonian national road 4 are both forms of what?,0
11, I Am Legend,I Am Legend,0.0004949569702148,0.9434685707092284,1.000000238418579,1.0,1.0,The recording artist whose second single was 21st Century Girl made her acting debut in what 2007 film?,1
12, Apera,Apera,0.0005078315734863,0.939844846725464,1.0,1.0,1.0,"Which is considered a genus level classification, Apera or Gunnera manicata?",1
13, Nick Tosches,Nick Tosches,0.0004935264587402,0.984488010406494,1.0000001192092896,1.0,1.0,"Power on Earth is a biography of Mafia-linked Italian banker and accused murderer Michele Sindona written by who, it also details his connections with the Gambino crime family, the Franklin National Bank, based in Franklin Square in Long Island, New York was once the United States' 20th largest bank?",1
14, Yoko Ono,Yoko Ono,0.0004937648773193,1.1654095649719238,1.0000001192092896,1.0,1.0,The best selling single of John Lennon's solo career was used as a teference by who to erect a memorial?,1
15, 1984,1984,0.0005035400390625,0.9512972831726074,1.0,1.0,1.0,Mr. Peregrine Percival is a fictional character in a children's tv series that was first broadcast in Great Britian in what year?,1
16, $10.1 billion,US$10.1 billion,0.0005154609680175,1.3887510299682615,0.8984779119491577,0.8571428571428571,0.8571428571428571,Q:How much was the founder of Beal Aerospace worth as of April 2017?,1
17, Mary Norton,Mary Norton.,0.0004963874816894,0.7177133560180664,0.9815458059310912,1.0,1.0,Cindy O'Callaghan played Carrie Rawlins in a 1971 British-American musical fantasy film that was based upon books by who?,1
18, Rooster Teeth.,Rooster Teeth,0.0005006790161132,1.16180157661438,0.9748551845550536,1.0,1.0,What internet company does Barbara Dunkelman work for that is also the host of RWBY?,1
19, PitchMen,PitchMen,0.0004858970642089,0.7129220962524414,0.9999999403953552,1.0,1.0,"What TV show featured the salesperson known for promoting Fix-It, OxiClean and Orange Glo?",1
20, Jacky Cheung,Jacky Cheung,0.0004920959472656,1.1630654335021973,1.000000238418579,1.0,1.0,What actor sold 25 million records as of 2003 and starred in Bullet for Hire? ,1
21, No,no,0.0004980564117431,0.4940769672393799,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
22, Elizabeth I,Elizabeth I,0.0005197525024414,0.7162024974822998,0.9999999403953552,1.0,1.0,"The Elizabethan era is the epoch in the Tudor period of the History of England during the reign of which monarch (1558–1603), the same monarch was Queen of England and Ireland, from 17 November 1558 until her death? ",1
23, Nevada.,Nevada,0.0004985332489013,0.7180428504943848,0.949693202972412,1.0,1.0,In which state is the corporate headquarters for the low-cost airline which offers numerous flights out of Punta Gorda Airport?,1
