idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Puthiya Thalaimurai is owned by New Generation Media, which is part of the SRM Group.",SRM Group,0.0052967071533203,2.8493423461914062,0.4649003446102142,0.2352941176470588,0.2352941176470588,What company owns the magazine that shares a name with the channel that airs the show Oorum Unavum?,1
1,"""Boogie"" was based on the Argentine character Boogie, the oily by Roberto Fontanarrosa, and directed by Gustavo Cova.",Boogie,0.0010805130004882,1.5473148822784424,0.5291261672973633,0.1052631578947368,0.1052631578947368,The Nike Global Challenge has featured players such as one drafted by the Sacramento Kings whose nickname is what?,0
2,American.,American,0.0008478164672851,0.3793833255767822,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
3,Leaves.,leaves,0.0008101463317871,0.3746337890625,0.9458242654800416,1.0,1.0,What part of a plant does Berzelia and Cabomba have in common?,1
4,World War II.,World War II,0.0008573532104492,0.4516518115997314,0.9605373740196228,1.0,1.0,"Battle of Tarawa and Operation Overlord, occurred during which event?",1
5,2005.,1976,0.0009129047393798,0.4824223518371582,0.5520569086074829,0.0,0.0,"Rhythm Heritage and a one eyed singer recorded the theme music for ""Keep Your Eye On The Sparrow"" in which year?",0
6,Cindy Stein.,Cindy Stein,0.0008764266967773,0.4668760299682617,0.9790729880332948,1.0,1.0,The 2014-15 Missouri Tigers women's basketball team was hired to replace which former coach?,1
7,EmArcy Records.,CBS Records,0.0008831024169921,0.5247881412506104,0.4148338735103607,0.5,0.5,What label released the 1979 album that John Robertson worked on with Quincy Jones?,0
8,Canadian.,Canadian,0.00089693069458,0.4103977680206299,0.9105005264282228,1.0,1.0,"What nationality of the person who ""Back to Creationism"" was dedicated to?",1
9,Andrew Haigh.,Cary Fukunaga,0.0009360313415527,0.5051078796386719,0.2340321242809295,0.0,0.0,"Who was the director of the 2011 British romantic drama film, starring the actress who made her screen debut on the Australian television drama ""All Saints"" in 2004?",0
10,The Sun Bowl.,"El Paso, Texas",0.0008919239044189,0.5025234222412109,0.2443227767944336,0.0,0.0,"Where is the NCAA bowl, which made its debut in the 1935-36 season, held?",0
11,Warren Beatty.,Warren Beatty,0.0009486675262451,0.4874954223632812,0.9734181761741638,1.0,1.0,Who directed a 2016 American romantic comedy-drama that casts features the daughter of English musician Phil Collins?,1
12,All Nippon Airways.,All Nippon Airways,0.0008585453033447,0.5589611530303955,0.9873772263526917,1.0,1.0,What airline is the Japanese member of the low-cost Value Alliance wholly owned by?,1
13,Kuwait in the aftermath of Operation Desert Storm.,oil field service,0.0009388923645019,0.6966538429260254,0.260898232460022,0.0,0.0,"Though most famously run by former Vice President Dick Cheney, Halliburton Energy Services was run by Thomas H. Cruikshank during the 80s and early 90s.  What was their primary area of operation?",0
14,Experimental metal.,metal band,0.0008642673492431,0.4486191272735595,0.5801879167556763,0.5,0.5,Both Dødheimsgard and Avant-garde metal are both examples of what?,0
15,"There is no information about the style of music associated with The Chicago Black Renaissance. It was a creative movement that included famous African-American writers and musicians, but the text does not mention a specific style of music.",jazz,0.0008697509765625,1.919097661972046,0.2271584272384643,0.0,0.0,What style of music is associated with The Chicago Black Renaissance?,0
16,Bobby Hauck.,Bobby Hauck,0.0008783340454101,0.4820246696472168,0.9846826791763306,1.0,1.0,Who leaded the 2012 UNLV Rebels football team from their first first winning season since 2000? ,1
17,Roberto Vittori.,Roberto Vittori,0.0008471012115478,0.4452292919158935,0.9874432682991028,1.0,1.0,"Which was an air force officer and an ESA astronaut, Claude Nicollier or Roberto Vittori?",0
18,Pesnya goda,Song of the Year,0.0008950233459472,0.4995326995849609,0.1387396305799484,0.0,0.0,What is the English translated name of the televised Soviet music festival award won by Irina Gribulina?,0
19,Crossing Borders.,Crossing Borders,0.0009503364562988,0.4599630832672119,0.9491644501686096,1.0,1.0,"What nonprofit did a Korean-American who, in 2003, moved to the China-North Korea border become the founder of , that is being developed into a film starring an actor known for his roles as Jin-Soo Kwon in ""Lost"" ?  ",1
20,The Embraer E-Jet family and the Embraer E-Jet E2 family are narrow-body medium-range twin-engine jet airliners.,narrow-body medium-range twin-engine jet airliners,0.0008516311645507,1.4167916774749756,0.6236299276351929,0.5517241379310345,0.5517241379310345,What kind of aircraft are the Embraer E-Jet family and the EMbraer J-Jet E2 family?,1
21,Paul Allen.,Paul Allen,0.0008797645568847,0.4652633666992187,0.9817759394645692,1.0,1.0,Who is the owner of the team that Bill Dugan played American football for in the National Football Conference (NFC) West division?,1
22,"Richard Spencer prefers to be called an ""identitarian"" rather than a white supremacist.",identitarian,0.0009000301361083,0.9733881950378418,0.5130832195281982,0.1428571428571428,0.1428571428571428,"What title does this American white supremacist who promoted the term ""Alt-right"" in 2010 prefer to go by?",1
23,"Guiyang has a larger population with 4,324,561 people, while Tacheng has an estimated population of 56,400.",Guiyang,0.00081467628479,1.3319380283355713,0.5253322124481201,0.1,0.1,"Which city has a larger population, Guiyang or Tacheng?",1
24,Rose Hill voiced the mother in Footfalls.,Rose Hill,0.0009000301361083,0.6904385089874268,0.5799772143363953,0.4444444444444445,0.4444444444444445,Who was the English actress who played the voice of the mother in Footfalls,1
25,3 June 2016.,3 June 2016,0.0008952617645263,0.5615541934967041,0.9809061288833618,1.0,1.0,When was the song by British record producer Jonas Blue released in United Kingdom for which John Paul Cooper is best known for featuring?,1
