idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,1927,1927,0.7668495178222656,2.8069450855255127,1.0,1.0,1.0,"In what year was the university, at which John Joubert was a music academic, founded?",1
1,David Heyman.,"John Marcus ""Scoot"" McNairy",0.4078743457794189,0.2605516910552978,0.2177156209945678,0.0,0.0,The film that featured the character Nick Dunne was produced by whom?,0
2,They are both musicians.,singer,0.4702305793762207,0.3956902027130127,0.4526169300079345,0.0,0.0,Which other occupation is the American actress who stars as a Jewish-American girl who befriends a German prisoner of war in a made-for-television war drama?,0
3,The Todd Bertuzzi-Steve Moore incident.,The Todd Bertuzzi–Steve Moore incident,0.4091227054595947,0.5734133720397949,0.9716417789459229,1.0,1.0,Who event controversial event happened that included former Canadian professional ice hockey center Steve Moore?,1
4,Stephen Lester.,Lester,5.491602659225464,0.3275983333587646,0.8633862137794495,0.6666666666666666,0.6666666666666666,"What was the middle name of the actor who starred in ""Romolo e Remo"" opposite Gordon Scott and Virna Lisi?",1
5,Vinny Appice.,Heaven & Hell,0.5196406841278076,0.3570132255554199,0.1799639761447906,0.0,0.0,"Hangin' with Heaven and Hell is a video by heavy metal band Black Sabbath, the video features discusses the band's 2007 tour under which name, which were an English-American heavy metal band active from 2006 to 2010?",0
6,"No, only Chat is from Great Britain.",no,0.3378112316131592,0.4213550090789795,0.2433332055807113,0.25,0.25,Are Chris Marker and Yvonne Rainer American?,0
7,Richard Hagopian was a musician.,Richard Avedis Hagopian,1.5660085678100586,0.495375394821167,0.75977623462677,0.5,0.5,"Who was a musician, Richard Hagopian or Mark Saroyan?",1
8,Max Brooks.,Max Brooks,0.7883543968200684,0.3569464683532715,0.9824567437171936,1.0,1.0,Who was the author of the 2006 novel that was adapted into a 2013 horror movie in which Shane Hart was an extra?,1
9,"February 11, 1802.",February 11,0.4553077220916748,0.4253931045532226,0.5752733945846558,0.8,0.8,What day was the editor of Incidents in the Life of a Slave Girl born?,1
10,Lamiaceae.,Lamiaceae,0.5926728248596191,0.2639267444610595,0.9799255132675172,1.0,1.0,"Veitchia is a flowering plan from the Arecaceae family, what family is the Lamium plant from?",1
11,1995.,"November 6, 1979",0.3991553783416748,0.3900654315948486,0.440494954586029,0.0,0.0,when was the  American retired professional basketball player. which Shamel Jones played along side with born ,0
12,The United States.,Sweden,0.5995919704437256,0.2791876792907715,0.5037236213684082,0.0,0.0,The dish lutfisk is a traditional dish of which country which could be found at the Svensk Hyllningsfest?,0
13,Wonder Girls.,Wonder Girls,0.3112595081329345,0.3305771350860595,0.968319535255432,1.0,1.0,Full Moon is the debut extended play by a singer that was a former member of what South Korean girl group?,1
14,The Night Of.,The Night Of,0.777785062789917,0.2804820537567138,0.9598115682601928,1.0,1.0,Jeannie Berlin appeared in what eight-part crime drama in 2016?,1
15,"No, only Leonty Magnitsky is mentioned as a mathematician in the given context.",yes,0.3277089595794678,0.8689942359924316,0.1566134989261627,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
