idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, 1983,6 June 1983,0.000511884689331,1.0147075653076172,0.8352314233779907,0.5,0.5,When was the killer of Nicola Huges born?,0
1, 1983,1983,0.0005297660827636,0.951014518737793,1.0000001192092896,1.0,1.0,The head coach of the 2011 Florida Atlantic Owls football team wona  national championship with Miami in what year?,1
2, Sacha Baron Cohen,Peter Sellers,0.000518798828125,1.1768734455108645,0.3074844181537628,0.0,0.0,Who is the idol of the actor who played a Kazakh statirical character that was employed as a journalist?,0
3, 2011,2011,0.0005514621734619,0.9887313842773438,1.0,1.0,1.0,"Ikemen desu ne, released in which year, is a Japanese television series, it is the Japanese remake of the Korean musical romantic comedy television drama ""You're Beautiful""?",1
4, Maria Anna of Spain,Infanta of Spain,0.0004844665527343,1.172412395477295,0.5408559441566467,0.5714285714285715,0.5714285714285715,What by birth is the woman who was to get married to Prince Charles known by?,0
5, Murder.,four unsolved murders,0.0004973411560058,0.7173681259155273,0.4168302714824676,0.5,0.5,What crime is a porn star born who died in 1988 suspected of commiting?,0
6, England,England,0.0005006790161132,0.4882209300994873,0.9999999403953552,1.0,1.0,"What country Clock Tower, St Albans and Eleanor cross have in common?",1
7, 1900,31 May 1902,0.0004875659942626,1.0577919483184814,0.5729333162307739,0.0,0.0,When did the war where the Mafeking Cadet Corps were founded end?,0
8, United States.,United States,0.0005078315734863,0.9575862884521484,0.9286460876464844,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?,1
9, 1941,"December 6, 1967",0.0004973411560058,0.9447345733642578,0.3110575973987579,0.0,0.0,"When was the writer of ""Fun with Dick and Jane"" born? ",0
10, Gucci,Gucci,0.0004966259002685,0.7615945339202881,1.0,1.0,1.0,"Kate Dillon Levin (born March 2, 1974 in Washington D.C.) is an American model, activist and actress, the first plus-size model to appear in a campaign by which Italian luxury brand of fashion and leather goods, part of it's associated named Group, which is owned by the French holding company Kering?",1
11, 4,four,0.0004973411560058,0.7292225360870361,0.8942000865936279,0.0,0.0,"This 2011 comedy film stars an American actress who won how many Golden Globes for her roll in ""Sex and the City""?",1
12, Dave McNally,Dave McNally,0.0004920959472656,0.9552366733551024,1.0000001192092896,1.0,1.0,Who is the pitcher that along with Jim Hardin considered one of the best pitchers of the 1960s and 1970s who passed away in 2002?,1
13, 1998,1998,0.0004878044128417,0.9500775337219238,1.0,1.0,1.0,When was the inception of J. D. Martinez' team?,1
14, Dutch surname.,Dutch names,0.0005149841308593,0.9405977725982666,0.8876940011978149,0.5,0.5,Korver is a popular what?,1
15, Edward Burne-Jones,Edward Burne-Jones,0.000490665435791,1.4070119857788086,1.0,1.0,1.0,Which painter created the 'Beguiling of Merlin' and was closely associated with the later part of the Pre-Raphaelite movement? ,1
16, 1963,1952,0.0004975795745849,0.9461238384246826,0.5795245170593262,0.0,0.0,Andrew Brackman is represented by a sports agent born in which year ?,0
17, Montana,Missouri,0.0004937648773193,0.4878616333007812,0.5888417959213257,0.0,0.0,The father of Chris Weddle is a managing partner for a firm headquartered in what state?,0
18, 1970,1972,0.0004842281341552,0.9470162391662598,0.7647504806518555,0.0,0.0,The film Jogan fetures a song by a musician that died in what year?,0
19, Jonas Gahr Støre,Jonas Gahr Støre,0.0004911422729492,1.4068140983581543,1.0000001192092896,1.0,1.0,Marit Svarva Henriksen was a politician for a social-democratic plitical party in Norway that is currently led by who?,1
20," Baltimore, Maryland.","Baltimore, Maryland",0.0004918575286865,1.1844022274017334,0.983634352684021,1.0,1.0,What was the birth place of Woody Rock and the founding location of the American singing group Dru Hill?,1
21, Fever Pitch.,Fever Pitch,0.0004913806915283,0.94925856590271,0.9601927399635316,1.0,1.0,Which film stars Drew Barrymore and Jimmy Fallon and is written by brothers that are 2 years apart in age?,1
22, Colin Murray,Music Broadcaster of the Year,0.0004971027374267,0.727672815322876,0.2863988876342773,0.0,0.0, Miss You is a track by UK rock band Feeder that received its first radio play as part of a segment by a music radio presenter who was named what at the 2007 Sony Radio Academy Awards?,0
23, Blur,Blur,0.0004971027374267,0.4961647987365722,1.0,1.0,1.0,"""What Ya Gonna Do Now?"" and ""Bloody Annoying"" are by a singer that is also fouinded what rock band?",1
24, 1944,1944,0.0004904270172119,0.9463298320770264,1.0,1.0,1.0,What year was the the U.S. Third Army undertaking the Lorraine Campaign during World War II while the U.S. Fifth Army was engaged in Operation Diadem?,1
25, Sarah Lane,Sarah Lane,0.0005214214324951,0.7275645732879639,1.0,1.0,1.0,"What American ballet dancer and principal dancer with the American Ballet Theatre, also starred as a ""dance double"" for Natalie Portman in the 2010 movie Black Swan?",1
26, 1945,1974,0.0004928112030029,0.9501893520355223,0.5150421261787415,0.0,0.0,Melatonin MAgik is an album by an artist born in what year?,0
27, Austria,Austrian,0.0004935264587402,0.4948604106903076,0.8752912282943726,0.0,0.0,Burning Secret was based on a short story by an author of what nationality?,1
28, Kwak Jae-yong,Kwak Jae-yong,0.0004830360412597,1.4294991493225098,1.0,1.0,1.0,On Joo-wan appeared in the 2008 film directed by whom?,1
29, Marion's Piazza operates in more states.,Mountain Mike's Pizza,0.0004942417144775,2.344251871109009,0.1482833474874496,0.1818181818181818,0.1818181818181818,"Which operates in more states, Marion's Piazza or Mountain Mike's Pizza?",0
30, Abraham Lincoln,Abraham Lincoln,0.0004947185516357,0.7319986820220947,1.0000001192092896,1.0,1.0,The brother of T.A.D Fessenden was secretary of the treasury under wich president?,1
31, Atlanta Falcons,the Atlanta Falcons,0.000504732131958,0.7293951511383057,0.96898090839386,0.8,0.8,The interim coach of the 1998 San Diego Chargers began his NFL coaching career with what team?,1
