idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Nada Surf,Nada Surf,0.0005004405975341,1.0500574111938477,1.0,1.0,1.0,"Which band is still touring, My Chemical Romance or Nada Surf?",1
1, Naval Submarine Base New London,Home of the Submarine Force,0.0005490779876708,1.5271682739257812,0.6297925114631653,0.2,0.2,"The USS ""Illinois"" was commissioned at the United States Navy's primary East Coast submarine base, also known as what?",1
2, Joanna Lumley,Susan Luciani,0.0004942417144775,0.8923783302307129,0.4158016443252563,0.0,0.0,"Who was the director of the British short film starring the actress who played Patsy Stone in the BBC sitcom ""Absolutely Fabulous""?",0
3, Borussia Dortmund,Borussia Dortmund,0.0005087852478027,0.8778018951416016,1.0,1.0,1.0,What club does the player who is on the Japanese version of Pro Evolution Soccer 2012 play for? ,1
4, The Austrian Hockey League (EBEL).,Austrian Hockey League,0.0004985332489013,1.93290114402771,0.8774799704551697,0.7499999999999999,0.7499999999999999,What is the highest ice hockey league in Austria in which Orli Znojmo participate in?,1
5," The English translation to the name of the academy is ""The Vulture's Cohort"".",The Factory,0.0005190372467041,4.045420169830322,0.1085445135831832,0.125,0.125,What was the name of the punk house which served as the home base for Lou Reed's band?,0
6, Baroque music.,opera,0.0004918575286865,1.0900824069976809,0.439551442861557,0.0,0.0,What type of dramatic work does From the House of the Dead and Il re pastore have in common?,0
7, The Order of the Phoenix.,Death Eaters,0.0005319118499755,1.520033597946167,0.2996699213981628,0.0,0.0,"The fictional character in J. K. Rowling's ""Harry Potter"" series Severus Snape becomes a double-agent on behalf of this secret organisation to fight Voldemort and his followers known as what?",0
8, Please Take Care of My Refrigerator,Please Take Care of My Refrigerator,0.0005004405975341,1.7144806385040283,1.0,1.0,1.0,Mihal Ashminov is currently in the cast of which South Korean cooking program?,1
9, Howard University Hospital,Howard University Hospital,0.0004961490631103,0.8762946128845215,1.0,1.0,1.0,"Which hospital was established to cater to African Americans, Howard University Hospital or George Washington University Hospital?",1
10, Rick Perry,Rick Perry,0.0005059242248535,0.6635010242462158,1.0,1.0,1.0,"""Strong"" was a political advertisement issued by which Texas Governor's presidential campaign in December 2011 for the 2012 Republican Party presidential primaries, which American author and politician who is the 14th and current United States Secretary of Energy, serving in the Cabinet of Donald Trump?",1
11, 1905,1905,0.0005104541778564,0.8776702880859375,1.0,1.0,1.0,What year was person born who Tyler Dennett wrote about and won the 1934 Pulitzer Prize for?,1
12, Oxford,Oxford,0.0005121231079101,0.4977574348449707,1.0,1.0,1.0,"From 1983 to 1993, Billy Brewer was the head football coach at a univeristy located in what city?",1
13, Bobby Jones and Clifford Roberts.,Bobby Jones and Clifford Roberts,0.0005028247833251,1.50750732421875,0.9858779311180116,1.0,1.0, The 1983 Masters Tournament was held at a golf club founded by what two men?,1
14, The 30th Airlift Squadron operated the Lockheed C-130 Hercules aircraft.,four-engine,0.0012032985687255,3.886414051055908,0.1650639772415161,0.0,0.0,How many engines does the aircraft operated by the 30th Airlift Squadron have?,0
15, Richard Armitage,members of the George W. Bush administration,0.0009818077087402,1.097482442855835,0.2639171779155731,0.0,0.0,Who besides Robert Novak was involved in the Plame affair?,1
16, Paris-Sorbonne University,"Université Paris-Sorbonne, Paris IV",0.0005073547363281,1.5172793865203855,0.8924359083175659,0.5,0.5,What is the french name of the university that Diana Starkova attended?,1
17, Film director.,film director,0.0005202293395996,0.8818647861480713,0.9636179208755492,1.0,1.0,What is the occupation of Wang Quan'an and Donald Sawyer?,1
18, 1934,1985,0.0007405281066894,0.8809974193572998,0.3551669716835022,0.0,0.0,"The Afghan Cheetahs were captained by a right-handed batsman and off break bowler, who was born in what year?",0
19, Volkswagen Group.,Volkswagen,0.0005054473876953,0.8840081691741943,0.7632509469985962,0.6666666666666666,0.6666666666666666,What automotive manufacturer owns Audi and the Ducati that won the 2001 British Superbike Championship?,1
20, 2005-2012,2005 to 2010,0.000504732131958,1.5199618339538574,0.8471837043762207,0.4,0.4,How long was the production run of the car that the Volkswagen Passat NMS replaced?,0
21, Yes.,yes,0.0005135536193847,0.6683347225189209,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
22, Doncaster North,Doncaster North,0.0005004405975341,0.8950638771057129,1.0,1.0,1.0,"Which region did this son of Marion Kozak and British politician who was Leader of the Labour Party and Leader of the Opposition in the 2010s, represent as Member of Parliament in 2005?",1
23, Patti Russo,"Patricia ""Patti"" Russo",0.0005004405975341,0.8844687938690186,0.90586656332016,0.8,0.8,What is the name of Michael Lee Aday's former female lead vocalist?,1
24, Walt Disney Pictures.,Walt Disney Pictures,0.0005221366882324,1.1085190773010254,0.9789448380470276,1.0,1.0,Who released the 2015 animated short film which is a inspiration Frozen Ever After in Epcot at the Walt Disney World Resort?,1
25, Fred Chase Koch,Fred Chase Koch,0.0005064010620117,0.8912947177886963,1.0,1.0,1.0,"Frederick Robinson Koch ( born August 26, 1933) is an American collector and philanthropist, the eldest of the four sons born to which American industrialist chemical engineer and entrepreneur who founded the oil refinery firm that later became Koch Industries?",1
26," Up is a 2009 animated film about an elderly man's journey to South America, while Munto is a 2003 Japanese OVA series about a girl who discovers a mysterious world.",co-directed by Bob Peterson,0.0005137920379638,8.502634286880493,0.2658068835735321,0.0,0.0,What is the difference beween Up and Munto?,0
27, 1980,1961,0.000493049621582,0.9015414714813232,0.4949129223823547,0.0,0.0,Racing with the Moon starred an American actress born in what year?,0
28, Quantrill's Raiders,Quantrill's Raiders,0.0004942417144775,1.537625074386597,0.9999999403953552,1.0,1.0,"Who defeated James G. Blunt at the civil bar battle that was fought near the present-day town of Baxter Springs, Kansas?",1
29," 60,000.","over 60,000",0.0004942417144775,1.3248059749603271,0.892284631729126,0.8,0.8,"What is the seating capacity of the football station that is third in size after Wembley and the stadium in Greater Manchester, England?",1
30, Austrian Hockey League,Austrian Hockey League,0.000500202178955,0.9044313430786132,1.0,1.0,1.0,What is the highest ice hockey league in Austria in which Orli Znojmo participate in?,1
31, 1821,1821,0.0004961490631103,0.8928811550140381,1.0,1.0,1.0,Cliff Hague is Emeritus Professor of Planning and Spatial Development at a university established in what year?,1
