idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Collins glass,old-fashioned,0.0004818439483642,0.7977066040039062,0.1786326467990875,0.0,0.0,Both the Jack and Coke and Orange Tundra can can be poured into what kind of glass?,0
1, 1977,1977,0.0005106925964355,0.4956490993499756,1.0,1.0,1.0,"American Eagle Outfitters, Inc. is an American clothing and accessories retailer, headquartered in the Southside Works Neighborhood of Pittsburgh, Pennsylvania, it was founded in which year, by brothers Jerry and Mark Silverman as a subsidiary of Retail Ventures, Inc.?",1
2, New York,New York,0.0004951953887939,0.3696737289428711,1.0,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?",1
3, Yes,yes,0.0004770755767822,0.2509052753448486,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
4, Labour Party,the Member of Parliament (MP),0.0004849433898925,0.3868105411529541,0.4360451698303222,0.0,0.0,"Crewe and Nantwich is a constituency in Cheshire represented in the House of Commons of the UK Parliament since 2017, by Laura Smith, elected as what for Crewe and Nantwich at the 2017 general election?",0
5, Maxim Gorky,Maxim Gorky,0.0005056858062744,0.6792681217193604,1.0,1.0,1.0,"Who proclaimed that the author of the play ""The Twelve Months"" was the founder of Russia's children's literature?",1
6, George Mikan,George Mikan,0.0004956722259521,0.4855716228485107,1.0,1.0,1.0,Which round spectacle wearing basketball player played with the Lakers during the 1947-48 National Basketball League championship ?,1
7, American.,American,0.0004866123199462,0.3673875331878662,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8, Calophyllum,Azara,0.0004794597625732,0.4853057861328125,0.1512621939182281,0.0,0.0,"Which of these is in the family Salicaceae, Calophyllum or Azara?",0
9, Film and television production.,films,0.0004980564117431,0.7189860343933105,0.7005831003189087,0.4,0.4,"Fred Savage and Patrick Bokanowski, are in which mutual occupation industry?",1
10, 1823,1823,0.0004901885986328,0.4852733612060547,1.0000001192092896,1.0,1.0,What year was the man from Rock City Falls known as the Paper Bag King born in?,1
11, Casco Bay,Casco Bay,0.0004889965057373,0.4876635074615478,1.0000001192092896,1.0,1.0,Which inlet on the Gulf of Maine is home to House Island?,1
12, Game Designers' Workshop (GDW),Game Designers' Workshop,0.0005121231079101,1.1975393295288086,0.8881641030311584,0.8571428571428571,0.8571428571428571,What company released the Minion Hunter board game in 1992 in conjunction with a near-future horror role-playing game (RPG) in 1991?,1
13, 2016,2016,0.000495433807373,0.4861621856689453,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?,1
14, Music albums.,album,0.0004842281341552,0.4905881881713867,0.7525829076766968,0.6666666666666666,0.6666666666666666,"What does ""Angel"" and ""Fifth Harmony"" have in common?",1
15, 1950,Steve Jobs,0.000495433807373,0.488978624343872,0.2141313403844833,0.0,0.0,"Before Playing It My Way was launched, Walter Isaacson, who wrote biographies on people such as Benjamin Franklin and Albert Einstein, wrote a biography on this man, which held the record in India for most preordered book?",0
