idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Beauty and the Beast (2017),Beauty and the Beast,0.0012948513031005,2.6115405559539795,0.8639464974403381,0.888888888888889,0.888888888888889,Evermore was written for what 2017 American musical romantic fantasy film that was directed by Bill Condon?,1
1,Diana Quick.,Diana Marilyn Quick,0.0014002323150634,1.105651617050171,0.8464491367340088,0.8,0.8, Revengers Tragedy is a film that stars what English Actress?,1
2,Liverpool.,Liverpool,0.0012109279632568,1.153710126876831,0.959426999092102,1.0,1.0,"Mike Dee is a former President of Fenway Sports Group, owner of which Premier League football team?",1
3,The United States.,United States,0.0013177394866943,1.286137580871582,0.8440276384353638,0.8,0.8,Where is the owner of Next big sound provides analytics for online music available?,1
4,1968.,1964,0.0012264251708984,1.1610174179077148,0.7110995054244995,0.0,0.0,"What year  was this wrestler who was the challenger to the Undertaker  WWF World Heavyweight Championship on May 11, 1997, was born?",0
5,Matt Thiessen.,Brian Hugh Warner,0.0013082027435302,1.1593444347381592,0.4012640714645386,0.0,0.0,What is the birth name of the person who inspired the song My Girlfriend?,0
6,Yes.,yes,0.0012884140014648,1.1336166858673096,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
7,Danny Kaye.,Danny Kaye,0.0012257099151611,1.290560007095337,0.9664499759674072,1.0,1.0,"Which American actor, singer, dancer, and comedian was remembered for recording with a group including Leo Friedman and Don Ripps?",1
8,Miller Park.,Miller Park,0.0013861656188964,1.1773035526275637,0.98215913772583,1.0,1.0,Where did Alex Gonazlez play his home games when he played for the Milwaukee Brewers?,1
9,"Ivan Passer is older, born in 1933, while Li Yang's birth year is not specified for the director, but the ski jumper was born in 1980.",Ivan Passer,0.0011899471282958,2.789243459701538,0.5980993509292603,0.1379310344827586,0.1379310344827586,"Who is older, Li Yang or Ivan Passer?",1
10,Roberto Martínez.,Roberto Martínez,0.0012190341949462,1.2710306644439695,0.9730386734008788,1.0,1.0,Which Spanish football coach born in 1973 was announced as the new Everton manager in 2013?,1
11,Richard E. Byrd.,Richard E. Byrd,0.0012447834014892,1.412323236465454,0.9863343834877014,1.0,1.0,What American naval officer who specialized in feats of exploration name Mount Harkness after Bruce Harkness?,1
12,Yes.,no,0.0013456344604492,1.162945032119751,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
13,Graham Cantwell.,Graham Cantwell,0.0012464523315429,1.2464511394500732,0.9882022738456726,1.0,1.0,"Who, Peter Duffell or Graham Cantwell, is an Irish film and television director, best known for directing the feature film ""Anton""?",1
14,Arizona.,Phoenix,0.0013263225555419,1.1436502933502195,0.7096928954124451,0.0,0.0,What U.S. state capitol has a population of more than one million residents and is 144 miles south of a census-designated place (CDP) in Navajo County?,0
15,Maoming.,Maoming,0.0012037754058837,1.2165660858154297,0.968223750591278,1.0,1.0,"What city handled 16.8 million tons of cargo,  Maoming or Jinzhou, Hebei?",1
