idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,House Beautiful.,House Beautiful,0.0008506774902343,1.5870826244354248,0.9679437279701232,1.0,1.0,What magazine published by the Hearst Corporation features the work of Michelle Holzapfel?,1
1,Yes.,yes,0.0009934902191162,0.39644455909729,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
2,"""Eye in the Sky"".","""Eye in the Sky""",0.0008761882781982,0.475093126296997,0.9764493107795716,1.0,1.0, Han Hyo-joo won Best Actress at the 34th Blue Dragon Film Awards for her performance in a movie that was a remake of what 2007 film?,1
3,Noiseworks.,AC/DC,0.000840425491333,0.4370222091674804,0.2103967815637588,0.0,0.0,"The English heavy metal band that released two albums in the 1980s had a member from Glasgow, Scotland leave the band to replace his father in what iconic hard rock band?",0
4,659 minutes.,659,0.0008807182312011,0.4446251392364502,0.5098403096199036,0.6666666666666666,0.6666666666666666,How many minutes did the current goalkeeper for Borussia Dortmund remain unbeaten at his previous club?,1
5,"Gawthorpe is in the Burnley UK Parliament constituency, which is represented by Julie Cooper of the Labour Party.",Julie Cooper,0.0008416175842285,1.189706563949585,0.3883503079414367,0.1999999999999999,0.1999999999999999,Who represents the district that Gawthorpe is in?,1
6,Ramallah.,Ramallah,0.0008964538574218,0.4325158596038818,0.9708780646324158,1.0,1.0,Karim Khalaf was Mayor of which West Bank city for 10 years in the late 20th century?,1
7,Yes.,no,0.0008559226989746,0.3267521858215332,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
8,Kurt Johnstad.,Kurt Johnstad,0.0008502006530761,0.4448835849761963,0.9857890605926514,1.0,1.0,Who wrote the film Theron starred in after she starred in The Fate of the Furious?,1
9,Bugs Bunny.,Bugs Bunny,0.0008792877197265,0.4318516254425049,0.9680497646331788,1.0,1.0,What cartoon bunny was the director of Robin Hood Makes Good famous for?,1
10,Kelley Jakle.,Kelley Jakle,0.0008633136749267,0.4680328369140625,0.9852548837661744,1.0,1.0,"Pitch Perfect 2 stars which actress who is also known for her appearances on the first and second seasons of ""The Sing-Off"" in 2009 and 2010?",1
11,Northeast China.,People's Republic of China,0.001007080078125,0.4559090137481689,0.5273292064666748,0.2857142857142857,0.2857142857142857,"Yanzhou District and Yizheng, are in which country?",0
12,Nepal.,Asia,0.000819444656372,0.314469575881958,0.5637703537940979,0.0,0.0,What continent can both Fraxinus and Rice be found?,0
13,MacGyver.,"the television series ""MacGyver"" (1985–1992)",0.0008389949798583,0.5034539699554443,0.7032359838485718,0.2857142857142857,0.2857142857142857,What was Richard Dean Anderson famous from before Stargate?,1
14,"Cleo came out monthly, while Croissant came out biweekly.",Croissant,0.0008611679077148,0.8053152561187744,0.6070781350135803,0.1999999999999999,0.1999999999999999,Which magazine Croissant or Darling is issued more often ?,0
15,Flashdance.,Flashdance,0.0009083747863769,0.4349088668823242,0.969670295715332,1.0,1.0,The Spree starred the actress who had a role in what 1983 romantic drama?,1
