idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,I couldn't find any information about August Wagenmann's city of death.,"156,257",0.001333475112915,3.241405963897705,0.0019653150811791,0.0,0.0,"What is the population of August Wagenmann's city of death, as of 2015?",0
1,"The C9 League is an alliance of nine elite universities in mainland China, but the question is asking for an unofficial grouping of elite universities. Based on the context, it seems like the question is asking for a similar grouping to the C9 League. However, the text does not provide a direct answer to this question.","The ""golden triangle""",0.0014810562133789,4.0623438358306885,0.0472520738840103,0.0338983050847457,0.0338983050847457,What is the name of the unofficial grouping of elite universities that are part of the C9 Leaugue?,0
2,The St. Louis Rams.,St. Louis Rams,0.0013182163238525,1.388920783996582,0.9477890729904176,0.8571428571428571,0.8571428571428571,What team was a former Raiders' son drafted by in 2008?,1
3,Cyteen,Cyteen,0.0013742446899414,1.2351737022399902,1.0000001192092896,1.0,1.0,What science fiction novel about the murder of a major Union politician and scientist was written by Carolyn Janice Cherry?,1
4,The Norwegian krone.,øre,0.001333475112915,1.3270831108093262,0.4789594709873199,0.0,0.0,What is the currency used in SpareBank 1 SR-Bank divided into 100 of?,0
5,Downtown Las Vegas.,Las Vegas,0.0012383460998535,1.2930583953857422,0.8156019449234009,0.8,0.8,"Where does a member of the ensemble cast of History of the World, Part I perform?",1
6,The Princess Diaries series.,Alanis Nadine Morissette,0.0012168884277343,1.3673279285430908,0.161800742149353,0.0,0.0,"In between Blue Peter and Alanis Morissette who's album ""Supposed Former Infatuation Junkie"", was released in 1998?",0
7,Ophelia.,Ophelia,0.0013282299041748,1.1976821422576904,0.9814798831939696,1.0,1.0,"Stella Gonet, is a Scottish theatre, film and television actress, her stage credits include playing which character in William Shakespeare's play ""Hamlet"", a young noblewoman of Denmark, the daughter of Polonius, sister of Laertes, and potential wife of Prince Hamlet?",1
8,DOS.,macOS,0.001291275024414,1.2034549713134766,0.3614754676818847,0.0,0.0,"In 2015, Matt Stone listed this episode of South Park as his third favorite that used a screen-capturing program for what operating system?",0
9,Ridley Corporation.,Ridley Corporation,0.0012331008911132,1.1867225170135498,0.9832369089126588,1.0,1.0,The suburb that contains the Dry Creek railway station contains area formerly devoted to salt crystallisation pans that is managed by what company?,1
10,Jeremy Lusk.,Jeremy Lusk,0.0013456344604492,1.2328805923461914,0.9801428318023682,1.0,1.0,Which Californian freestyle motocross racer is featured on SRH Presents: Supporting Radical Habits?,1
11,John Franklin.,John Franklin,0.0012836456298828,1.226663589477539,0.9730625748634338,1.0,1.0,"What is the name of the actor, born in 1959, that played the role of Isaac Chroner in the 1984 American horror film adaptation of Stephen King's ""Children of the Corn""",1
12,American.,American,0.0012025833129882,1.179551362991333,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
13,Melbourne.,Melbourne,0.001251220703125,1.17055082321167,0.9679879546165466,1.0,1.0,In what city did the team that won premierships in both 1992 and 1994 lose in the Grand Final to Hawthorn for the first time?,1
14,Netherlands,Netherlands,0.0013697147369384,1.1165330410003662,1.0,1.0,1.0, Jacques van den Broek is the CEO of a firm headquartered in what country?,1
15,Jeaniene Frost,Jeaniene Frost,0.0013201236724853,1.1996355056762695,1.0,1.0,1.0,which American fantasy author wrote Night Huntress,1
