idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Psyonix,Psyonix,0.0566797256469726,8.55995488166809,1.0,1.0,1.0,NRG eSports is an esports organization that has rosters with a vehicular soccer video game developed by what company?,1
1, Wenchang,Wenchang,0.0480561256408691,8.53502869606018,1.0000001192092896,1.0,1.0,"Which is in Hainan province, Lichuan, Hubei or Wenchang?",1
2," Alex Segal was born on July 1, 1915, and François Ozon was born on November 15, 1967.",Alex Segal,0.0607848167419433,11.818177223205566,0.5424575805664062,0.1999999999999999,0.1999999999999999,"Who was born first, Alex Segal or Mika Kaurismäki?",0
3, Baby Bash,Baby Bash,0.0474779605865478,8.403058767318726,1.0,1.0,1.0,"Da Bidness 2 features an appearance by Ronald Ray Bryant, who is known better by what name?",1
4, XL Recordings.,XL Recordings,0.0608961582183837,8.680153846740723,0.9603765606880188,1.0,1.0,Ariel Rechtshaid has worked for a rock band from New York City that is signed to what label?,1
5," No, Jason Schwartzman is from the United States and Rob Halford is from England.",no,0.067204475402832,10.428116083145142,0.2057596743106842,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?,0
6, 1774,1774,0.0597951412200927,8.535568475723267,1.0,1.0,1.0, A Time for Miracles chronicles the life story of America's first native born saint who was born in what year?,1
7, Ovid,Ovid,0.0523898601531982,8.411792993545532,1.0000001192092896,1.0,1.0,Who wrote a Latin narrative poem of history from the cosmogonic myth to Caesar?,1
8, Aidan Gillen,Aidan Gillen,0.0477640628814697,8.669837951660156,1.0,1.0,1.0,Which Irish actor was added to The Maze Runner film series?,1
9, Rihanna,Rihanna,0.0484411716461181,8.259908676147461,1.0000001192092896,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?,1
10, Adelaide.,Adelaide,0.0533931255340576,8.40929627418518,0.9673576354980468,1.0,1.0,"What is the name of this only interstate railway station in South Australia, where Silver City Limited operated between it and Broken Hill?",1
11, Abu Hamza al-Masri,Abu Hamza al-Masri,0.0503418445587158,9.023852825164797,1.0000001192092896,1.0,1.0,Which Egyptian cleric was found with a copy of the Encyclopedia of Afghan Jihad in his London residence?,1
12, Hutchison 3G.,the Hutchison 3,0.0551009178161621,8.92396092414856,0.7766520380973816,0.4,0.4,What UMTS-based mobile phone networks and Broadband internet Providers does Vidiator produce?,1
13," ""Pour It Up""",Pour It Up,0.049818992614746,8.785828113555908,0.853134274482727,1.0,1.0,What is the name of the song recorded by Rihanna that was written by Rock City?,1
14, Achtung Baby,U2,0.0608637332916259,8.690563678741455,0.2594813108444214,0.0,0.0,For which band does the founder of Arcane Collective play?,0
15," ""Flaming Moe's.""","""Flaming Moe's.""",0.0610387325286865,9.063828945159912,1.0000001192092896,1.0,1.0,"Joel H. Cohen has written for Saturday Night Live. His brother, Robert Cohen, has written for which episode of the Simpsons?",1
