idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Inferno.,Inferno,0.0011627674102783,1.842527151107788,0.9454731345176696,1.0,1.0,"Robert Langdon's films based on Dan Brown's novels were released in a different chronological order than the novels, though the last movies released was also the last book released. Which book was it?",1
1,1999.,1999,0.0010707378387451,0.6828556060791016,0.9476619362831116,1.0,1.0,"When was the publishing company founded that produces tabletop role-playing game designed by Robin Laws and published by Pelgrane Press , that is co owned by Simon J Rogers and Cathriona Tobin ?",1
2,"No, Ricky Ross is the lead singer of Deacon Blue, while James Dean Bradfield is the lead singer of Manic Street Preachers.",no,0.0009515285491943,1.7284677028656006,0.1888017654418945,0.0869565217391304,0.0869565217391304,Are Chris Marker and Yvonne Rainer American?,0
3,The Marvel Universe (Earth-616).,Marvel Cinematic Universe,0.0009329319000244,0.8466598987579346,0.7482950091362,0.5,0.5,What comic universe is a frequent source of work for an American actor who starred in the film 88 Minutes?,-1
4,Little Havana.,Little Havana,0.0009753704071044,0.6379969120025635,0.9812965393066406,1.0,1.0,Eighth Street station is one mile west of which neighborhood in Miami?,1
5,"No, they were not both Polish. Max Marcin was Polish, but Lionel Barrymore was American.",no,0.0009486675262451,1.400418043136597,0.0811452120542526,0.125,0.125,Are Chris Marker and Yvonne Rainer American?,0
6,"479,000","128,000",0.0009858608245849,0.6939492225646973,0.6876499652862549,0.5,0.5,"The song ""United States of Eurasia"" is featured on an album that sold how many copies in the first week of its debut?",0
7,German.,German,0.0009398460388183,0.5900604724884033,0.9494163393974304,1.0,1.0,Der Schwanendreher was a concerto by the composer of what nationality?,1
8,Aleister Crowley founded the religion of Thelema.,Aleister Crowley,0.0009384155273437,0.969386339187622,0.7082149982452393,0.4444444444444445,0.4444444444444445,"Which individual founded a religion throughout their lifetime, Aleister Crowley or John Millington Synge?",1
9,The Lyon's Whelp.,Lyon's Whelp,0.0009567737579345,0.760371208190918,0.9797703623771667,0.8571428571428571,0.8571428571428571,"On which ship did William Sprague left for the town known as ""America's Hometown""?",1
10,Tomorrow Never Dies (1997),"""Tomorrow Never Dies""",0.0009355545043945,0.7722072601318359,0.8476514220237732,0.8571428571428571,0.8571428571428571,Which James Bond film stars Geoffrey Dyson Palmer?,1
11,Starkville.,Starkville,0.0009577274322509,0.6086299419403076,0.9736151695251464,1.0,1.0,Which town located in the county seat of Oktobbeha County Mississippi is the Cotton District located?,1
12,Sonnet 130.,Sonnet 130,0.0009078979492187,0.7242147922515869,0.9807775020599364,1.0,1.0,What Shakespeare play features contrast and mockery?,1
13,The Fairbairn-Sykes Fighting Knife.,Fairbairn-Sykes Fighting Knife,0.0009768009185791,0.9826908111572266,0.954709529876709,0.888888888888889,0.888888888888889,What type of weapon did a British Royal Marine help a soldier and firearms expert create?,1
14,"Pyramid Lake, which is the geographic sink of the Truckee River Basin.",Truckee River Basin,0.0009453296661376,1.0957562923431396,0.7363172769546509,0.4,0.4,State Route 445 connects a metropolitan area to a geographic sink of what basin?,1
15,International Publishing Corporation and IPC Media.,International,0.0009925365447998,0.762479305267334,0.5443918704986572,0.2857142857142857,0.2857142857142857,"Woman's Weekly is a British women's magazine published by Time Inc.UK, formerly known as what publishing corporation?",1
16,Elise.,Elise,0.0009872913360595,0.6303987503051758,0.953747034072876,1.0,1.0,A Swarovski crystal mesh Armani Privé gown was worn by an Australian actress who has what middle name?,1
17,Montreal.,Montreal,0.0009317398071289,0.5932230949401855,0.9665676951408386,1.0,1.0,The Artists Organization included as a client the electrofunk duo from what Canadian city?,1
18,DeMatha Catholic High School.,Saint John of Matha,0.0008995532989501,0.8140196800231934,0.309358149766922,0.0,0.0,Baseball player Brett Cecil pitched for a high school named after what saint?,0
19,Merle Haggard.,Take This Job and Shove It,0.0010149478912353,0.7646105289459229,0.0637005567550659,0.0,0.0,Bobby Mackey's musical style can be described by his loyalty in part to an AMerican country music singer-songwriter who was notable for recording what David Allan Coe song?,0
20,The Academy of Interactive Arts & Sciences.,the Academy of Interactive Arts & Sciences,0.0009689331054687,0.8104424476623535,0.9887467622756958,1.0,1.0,Where did the actor playing Melody in The Little Mermaid II: Return to the Sea win an award from?,1
21,"Tobe Hooper directed the film ""Poltergeist"" where Heather O'Rourke had the line ""They're here!"".",Tobe Hooper,0.0009806156158447,1.5500984191894531,0.4725073575973511,0.2222222222222222,0.2222222222222222,Who was the director of the movie that starred a British-American actor and singer in the 1979 release?,0
22,Christopher,Edward,0.0009346008300781,0.5178854465484619,0.4141036868095398,0.0,0.0,What is the middle name of Hila Plitmann's husband?,0
23,Chavo Guerrero Jr.,Chavo Guerrero Jr.,0.0009818077087402,0.7131001949310303,1.0,1.0,1.0,"Salvador Guerrero III, was an American professional wrestler, known for being the father of which third generation wrestler,  a Mexican American actor, professional wrestler, and member of the Guerrero wrestling family?",1
24,Steve Coppell.,Steve Coppell,0.0009472370147705,0.682363748550415,0.9847100377082824,1.0,1.0,Who resigned as manager of Bristol City F.C. and is now the head coach of Jamshedpur FC?,1
25,Lahore Fort,Lahore Fort,0.000934362411499,0.5622973442077637,1.0,1.0,1.0,What fortress rebuilt during the 17th century contains Naulakha Bazaar?,1
26,Dennis Joseph.,Dennis Joseph,0.0008659362792968,0.5971050262451172,0.977062165737152,1.0,1.0,"Who introduced the composer of the musical score for ""Kumkumacheppu"" into the Malayalam film industry?",1
27,Tenchu.,Tenchu,0.0009171962738037,0.6388092041015625,0.9700967073440552,1.0,1.0,Noriyuki Asakura composed the soundtrack to what video game series where the player assumes the role of a ninja in 16th century Japan?,1
28,John Gummer.,John Gummer,0.0009217262268066,0.6690587997436523,0.9820150136947632,1.0,1.0,Which British Conservative Party politician helped set new standards for environmental management?,1
29,Summer Magic.,Summer Magic,0.0009825229644775,0.6336781978607178,0.9821390509605408,1.0,1.0,"Which movie was produced first, Summer Magic or Hocus Pocus?",1
30,Sequoyah was a Cherokee silversmith.,silversmith,0.0009253025054931,0.891265869140625,0.5001263618469238,0.3333333333333333,0.3333333333333333,What was the profession of Nathaniel Gist's reputed son?,1
31,Chemcraft kits were sold at Woodward & Lothrop.,Chemcraft,0.0009560585021972,0.9687888622283936,0.5586190819740295,0.25,0.25,What science based sets were sold at the department store headquarted in Washington D.C. and founded in 1887?,1
