idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Eriostemon has only 2 species, while Thunbergia has many species.",Eriostemon,0.0010783672332763,2.793840169906616,0.5452646017074585,0.1818181818181818,0.1818181818181818,"Which has more species, Thunbergia or Eriostemon? ",0
1,Grey.,Grey,0.001105785369873,0.5661461353302002,0.9320693016052246,1.0,1.0,"Starving, is a song by American actress and singer Hailee Steinfeld, and which American electronic music duo group?",1
2,Oklahoma Sooners.,Oklahoma Sooners,0.001070499420166,0.7279765605926514,0.983741819858551,1.0,1.0,What football team represented the University of Oklahoma and was featured as  #11 (BCS ranked) on the The 80th annual Sugar Bowl?,1
3,"Yes, both Larry Baker and Lionel Trilling were from the United States.",yes,0.0009524822235107,1.1150386333465576,0.1269234865903854,0.1538461538461538,0.1538461538461538,Can Fraxinus and Onoclea both be found in North America?,0
4,Kelly McGillis.,Charlie,0.0009753704071044,0.6616463661193848,0.3177266716957092,0.0,0.0,"In the series of children's books written and drawn by Ian Whybrow and Adrian Reynolds, who is the best friend of the character voiced by Emma Tate?",0
5,Bruno Ganz.,Bruno Ganz,0.0009591579437255,0.6588139533996582,0.9849339723587036,1.0,1.0,Laurent Petitgand appeared alongside which actor in the 1987 film Wings of Desire?,1
6,The Right Bank.,Right Bank,0.0009543895721435,0.6863720417022705,0.9074735045433044,0.8,0.8,"Which bank is the 1,979 seat opera house located?",1
7,United States.,American,0.0009815692901611,0.6600327491760254,0.5898011326789856,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?,0
8,The Marshall Mathers LP.,The Marshall Mathers LP,0.0009913444519042,0.7413585186004639,0.9859282970428468,1.0,1.0,So Far... was a song that contained a sample of the lead single from which other Eminem album?,1
9,1969,1969,0.0010015964508056,0.6474416255950928,1.0000001192092896,1.0,1.0,"What year was Jack Noseworthy, who starred in The Sterling Chase, also known as ""Graduation Week"", born?",1
10,"Wing Commander Andy Green named Daniel Jubb ""one of the world's leading rocket scientists"".","""one of the world's leading rocket scientists""",0.0009889602661132,1.2633388042449951,0.6549710631370544,0.6956521739130436,0.6956521739130436,"What did the World Land Speed Record holder say to ""The Times"" about Daniel Jubb?",1
11,"No, the Almond plant and Aloinopsis are native to Africa and South America, not Alaska.",no,0.0009627342224121,1.412715196609497,0.0844121947884559,0.125,0.125,Are Chris Marker and Yvonne Rainer American?,0
12,Czech.,Czech,0.0009748935699462,0.6140391826629639,0.968377411365509,1.0,1.0,What nationality was the composer and conductor of choral music Pavel Křížkovský?,1
