idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Puthiya Thalaimurai,SRM Group,0.0011360645294189,2.261329412460327,0.1443284749984741,0.0,0.0,What company owns the magazine that shares a name with the channel that airs the show Oorum Unavum?,0
1,"""Boogie"" was based on the Argentine character Boogie, the oily, directed by Gustavo Cova.",Boogie,0.0011851787567138,1.5368766784667969,0.5408803820610046,0.1333333333333333,0.1333333333333333,The Nike Global Challenge has featured players such as one drafted by the Sacramento Kings whose nickname is what?,0
2,American.,American,0.0010933876037597,0.6017618179321289,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
3,Leaves.,leaves,0.001086950302124,0.5737266540527344,0.9458242654800416,1.0,1.0,What part of a plant does Berzelia and Cabomba have in common?,1
4,World War II.,World War II,0.0009856224060058,0.6306273937225342,0.9605373740196228,1.0,1.0,"Battle of Tarawa and Operation Overlord, occurred during which event?",1
5,2005.,1976,0.0010249614715576,0.6876158714294434,0.5520569086074829,0.0,0.0,"Rhythm Heritage and a one eyed singer recorded the theme music for ""Keep Your Eye On The Sparrow"" in which year?",0
6,Cindy Stein.,Cindy Stein,0.0010573863983154,0.6422669887542725,0.9790729880332948,1.0,1.0,The 2014-15 Missouri Tigers women's basketball team was hired to replace which former coach?,1
7,Epic Records.,CBS Records,0.0010616779327392,0.6577541828155518,0.4222974777221679,0.5,0.5,What label released the 1979 album that John Robertson worked on with Quincy Jones?,0
8,Canadian.,Canadian,0.0010199546813964,0.6148619651794434,0.9105005264282228,1.0,1.0,"What nationality of the person who ""Back to Creationism"" was dedicated to?",1
9,"Cary Fukunaga directed the 2011 British romantic drama film ""Jane Eyre"", starring Mia Wasikowska.",Cary Fukunaga,0.0010547637939453,1.5649333000183103,0.5597593188285828,0.25,0.25,"Who was the director of the 2011 British romantic drama film, starring the actress who made her screen debut on the Australian television drama ""All Saints"" in 2004?",1
10,"El Paso, Texas.","El Paso, Texas",0.0010182857513427,0.7270572185516357,0.977852702140808,1.0,1.0,"Where is the NCAA bowl, which made its debut in the 1935-36 season, held?",1
11,Warren Beatty.,Warren Beatty,0.0010273456573486,0.6986794471740723,0.9734181761741638,1.0,1.0,Who directed a 2016 American romantic comedy-drama that casts features the daughter of English musician Phil Collins?,1
12,All Nippon Airways.,All Nippon Airways,0.0009880065917968,0.7269811630249023,0.9873772263526917,1.0,1.0,What airline is the Japanese member of the low-cost Value Alliance wholly owned by?,1
13,Kuwait in the aftermath of Operation Desert Storm.,oil field service,0.0010762214660644,0.8610775470733643,0.260898232460022,0.0,0.0,"Though most famously run by former Vice President Dick Cheney, Halliburton Energy Services was run by Thomas H. Cruikshank during the 80s and early 90s.  What was their primary area of operation?",0
14,Experimental metal.,metal band,0.0009665489196777,0.6425893306732178,0.5801879167556763,0.5,0.5,Both Dødheimsgard and Avant-garde metal are both examples of what?,0
15,Jazz.,jazz,0.0009946823120117,0.6129240989685059,0.971104621887207,1.0,1.0,What style of music is associated with The Chicago Black Renaissance?,1
16,Bobby Hauck.,Bobby Hauck,0.0010304450988769,0.7067818641662598,0.9846826791763306,1.0,1.0,Who leaded the 2012 UNLV Rebels football team from their first first winning season since 2000? ,1
17,Roberto Vittori.,Roberto Vittori,0.000974416732788,0.7045783996582031,0.9874432682991028,1.0,1.0,"Which was an air force officer and an ESA astronaut, Claude Nicollier or Roberto Vittori?",0
18,Pesnya goda,Song of the Year,0.0010054111480712,0.6922438144683838,0.1387396305799484,0.0,0.0,What is the English translated name of the televised Soviet music festival award won by Irina Gribulina?,0
19,Crossing Borders.,Crossing Borders,0.0011603832244873,0.6126832962036133,0.9491644501686096,1.0,1.0,"What nonprofit did a Korean-American who, in 2003, moved to the China-North Korea border become the founder of , that is being developed into a film starring an actor known for his roles as Jin-Soo Kwon in ""Lost"" ?  ",1
20,The Embraer E-Jet family and the Embraer E-Jet E2 family are narrow-body medium-range twin-engine jet airliners.,narrow-body medium-range twin-engine jet airliners,0.0010223388671875,1.717970371246338,0.6236299276351929,0.5517241379310345,0.5517241379310345,What kind of aircraft are the Embraer E-Jet family and the EMbraer J-Jet E2 family?,1
21,Paul Allen.,Paul Allen,0.0009973049163818,0.6424064636230469,0.9817759394645692,1.0,1.0,Who is the owner of the team that Bill Dugan played American football for in the National Football Conference (NFC) West division?,1
22,"Richard Spencer prefers to be called an ""identitarian"" rather than a white supremacist.",identitarian,0.0010261535644531,1.2500107288360596,0.5130832195281982,0.1428571428571428,0.1428571428571428,"What title does this American white supremacist who promoted the term ""Alt-right"" in 2010 prefer to go by?",1
23,"Guiyang has a larger population with 4,324,561 people, while Tacheng has an estimated population of 56,400.",Guiyang,0.0009870529174804,1.694536209106445,0.5253322124481201,0.1,0.1,"Which city has a larger population, Guiyang or Tacheng?",1
24,Rose Hill,Rose Hill,0.0010120868682861,0.6187386512756348,1.0,1.0,1.0,Who was the English actress who played the voice of the mother in Footfalls,1
25,3 June 2016.,3 June 2016,0.0010318756103515,0.7824890613555908,0.9809061288833618,1.0,1.0,When was the song by British record producer Jonas Blue released in United Kingdom for which John Paul Cooper is best known for featuring?,1
26,Australia.,Australia,0.0011830329895019,0.5408961772918701,0.9376925826072692,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?",1
27,Chino Moreno.,Chino Moreno,0.0010292530059814,0.7264871597290039,0.9844379425048828,1.0,1.0,"Who was born first, Matt Thiessen or Chino Moreno?",1
