idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,The Texas Lottery.,Texas Lottery,0.3728513717651367,1.609271764755249,0.871085524559021,0.8,0.8,What government operated lottery headquartered in Austin originated the concept for All or Nothing?,1
1,Sia Kangri.,Sia Kangri,0.5609548091888428,0.3547084331512451,0.9828182458877563,1.0,1.0,"Which mountain has a summit as a tripoint of a territory controlled by India, China, and Pakistan: Sia Kangri or Gasherbrum III?",1
2,Bing Crosby.,Tony Martin,0.3689632415771484,0.3521711826324463,0.3602098524570465,0.0,0.0,"Who is one actor from Winner Takes Al and was born December 25,1913",0
3,"None, they are from different families and have no mutual characteristic.",flowers,0.3229246139526367,0.7175354957580566,0.1316636502742767,0.0,0.0,how is Solenostemon and Pseudocydonia connected?,0
4,Los Angeles.,Los Angeles,0.2711713314056396,0.3484537601470947,0.9625944495201112,1.0,1.0, The 12th Annual Honda Civic Tour was a concert tour headlined by an American pop rock band that originated in what city?,1
5,"April 3, 1977","born April 3, 1977",0.4973974227905273,0.4405367374420166,0.6840742826461792,0.8571428571428571,0.8571428571428571,When was the brother of Yoan Pablo Hernández born?,1
6,There is no information about Yakima Air Terminal in the given context.,Yakima Air Terminal,0.2955098152160644,0.7500650882720947,0.7691026329994202,0.4,0.4,"Which is farther west, Yakima Air Terminal or Syracuse Hancock International Airport?",0
7,Lunar Module Pilot.,Lunar Module Pilot,0.3187539577484131,0.3851635456085205,0.95630145072937,1.0,1.0,"What was the job title of this American engineer and former astronaut aboard Apollo 11, who inspired the musical Moon Landing?",1
8,Charles.,Charles,0.3826949596405029,0.3168036937713623,0.9582780599594116,1.0,1.0,"What is the middle name of the Broken Bow Records country music artist who released Where It's At on September 9, 2014?",1
9,Tusculum College.,Presbyterian Church,0.3061048984527588,0.3219215869903564,0.2973743975162506,0.0,0.0,In 1924 Tom McCann served as head football coach at a college affiliated with what church?,0
10,Danica McKellar.,Danica McKellar,0.3895878791809082,0.4242367744445801,0.98841392993927,1.0,1.0,"Miss Martian, is a fictional superheroine appearing in American comic books published by DC Comics, the character's first appearance outside of comics was in the animated series Young Justice, where she is voiced by which American actress, mathematics writer, and education advocate, and played Kevin Arnold's on-off girlfriend Winnie Cooper in the television series ""The Wonder Years""?",1
11,Colombo.,"Colombo, Sri Lanka",0.3389744758605957,0.3505055904388428,0.8519836664199829,0.5,0.5,In what city did Mayumi Raheem win 3 gold medals?,1
12,"The film ""My Friend Dahmer"" is based on the 2012 graphic novel of the same name by cartoonist John ""Derf"" Backderf, who was friends with Jeffrey Dahmer in high school.",Jeffrey Dahmer,0.471928596496582,1.857478141784668,0.5496088266372681,0.125,0.125,"Who is the ""My Friend Dahmer"" 2017 American biographical drama film, also known as the Milwaukee Cannibal, based on?",1
13,Liza Minnelli and Chita Rivera.,Liza Minnelli and Chita Rivera,0.5803515911102295,0.605025053024292,0.9746464490890504,1.0,1.0,The music and lyrics for Scottsboro Boys was by a team who frequently wrote for performers such as who?,1
14,Ketu North District.,Dzodze,0.3002438545227051,0.3897104263305664,0.1531040072441101,0.0,0.0,What is the capital of the district that is north of Ketu South Municipal District?,0
15,Flathead National Forest and northwestern Montana.,Flathead National Forest,0.5677144527435303,0.5737733840942383,0.7509689927101135,0.6666666666666666,0.6666666666666666,"Whitefish, is a city in Flathead County, Montana, it is home to a ski resort on Big Mountain called Whitefish Mountain Resort, a ski resort located at The Big Mountain in northwestern Montana, located west of Glacier National Park, in which locations?",0
