idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Slaughterhouse-Five.,Slaughterhouse-Five,0.2674272060394287,2.5588533878326416,0.9646490216255188,1.0,1.0,What is the name of the novel that was used as a reference in the naming of So It Goes and is based on an event in the author's (Kurt Vonnegut) own life involving surviving the Allies' firebombing of Dresden in World War II as a prisoner-of-war?,1
1,Mandolin.,mandolin,0.3709194660186767,1.2171220779418943,0.9651979804039,1.0,1.0,"What instrument did the first generation Lonesome Pine Fiddler, born in 1931, play?",1
2,2 terms.,two terms,0.6586236953735352,1.1277201175689695,0.8804993629455566,0.5,0.5,For how many terms was this Indiana State Senate senator and Chief Justice of the Supreme Court of Indiana elected in the Indiana State Senate after whom the Howard Park Historic District is named?,1
3,Jeff Green.,Jeff Green,0.2845156192779541,1.0119047164916992,0.9765273332595824,1.0,1.0,Which Big East champion began his NBA career with the Celtics in 2007?,1
4,Yes.,yes,0.4025070667266845,0.9984128475189208,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
5,Max Tegmark,Max Tegmark,0.3190081119537353,1.0968670845031738,1.0,1.0,1.0,Who is the  Swedish-American cosmologist advisor at CSER|?,1
6,1991,1991,0.3298196792602539,1.200420618057251,1.0,1.0,1.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?,1
7,American.,American,0.4428207874298095,1.0030927658081057,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8,Meghan McCain.,Meghan McCain,0.2770631313323974,1.1098144054412842,0.9756284356117249,1.0,1.0,Which current panelist on the view is a former Fox News host?,1
9,"""Douglas""","""dubh glas"", meaning ""black stream""",0.2892515659332275,1.0008368492126465,0.1582848280668258,0.0,0.0,"What does the name of the first castle erected in 13th century, means what in Gaelic?",0
10,Robert Louis Stevenson.,Robert Louis Stevenson,0.2691061496734619,0.9602079391479492,0.980740249156952,1.0,1.0, Long John Silver was quartermaster under a fictional 18th-century pirate captain created by what writer?,1
11,Bianca Gascoigne.,Bianca Gascoigne,0.3177595138549804,1.2233784198760986,0.9892776012420654,1.0,1.0,"Which child of a woman whose television career includes a presenting role on ITV1's ""Loose Women"" came sixth in the nineteenth series of Channel 5 reality show ""Celebrity Big Brother"".",1
12,RG3 or RGIII.,RG3 or RGIII,0.3347296714782715,1.1524055004119873,0.987880289554596,1.0,1.0,"In the Washington Redskins 83rd season Robert Griffin III suffered a concussion and consequently missed the rest of the preseason, what was his nickname?",1
13,Mike Dirnt of Green Day.,Billie Joe Armstrong,0.2796707153320312,1.32692289352417,0.5726205110549927,0.0,0.0,Kerplunk was released by the punk rock band who were formed by which lead vocalist?,0
14,"Brierfield, Lancashire. The population is 8,200.","8,200",0.2292795181274414,1.4846513271331787,0.197034865617752,0.4444444444444445,0.4444444444444445,What is the population of the small town and civil parish where Bernie Calvert was born?,1
15,"Good Charlotte has released more albums, with 6 studio albums, 2 compilations, and 2 digital download-only albums, while Alex Clare has released 1 studio album.",Good Charlotte,0.4639103412628174,2.705039978027344,0.5049513578414917,0.1428571428571428,0.1428571428571428,"Who has released more albums, Alex Clare or Good Charlotte?",1
